NO_OF_SAMPLES	5000
FREQUENCY	1000
TIME_STAMP	2020-01-25, 13:52:03	92059.71915250
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Embedded
FORCE_PLATE_CORNER_POSX_POSY_X	0.000000
FORCE_PLATE_CORNER_POSX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	600.000024
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	-0.787400
FORCE_PLATE_OFFSET_Y	-0.812800
FORCE_PLATE_OFFSET_Z	-56.108600
FORCE_PLATE_LENGTH	1200.150000
FORCE_PLATE_WIDTH	600.202000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
1.993496	0.863925	6.100711	-4.161763	-0.164920	0.787696	7.911139	-690.935076	0.000000	
-0.134266	0.378161	2.734794	0.336789	0.352710	0.379411	-127.004116	114.578439	0.000000	
-0.068407	0.377109	3.773419	0.143656	0.366170	0.417577	-96.809637	31.650289	0.000000	
2.174204	0.887353	5.667865	-4.204751	-0.300755	0.876214	30.752393	-751.455016	0.000000	
1.195911	0.967130	4.028568	-2.331703	-0.065992	0.640969	-1.062576	-593.074848	0.000000	
0.021485	0.515227	2.041773	-0.116063	0.427255	0.386667	-210.634617	-71.815528	0.000000	
0.393816	0.779519	3.858706	-0.415127	0.334438	0.462907	-93.184938	-119.729453	0.000000	
0.821807	0.582951	5.069068	-1.362317	0.042189	0.679510	-18.206642	-276.016456	0.000000	
1.571144	0.814368	5.583443	-3.128034	-0.130448	0.697585	6.787289	-569.230338	0.000000	
1.172188	0.921849	4.461050	-2.245448	0.039927	0.624198	-24.480570	-515.752404	0.000000	
0.928501	0.630945	4.720798	-1.707663	0.268468	0.589159	-68.692193	-370.043785	0.000000	
0.662436	0.716285	4.809546	-1.448607	0.072336	0.553525	-23.555516	-310.363148	0.000000	
0.595708	0.583611	4.202924	-1.169371	0.119457	0.507380	-37.162315	-286.831989	0.000000	
1.527348	0.837734	4.977734	-3.107118	-0.024049	0.678370	-13.172191	-634.458920	0.000000	
