NO_OF_SAMPLES	5000
FREQUENCY	1000
TIME_STAMP	2020-01-25, 14:14:24	93400.52052800
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Embedded
FORCE_PLATE_CORNER_POSX_POSY_X	0.000000
FORCE_PLATE_CORNER_POSX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	600.000024
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	-0.787400
FORCE_PLATE_OFFSET_Y	-0.812800
FORCE_PLATE_OFFSET_Z	-56.108600
FORCE_PLATE_LENGTH	1200.150000
FORCE_PLATE_WIDTH	600.202000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
3.073279	0.161173	1003.120404	5.471428	-12.982281	3.408493	11.982596	4.632593	0.000000	
-2.911276	-0.739413	995.880687	17.052677	-11.424760	2.359836	10.848640	16.352072	0.000000	
-8.668692	-2.033750	988.811474	27.813998	-9.870649	1.399910	9.686828	27.431319	0.000000	
-6.368103	-1.704037	991.741599	24.069416	-10.399011	1.745086	10.058486	23.553454	0.000000	
-5.567557	-1.296127	992.605219	22.045976	-10.679585	1.943064	10.286462	21.470681	0.000000	
-5.605226	-1.296915	992.953798	21.873784	-10.681355	2.087006	10.286485	21.289489	0.000000	
-7.516135	-2.028167	991.056224	26.523889	-10.087936	1.673274	9.817100	26.065279	0.000000	
-5.921761	-1.432196	992.260494	22.734409	-10.435011	1.888993	10.063856	22.179920	0.000000	
-1.798036	-0.551321	997.088365	14.942877	-11.554315	2.666088	10.901835	14.204737	0.000000	
4.852026	0.399522	1005.016838	2.070334	-13.691446	3.822509	12.564820	1.224894	0.000000	
4.674298	0.530415	1005.364938	2.070908	-13.752656	3.805426	12.630999	1.217455	0.000000	
3.069714	0.468985	1003.467761	5.516273	-13.345217	3.373602	12.340057	4.658186	0.000000	
4.542681	0.395438	1005.365437	2.372400	-13.872662	3.805302	12.757703	1.524870	0.000000	
4.762290	0.709730	1005.711280	1.382183	-13.907014	3.805729	12.774950	0.521938	0.000000	
5.514188	0.672244	1006.225404	0.434757	-13.940159	3.896024	12.759034	-0.418218	0.000000	
4.669149	0.752676	1005.018306	2.028215	-13.812637	3.697337	12.695595	1.163267	0.000000	
