NO_OF_SAMPLES	5000
FREQUENCY	1000
TIME_STAMP	2020-01-25, 13:42:37	91493.47590710
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Embedded
FORCE_PLATE_CORNER_POSX_POSY_X	0.000000
FORCE_PLATE_CORNER_POSX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	600.000024
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	-0.787400
FORCE_PLATE_OFFSET_Y	-0.812800
FORCE_PLATE_OFFSET_Z	-56.108600
FORCE_PLATE_LENGTH	1200.150000
FORCE_PLATE_WIDTH	600.202000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
-1.076873	0.525166	2.051936	1.305471	0.581456	0.450205	-254.710696	621.041489	0.000000	
0.783699	0.677850	5.416797	-3.107928	-0.026762	0.741342	-3.964593	-581.591686	0.000000	
2.404894	1.002766	5.842392	-5.410907	-0.518217	1.072618	64.816198	-936.588885	0.000000	
-0.389911	0.399269	3.085633	-0.051196	0.394614	0.549941	-121.584790	-24.664755	0.000000	
0.032084	0.515825	3.429884	-1.214005	0.223659	0.621551	-66.521232	-363.200294	0.000000	
2.447109	0.960368	5.927574	-5.734339	-0.489127	1.018754	58.566325	-977.303968	0.000000	
0.257387	0.739347	4.383140	-2.225167	-0.068934	0.757349	11.644804	-517.942203	0.000000	
-0.832274	0.329075	3.347878	0.228602	0.409762	0.496696	-109.233609	61.954704	0.000000	
0.787992	0.587712	4.811764	-2.505114	0.021422	0.829995	-14.427915	-528.288803	0.000000	
-0.165177	0.269379	3.776808	-0.826769	0.345488	0.640297	-89.809642	-223.721494	0.000000	
-1.322618	0.411786	2.225410	1.649959	0.582516	0.370001	-229.197223	730.222981	0.000000	
0.137778	0.624598	3.948390	-0.868356	0.285724	0.587604	-75.109931	-229.615280	0.000000	
-0.476991	0.466874	2.826888	-0.395978	0.241830	0.539900	-76.866311	-150.154968	0.000000	
-0.880555	0.350417	3.433878	0.487022	0.622751	0.425727	-167.754347	135.289933	0.000000	
-0.480673	0.530227	3.779116	-0.136416	0.287656	0.524649	-69.768117	-44.782349	0.000000	
0.939378	0.568589	4.895892	-2.957675	0.020072	0.758165	-15.652666	-611.442537	0.000000	
-0.682009	0.529192	3.346833	0.207722	0.425432	0.443353	-116.468378	52.380813	0.000000	
-1.187406	0.547198	2.312365	1.047065	0.504237	0.432523	-190.036442	438.720967	0.000000	
1.361797	0.748606	5.587496	-3.688885	-0.134347	0.884887	9.581900	-668.533793	0.000000	
1.120478	0.723371	5.936015	-3.473304	-0.149584	0.912575	13.820945	-592.774200	0.000000	
-1.059909	0.655954	3.609816	1.005477	0.473227	0.408915	-115.407335	267.531316	0.000000	
2.156265	0.887315	7.227521	-5.108709	-0.427546	0.986387	41.628323	-714.542333	0.000000	
2.427215	1.135108	7.055348	-5.883932	-0.430738	1.129083	40.961182	-843.807532	0.000000	
-1.080103	0.500822	4.042489	0.875908	0.547724	0.445477	-121.287558	208.911348	0.000000	
-2.827293	-0.022538	0.241741	4.511915	1.168377	0.134155	-4177.746490	18668.686600	0.000000	
1.758645	0.884593	6.277924	-4.377243	-0.227800	0.931015	19.780679	-705.962403	0.000000	
0.673023	0.719928	5.158286	-2.612399	0.035836	0.741272	-15.055444	-515.090863	0.000000	
-1.703466	0.295392	2.745816	2.511617	0.842445	0.264444	-272.789007	907.858384	0.000000	
-2.654962	0.045569	0.759053	4.124696	1.136735	0.072490	-1302.105178	5429.821395	0.000000	
1.511379	0.992045	6.365819	-3.945948	-0.241394	0.842051	23.811521	-629.421565	0.000000	
0.140931	0.668452	4.728840	-1.234060	0.283085	0.678732	-62.323187	-269.708743	0.000000	
-3.609593	-0.251997	-0.708882	6.277089	1.372630	-0.144703	1649.841305	-8875.670866	0.000000	
