NO_OF_SAMPLES	5000
FREQUENCY	1000
TIME_STAMP	2020-01-25, 14:17:49	93605.94328400
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Embedded
FORCE_PLATE_CORNER_POSX_POSY_X	0.000000
FORCE_PLATE_CORNER_POSX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	600.000024
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	-0.787400
FORCE_PLATE_OFFSET_Y	-0.812800
FORCE_PLATE_OFFSET_Z	-56.108600
FORCE_PLATE_LENGTH	1200.150000
FORCE_PLATE_WIDTH	600.202000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
2.923104	-0.670424	1002.937966	6.065781	-8.924910	3.035472	7.947835	5.272718	0.000000	
2.699880	-0.628111	1002.592806	6.453427	-8.923230	2.963285	7.961659	5.659089	0.000000	
3.053504	-0.580298	1001.897924	6.324148	-9.013074	2.979646	8.037597	5.531866	0.000000	
2.965436	-0.536487	1001.898859	6.324138	-8.983080	2.979683	8.012583	5.529397	0.000000	
3.052740	-0.802003	1002.242784	6.409782	-8.861635	2.962467	7.883503	5.627537	0.000000	
2.522581	-0.628705	1002.593751	6.410132	-8.923771	2.927288	7.972113	5.615933	0.000000	
2.834542	-0.669353	1001.899274	6.237356	-8.953578	2.979337	7.990464	5.450217	0.000000	
2.791683	-0.538742	1002.074205	6.453557	-9.043860	3.033779	8.081427	5.657564	0.000000	
2.702205	-0.626906	1002.593274	6.151633	-8.924725	2.998817	7.963015	5.358005	0.000000	
3.051413	-0.449118	1002.417914	6.454138	-8.922186	2.981304	7.942467	5.650908	0.000000	
2.702599	-0.714819	1002.073263	6.280355	-8.953894	2.979631	7.996644	5.494585	0.000000	
2.614627	-0.582762	1002.247987	6.237574	-8.894067	2.998118	7.940344	5.443408	0.000000	
2.878093	-0.626362	1002.245633	6.367198	-8.983482	2.998267	8.014830	5.575197	0.000000	
2.611210	-0.761286	1003.111938	6.280823	-8.864083	2.946234	7.903128	5.491120	0.000000	
2.745267	-0.536635	1002.073491	6.065273	-8.924425	2.961833	7.964844	5.269970	0.000000	
2.923457	-0.448653	1002.073530	6.238364	-9.044456	3.033792	8.074649	5.437777	0.000000	
2.700490	-0.538540	1002.247013	6.324153	-8.984031	2.962404	8.025308	5.527324	0.000000	
