NO_OF_SAMPLES	5000
FREQUENCY	1000
TIME_STAMP	2020-01-25, 13:57:29	92385.50546510
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Embedded
FORCE_PLATE_CORNER_POSX_POSY_X	0.000000
FORCE_PLATE_CORNER_POSX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	600.000024
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	-0.787400
FORCE_PLATE_OFFSET_Y	-0.812800
FORCE_PLATE_OFFSET_Z	-56.108600
FORCE_PLATE_LENGTH	1200.150000
FORCE_PLATE_WIDTH	600.202000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
2.152542	0.995973	6.967715	-4.548055	-0.469996	0.932670	49.332289	-661.565607	0.000000	
-6.614253	-0.704278	-5.717179	13.467616	2.295996	-0.930582	335.896128	-2363.364917	0.000000	
0.531898	0.738755	4.464627	-1.535179	0.071817	0.561517	-23.557793	-353.950787	0.000000	
-1.712416	0.317399	1.271634	3.480312	0.984925	0.056067	-699.765225	2722.065247	0.000000	
5.329332	1.871685	11.369982	-11.974780	-1.438497	1.645925	99.430517	-1063.241642	0.000000	
4.244124	1.728332	9.211917	-9.456450	-0.974092	1.463669	79.104812	-1037.885122	0.000000	
0.913761	1.077352	4.378652	-2.848704	-0.099944	0.712872	10.328741	-665.207315	0.000000	
4.638559	1.533149	10.505468	-10.468539	-1.129602	1.429729	81.963654	-1005.485959	0.000000	
2.352110	1.198679	7.400368	-5.344706	-0.382802	0.978260	33.106590	-732.122639	0.000000	
1.574927	1.059838	5.931942	-3.946032	-0.255727	0.778450	27.425929	-676.055143	0.000000	
-1.155019	0.280313	1.874465	1.972699	0.646026	0.181377	-310.859822	1043.203158	0.000000	
-8.900433	-1.346765	-9.690134	18.762204	3.120134	-1.438065	269.667398	-1944.828177	0.000000	
-4.299386	-0.235772	-3.475815	8.322026	1.503943	-0.364545	362.497159	-2398.884853	0.000000	
-9.437953	-1.218558	-10.380374	19.623776	3.108763	-1.645068	247.682722	-1897.868389	0.000000	
