NO_OF_SAMPLES	5000
FREQUENCY	1000
TIME_STAMP	2020-01-25, 13:58:16	92432.98857160
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Embedded
FORCE_PLATE_CORNER_POSX_POSY_X	0.000000
FORCE_PLATE_CORNER_POSX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	600.000024
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	-0.787400
FORCE_PLATE_OFFSET_Y	-0.812800
FORCE_PLATE_OFFSET_Z	-56.108600
FORCE_PLATE_LENGTH	1200.150000
FORCE_PLATE_WIDTH	600.202000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
4.285628	1.640499	9.123590	-9.499638	-1.109897	1.391510	94.507998	-1052.118629	0.000000	
2.507130	1.201742	7.485622	-5.947894	-0.506116	0.977845	48.032066	-804.396198	0.000000	
-3.283910	-0.096633	-0.105521	6.192390	1.191379	-0.187870	9543.538423	-58736.326576	0.000000	
-10.145991	-1.448259	-10.722931	21.087713	3.371044	-1.725606	260.499993	-1974.990661	0.000000	
-4.638401	-0.131039	-2.262448	8.775663	1.504563	-0.486694	549.196121	-3882.898394	0.000000	
-3.972765	0.006950	-1.053275	7.613723	1.423964	-0.323152	1139.519536	-7229.057797	0.000000	
-5.416686	-0.405564	-2.779140	10.454804	1.737972	-0.666110	515.217327	-3770.885621	0.000000	
-2.354475	0.200410	1.794620	3.997148	0.985353	-0.023422	-476.234568	2220.216211	0.000000	
4.333768	1.640683	9.990248	-9.973185	-1.082784	1.500649	83.256771	-1008.319476	0.000000	
-2.469933	0.043501	0.581073	5.030396	0.960994	-0.168938	-1416.116875	8652.066830	0.000000	
-8.033719	-1.005035	-7.268754	15.985698	2.729157	-1.210433	312.663380	-2207.805741	0.000000	
-4.621599	-0.288591	-2.524257	9.723271	1.675859	-0.575985	560.386686	-3859.161633	0.000000	
-3.436723	0.057629	-1.055361	6.601310	1.314436	-0.171552	1061.983647	-6252.777111	0.000000	
-4.263024	-0.105588	-1.399189	8.065287	1.577147	-0.431221	955.448525	-5769.306175	0.000000	
