NO_OF_SAMPLES	5000
FREQUENCY	1000
TIME_STAMP	2020-01-25, 14:02:35	92691.70815490
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Embedded
FORCE_PLATE_CORNER_POSX_POSY_X	0.000000
FORCE_PLATE_CORNER_POSX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	600.000024
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	-0.787400
FORCE_PLATE_OFFSET_Y	-0.812800
FORCE_PLATE_OFFSET_Z	-56.108600
FORCE_PLATE_LENGTH	1200.150000
FORCE_PLATE_WIDTH	600.202000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
2.364415	1.311222	8.096814	-6.464420	-0.601145	1.229546	57.072503	-808.289755	0.000000	
2.423385	1.112530	7.660154	-6.055787	-0.552684	1.058524	53.612438	-799.518619	0.000000	
-8.384975	-1.163715	-6.573886	16.093310	2.697776	-1.191282	338.023915	-2458.811667	0.000000	
-0.064785	0.844950	4.296119	-1.147546	0.057132	0.498519	-13.239778	-278.960386	0.000000	
-1.436624	0.542747	3.265020	1.435526	0.550334	0.327553	-144.653922	429.528623	0.000000	
-2.130058	0.380947	2.227673	3.028518	0.754057	0.066396	-285.632860	1349.090605	0.000000	
-7.433595	-0.620065	-5.365597	13.467100	2.430042	-1.055461	374.371869	-2517.194731	0.000000	
-3.304160	0.194257	-0.709649	5.675227	1.249892	-0.171422	1499.250402	-7982.683313	0.000000	
-7.076209	-0.619220	-5.366671	13.424820	2.142971	-0.930158	324.541872	-2508.804080	0.000000	
-8.432907	-0.984232	-6.747203	15.640855	2.726415	-1.290408	333.166805	-2327.121861	0.000000	
3.952095	1.725224	9.732034	-9.283735	-1.064808	1.348323	85.840087	-964.695060	0.000000	
5.169509	2.137010	11.111264	-11.952833	-1.453291	1.529155	103.902507	-1087.344216	0.000000	
-0.153741	0.690321	4.295526	-1.126861	0.268876	0.462643	-61.373601	-272.163621	0.000000	
3.286200	1.430828	9.561022	-8.229229	-0.955338	1.204853	79.847675	-869.915631	0.000000	
