NO_OF_SAMPLES	5000
FREQUENCY	1000
TIME_STAMP	2020-01-25, 13:49:09	91885.21791240
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Embedded
FORCE_PLATE_CORNER_POSX_POSY_X	0.000000
FORCE_PLATE_CORNER_POSX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	600.000024
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	-0.787400
FORCE_PLATE_OFFSET_Y	-0.812800
FORCE_PLATE_OFFSET_Z	-56.108600
FORCE_PLATE_LENGTH	1200.150000
FORCE_PLATE_WIDTH	600.202000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
-0.266259	0.463959	3.775709	0.337439	0.547877	0.435874	-141.936309	81.663616	0.000000	
3.994138	1.569763	9.124388	-8.616740	-0.819036	1.302818	64.414785	-954.829328	0.000000	
3.108178	1.339850	8.003022	-6.894972	-0.570298	1.148885	48.681692	-871.752499	0.000000	
-0.682473	0.551088	2.308028	0.831865	0.580364	0.423789	-235.650985	346.212393	0.000000	
1.352255	1.143928	6.193852	-3.170312	0.109862	0.780206	-30.774462	-523.023505	0.000000	
-1.658724	0.209717	1.619160	2.467529	0.752736	0.216742	-408.200908	1515.876283	0.000000	
0.536511	0.850250	4.466512	-1.836671	0.085174	0.659935	-26.596630	-422.702877	0.000000	
2.281948	1.064346	7.052813	-4.742010	-0.273767	0.888300	19.875282	-681.637445	0.000000	
3.776783	1.368106	8.952657	-8.251103	-0.863388	1.338098	71.981794	-931.024389	0.000000	
-6.455687	-0.833416	-5.198858	12.583928	2.322036	-0.858596	376.183168	-2430.325208	0.000000	
-11.626329	-1.658248	-11.839568	22.679438	3.723537	-1.915767	258.613973	-1924.234358	0.000000	
6.593544	2.082937	12.229322	-13.998163	-1.733065	1.879741	110.675079	-1155.008722	0.000000	
1.886340	1.083193	6.709992	-4.311517	-0.242442	0.887693	19.570642	-652.422103	0.000000	
-21.283653	-3.662657	-24.953367	43.797146	6.638036	-3.939113	217.373130	-1764.208204	0.000000	
