NO_OF_SAMPLES	5000
FREQUENCY	1000
TIME_STAMP	2020-01-25, 14:18:29	93645.59084770
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Embedded
FORCE_PLATE_CORNER_POSX_POSY_X	0.000000
FORCE_PLATE_CORNER_POSX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	600.000024
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	-0.787400
FORCE_PLATE_OFFSET_Y	-0.812800
FORCE_PLATE_OFFSET_Z	-56.108600
FORCE_PLATE_LENGTH	1200.150000
FORCE_PLATE_WIDTH	600.202000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
-1.958092	-1.802357	989.635840	15.916666	-60.027087	1.358984	59.979349	15.372743	0.000000	
-2.442865	-1.896689	988.600354	17.122453	-60.112825	1.321315	60.157238	16.614741	0.000000	
2.535731	-0.735165	995.504736	5.325142	-61.765035	2.458104	61.113620	4.577824	0.000000	
7.645130	0.424989	1003.100738	-6.299032	-63.325991	3.614813	61.915209	-7.116133	0.000000	
8.130900	0.298327	1003.961827	-7.548313	-63.482190	3.633520	61.989864	-8.347998	0.000000	
8.887196	0.705228	1004.998954	-9.528262	-63.853578	3.831822	62.252397	-10.333040	0.000000	
9.863235	0.450450	1006.376429	-11.596077	-64.073482	3.976431	62.330205	-12.360518	0.000000	
9.597573	0.446328	1006.205302	-10.863629	-64.010253	3.958711	62.292915	-11.634321	0.000000	
9.951993	0.713880	1006.897426	-11.508238	-64.285323	4.049644	62.502990	-12.281985	0.000000	
7.997311	0.163646	1003.788491	-7.246777	-63.722822	3.579108	62.247896	-8.041373	0.000000	
5.283129	-0.309467	1000.857107	-1.046136	-62.699553	2.949765	61.562284	-1.840691	0.000000	
0.888919	-1.241546	993.952293	9.114606	-61.477486	2.044530	61.013966	8.427349	0.000000	
2.490436	-0.782975	997.236527	5.240142	-61.767083	2.497859	61.010725	4.485917	0.000000	
2.615505	-1.089029	996.711549	5.066523	-61.796380	2.281064	61.065629	4.331745	0.000000	
1.196341	-1.150724	994.815961	8.512302	-61.510331	2.064218	60.975990	7.808762	0.000000	
0.439909	-1.382188	993.433801	10.880703	-61.258017	1.883531	60.850662	10.217885	0.000000	
1.421179	-1.322541	994.467678	7.864741	-61.331034	2.116586	60.804641	7.170312	0.000000	
4.843912	-0.535726	1001.552387	-0.744831	-62.700065	2.968980	61.544117	-1.526464	0.000000	
