NO_OF_SAMPLES	5000
FREQUENCY	1000
TIME_STAMP	2020-01-25, 14:14:47	93423.42649140
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Embedded
FORCE_PLATE_CORNER_POSX_POSY_X	0.000000
FORCE_PLATE_CORNER_POSX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	600.000024
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	-0.787400
FORCE_PLATE_OFFSET_Y	-0.812800
FORCE_PLATE_OFFSET_Z	-56.108600
FORCE_PLATE_LENGTH	1200.150000
FORCE_PLATE_WIDTH	600.202000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
-1.462974	0.463918	998.860035	84.607223	-81.725587	3.382248	81.113637	83.864923	0.000000	
-5.592177	-0.332379	994.205024	93.304429	-80.450933	2.553012	80.448060	93.054236	0.000000	
-1.020567	0.601008	998.857790	84.004681	-81.878506	3.435742	81.242064	83.254182	0.000000	
-2.262328	0.412006	997.479242	86.415390	-81.264253	3.219385	80.809475	85.797797	0.000000	
8.163468	2.331757	1009.374071	65.879503	-84.369501	5.204826	82.344774	64.325262	0.000000	
7.103488	1.745698	1008.339411	67.816022	-84.211117	5.059516	82.331983	66.345215	0.000000	
-1.148525	0.556432	999.379177	83.702769	-81.699528	3.526288	81.027362	82.910726	0.000000	
-2.881682	-0.035951	995.922238	87.878051	-81.197075	3.072784	80.904482	87.427089	0.000000	
-4.702421	-0.141011	994.893108	90.547345	-80.643472	2.713848	80.535225	90.207287	0.000000	
-1.549468	0.600966	996.956574	84.562472	-81.482378	3.342256	81.030925	83.973995	0.000000	
-4.563885	-0.181855	992.469203	91.105616	-80.457459	2.780537	80.538582	90.994401	0.000000	
4.346007	1.455668	1004.369699	73.153702	-83.099935	4.373441	81.708206	71.941313	0.000000	
2.929070	1.220595	1002.992466	75.607580	-82.788459	4.156554	81.590201	74.500920	0.000000	
-0.437778	0.480873	997.815257	82.365416	-81.702378	3.557459	81.118485	81.705917	0.000000	
1.025057	0.934611	1001.099038	79.267771	-82.472327	3.885534	81.536935	78.315566	0.000000	
-3.671951	-0.084611	995.062941	88.522588	-80.832763	3.071140	80.653469	88.153769	0.000000	
-10.327318	-1.567740	986.956595	101.911037	-78.904197	1.752554	79.746687	102.534197	0.000000	
-4.653594	-0.179159	992.641968	90.372755	-80.491063	2.708465	80.563351	90.239976	0.000000	
2.578911	0.911338	1001.781464	75.949662	-82.393546	4.117900	81.315184	74.950758	0.000000	
4.483849	1.594057	1003.677722	72.248358	-83.163846	4.442790	81.821052	71.081710	0.000000	
1.158795	0.939575	1000.578471	78.706556	-82.201805	3.884133	81.301901	77.795565	0.000000	
4.045960	1.324287	1004.026764	72.635201	-82.982280	4.479313	81.635967	71.457083	0.000000	
3.381143	1.361149	1003.165686	74.099470	-82.734568	4.389000	81.496970	72.976703	0.000000	
1.519151	0.769972	999.883609	77.800268	-82.083728	3.989197	81.220636	76.953318	0.000000	
0.628750	0.626547	1000.407118	79.264767	-81.746621	3.812268	80.890690	78.384570	0.000000	
2.003249	0.907145	1000.572953	76.896662	-82.329018	4.008136	81.382140	75.988960	0.000000	
-3.320066	0.189480	995.407106	86.928427	-80.657620	3.053308	80.429525	86.506042	0.000000	
-2.735648	-0.112781	994.710896	85.979611	-80.993112	3.229455	80.790680	85.630346	0.000000	
-1.496510	0.384767	996.610474	83.741976	-81.183653	3.466054	80.756615	83.192324	0.000000	
2.183406	0.819645	1001.611194	76.336904	-82.302047	4.117561	81.259945	75.355393	0.000000	
3.640966	1.010350	1003.159979	73.926145	-82.673537	4.263139	81.422068	72.823965	0.000000	
-4.024109	-0.482707	994.024092	88.993651	-80.286017	2.997224	80.208428	88.743113	0.000000	
-2.960320	0.015654	994.885778	86.669585	-80.899845	3.176947	80.695265	86.301428	0.000000	
-4.739465	-0.314051	994.201229	90.114438	-80.221852	2.801514	80.169830	89.844963	0.000000	
-0.164483	0.575193	999.027865	80.685278	-81.589941	3.756186	80.891173	79.918687	0.000000	
5.595727	1.429963	1005.228826	69.749692	-83.234581	4.677349	81.701891	68.494264	0.000000	
3.596945	1.189116	1002.295354	73.925709	-82.551917	4.243536	81.374108	72.877045	0.000000	
