NO_OF_SAMPLES	4800
FREQUENCY	960
TIME_STAMP	2020-02-08, 11:26:38	226676.59644540
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Embedded Force Plate
FORCE_PLATE_CORNER_POSX_POSY_X	0.000000
FORCE_PLATE_CORNER_POSX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	600.000024
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	-0.787400
FORCE_PLATE_OFFSET_Y	-0.812800
FORCE_PLATE_OFFSET_Z	-56.108600
FORCE_PLATE_LENGTH	1200.150000
FORCE_PLATE_WIDTH	600.202000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
9.349270	-7.281382	-52.273498	3.938817	-2.479106	2.156883	-38.177894	-83.978553	0.000000	
12.274435	-7.165699	-49.694037	-0.754070	-3.312651	2.625479	-53.589505	6.270801	0.000000	
8.320560	-7.692762	-53.310955	6.866740	-1.861659	1.816273	-26.950947	-137.714691	0.000000	
-4.392506	-9.939055	-69.690952	30.973597	1.741103	-0.303260	20.659369	-453.256947	0.000000	
10.892253	-7.355303	-51.247299	1.785877	-2.908872	2.211449	-45.623387	-43.714035	0.000000	
-2.884308	-9.660340	-66.927840	27.960588	1.335068	0.023824	16.742433	-426.683658	0.000000	
12.143417	-7.338903	-50.733556	-1.186646	-3.344042	2.550534	-53.271238	14.460531	0.000000	
10.543906	-7.357877	-51.762764	2.258952	-2.635408	2.282395	-40.271463	-52.428904	0.000000	
8.331619	-7.821507	-54.175180	6.090175	-2.197729	1.956214	-32.725522	-121.329783	0.000000	
7.974073	-7.918371	-53.827131	7.555400	-1.980506	1.904590	-29.269161	-149.430952	0.000000	
7.888941	-7.560391	-55.382690	7.081193	-2.223628	1.900634	-32.945288	-136.331607	0.000000	
-7.665083	-10.721305	-73.482473	36.525727	2.487696	-0.775222	27.214087	-506.066407	0.000000	
4.517390	-8.392749	-58.483220	13.883411	-1.048201	1.288504	-14.376541	-246.256138	0.000000	
3.851830	-8.355882	-57.612983	14.529897	-0.805609	1.219401	-11.019263	-261.148801	0.000000	
11.072452	-7.088287	-51.072645	1.484921	-2.759169	2.337655	-42.647566	-37.674696	0.000000	
7.709943	-7.831117	-53.651439	7.469155	-1.891042	1.904961	-27.971166	-148.218876	0.000000	
-4.792340	-10.119286	-71.248262	32.178394	1.898394	-0.431550	22.083375	-460.419425	0.000000	
8.455170	-7.558092	-53.483769	6.565413	-1.923223	1.869537	-27.876269	-131.497070	0.000000	
-8.286335	-10.861590	-74.171908	38.032837	2.705429	-0.883266	29.419372	-521.795293	0.000000	
9.480770	-7.371440	-51.928502	4.283894	-2.477541	2.175922	-38.254067	-91.273632	0.000000	
7.616405	-7.831915	-54.344892	8.028829	-1.796970	1.778502	-25.989846	-156.637315	0.000000	
11.378901	-7.175062	-49.864064	0.796547	-3.034587	2.321721	-48.840692	-24.860775	0.000000	
5.756019	-8.203813	-56.066578	11.171337	-1.422505	1.471456	-20.398787	-208.274042	0.000000	
5.493827	-8.428212	-56.757655	11.988834	-1.267861	1.488185	-17.694539	-220.373130	0.000000	
7.874780	-7.697153	-53.655235	7.598951	-1.858835	1.690405	-27.196612	-150.487428	0.000000	
5.135156	-8.387209	-56.410051	12.290520	-1.176529	1.363815	-16.536411	-227.033388	0.000000	
9.433240	-7.724519	-52.277869	4.411926	-2.415758	2.049322	-36.872873	-93.497111	0.000000	
8.764955	-7.511637	-52.792352	5.963097	-2.107312	1.924416	-31.388861	-121.750097	0.000000	
9.750194	-7.410629	-52.622427	3.766016	-2.418341	2.245612	-36.347745	-80.281122	0.000000	
8.936887	-7.508477	-52.968442	5.618288	-2.168259	1.816229	-32.255617	-114.835000	0.000000	
11.607310	-6.952532	-50.381385	0.796965	-3.004047	2.518079	-47.486731	-24.374323	0.000000	
-4.475374	-10.118834	-68.823753	30.973830	1.679155	-0.176193	19.961955	-459.107826	0.000000	
5.844809	-7.937885	-55.892166	11.042835	-1.332479	1.526045	-18.760131	-206.355356	0.000000	
4.557775	-8.436353	-57.619072	13.581821	-0.807910	1.236737	-10.370675	-244.745452	0.000000	
11.562777	-7.168153	-51.249301	0.105551	-2.885089	2.407615	-44.423472	-10.720177	0.000000	
3.720908	-8.531734	-58.825084	14.829845	-0.652258	1.180798	-8.326412	-261.051249	0.000000	
-4.163447	-9.848111	-69.170289	30.198472	1.646276	-0.105538	19.635680	-445.382809	0.000000	
10.322031	-7.494384	-51.935150	2.991113	-2.602215	2.246558	-39.740991	-66.502652	0.000000	
-2.434563	-9.654450	-65.890139	26.410065	1.146253	0.221933	14.535876	-409.853717	0.000000	
10.233670	-7.404650	-52.453831	2.818540	-2.693416	2.209298	-41.189015	-62.467104	0.000000	
8.014716	-7.693893	-54.347045	7.167601	-1.981339	1.813761	-28.970072	-140.641832	0.000000	
10.053138	-7.052420	-52.105158	2.819634	-2.694003	2.156783	-41.665023	-62.521382	0.000000	
5.232193	-8.471867	-58.313954	12.288998	-1.265930	1.466620	-17.461942	-219.702810	0.000000	
6.956907	-7.969251	-54.859873	8.501836	-1.917135	1.741115	-28.618168	-163.937125	0.000000	
9.433055	-7.504371	-53.142067	5.058384	-2.291284	2.066288	-33.943964	-103.922150	0.000000	
1.988346	-8.594384	-60.200580	18.016841	-0.337881	0.839336	-4.546800	-308.103188	0.000000	
5.846918	-8.286542	-57.279887	10.652628	-1.302513	1.450212	-17.799496	-194.904907	0.000000	
