NO_OF_SAMPLES	4800
TOT_NO_OF_CHAN	4
FREQUENCY	960.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2020-02-08, 11:47:44	227941.92027560
FIRST_SAMPLE	1
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Vastus Lateralis	Vastus Medialis	Tibialis Anterior	Lateral Gastroc
-0.000153	-0.004425	0.010223	-0.009003	
-0.005951	-0.015106	0.007172	-0.015717	
-0.003204	-0.012054	0.011749	-0.011749	
-0.001984	-0.005646	0.006256	-0.012054	
0.001068	0.000763	0.015411	-0.003204	
-0.009003	-0.007782	0.008392	-0.013885	
-0.001678	-0.001984	0.014191	0.002899	
-0.006866	-0.009308	0.007782	-0.002289	
-0.008087	-0.008087	0.008392	-0.002289	
-0.011749	-0.006256	0.008392	-0.007172	
-0.009003	0.004730	0.010529	-0.001984	
-0.014191	0.003204	0.005951	-0.007782	
-0.009003	0.009003	0.006256	-0.004425	
-0.009003	0.006561	0.005341	-0.008087	
-0.008087	0.004730	0.005341	-0.005035	
-0.005035	0.005035	0.007172	-0.006256	
0.005646	0.005951	0.006866	-0.005646	
0.014801	0.005951	0.010529	-0.001373	
0.005951	-0.000763	0.004730	-0.012054	
0.012360	0.010834	0.015411	-0.001984	
-0.006866	0.005035	0.004730	-0.014191	
-0.003510	0.012360	0.007782	-0.013275	
-0.006866	0.005035	0.004425	-0.005035	
-0.007782	0.011749	0.006561	-0.001678	
-0.011139	0.010223	0.005341	-0.006256	
-0.000153	0.014191	0.012054	-0.000763	
-0.003815	0.005035	0.006866	-0.009308	
-0.015717	-0.003204	0.001068	-0.033418	
-0.010834	0.005646	0.007782	-0.048676	
-0.009003	0.005951	0.011139	-0.038911	
-0.005646	0.006256	0.019073	-0.015106	
-0.010223	0.003815	0.017242	0.002289	
-0.003815	0.004425	0.019379	0.016632	
-0.005951	-0.002899	0.012665	0.017548	
-0.001373	0.001984	0.018463	0.012665	
-0.001984	-0.004120	0.009003	-0.004120	
0.005951	0.004120	0.016327	0.001678	
-0.008087	-0.002289	0.005035	-0.004425	
-0.000763	0.004730	0.013885	0.002899	
-0.007477	-0.005341	0.004120	-0.009308	
-0.005951	-0.000763	0.004730	-0.009918	
-0.002289	0.001984	0.002289	-0.012360	
-0.003815	0.007172	0.003204	-0.009613	
-0.004425	0.012360	0.006256	-0.010529	
-0.009613	0.013275	0.005951	-0.014496	
-0.010834	0.010223	0.013275	-0.007782	
-0.010223	0.011139	0.016937	0.003815	
-0.007782	0.012054	0.024872	0.020294	
-0.012054	0.005951	0.012054	0.016022	
-0.003815	0.009308	0.012665	0.011444	
-0.015106	0.002594	0.001068	-0.003510	
-0.013275	0.011139	0.011749	0.005035	
-0.025177	-0.004120	0.004730	-0.005341	
-0.017242	0.002594	0.013275	-0.004120	
-0.025482	-0.007782	0.007172	-0.016632	
-0.010223	-0.007782	0.007782	-0.011749	
0.014496	-0.006256	0.006561	-0.011139	
0.037690	-0.003204	0.009918	-0.006256	
0.034638	-0.009918	0.004730	-0.007477	
0.031281	-0.006256	0.007172	-0.004120	
0.020905	-0.003204	0.009308	-0.006256	
0.004120	0.001984	0.006561	-0.009003	
-0.005341	0.004425	0.007172	-0.007477	
-0.005035	0.002289	0.004730	-0.011749	
-0.005646	0.014801	0.012054	-0.012970	
-0.003815	0.016022	0.009918	-0.015411	
-0.000153	0.016632	0.011749	-0.013580	
-0.017242	0.010834	0.005951	-0.018463	
-0.018158	0.011139	0.004730	-0.010223	
-0.018158	0.005951	0.002594	-0.009918	
-0.016327	0.012360	0.008698	0.005035	
-0.019073	0.001068	0.001984	-0.000763	
-0.009613	0.007782	0.010223	0.006561	
-0.011444	0.001678	0.004730	-0.005035	
-0.001068	0.005951	0.008392	-0.005646	
0.003204	0.009003	0.005951	-0.005951	
0.011139	0.010223	0.009003	-0.005951	
0.004425	0.008698	0.009918	-0.013275	
-0.001678	0.005035	0.004730	-0.010223	
-0.004425	0.002594	0.009308	-0.009613	
-0.010834	-0.002899	0.007782	-0.014496	
-0.010223	0.002594	0.006561	-0.014191	
-0.009003	-0.003204	0.007782	-0.011444	
-0.007782	-0.001373	0.010529	0.005035	
-0.011139	-0.007477	0.006256	0.005951	
0.000153	0.005646	0.015411	0.021210	
-0.006866	-0.002899	0.006256	0.012360	
-0.002289	0.003204	0.012054	0.002289	
-0.013275	-0.001984	0.003204	-0.026398	
-0.007477	0.005646	0.006256	-0.033723	
-0.011749	0.001984	0.007782	-0.022736	
-0.015411	0.002594	0.007172	-0.015411	
-0.011139	0.010223	0.006866	-0.013275	
-0.003204	0.004730	0.009003	-0.020599	
-0.000153	0.002899	0.014496	-0.015106	
-0.001373	0.003204	0.013885	-0.006866	
-0.002289	0.003815	0.007172	-0.007172	
-0.001068	0.001678	0.006561	-0.001678	
0.007782	-0.001373	0.011139	0.004730	
-0.000153	-0.012970	0.008698	0.002289	
0.000153	-0.005951	0.013275	0.006866	
-0.007782	-0.005646	0.008392	0.000763	
-0.003815	0.003204	0.011749	0.002899	
-0.008392	-0.006256	0.004425	-0.004120	
-0.005951	-0.005951	0.006866	0.000153	
-0.009003	-0.012970	0.008392	0.000458	
-0.007172	-0.005035	0.010529	0.001678	
-0.011444	-0.003510	0.006256	-0.003510	
-0.007477	0.005646	0.010529	-0.000153	
-0.012054	0.001678	0.004425	-0.009308	
-0.007172	0.010529	0.009003	-0.005646	
-0.013885	0.013275	0.009003	-0.001068	
-0.012360	0.014191	0.005341	0.000153	
-0.004120	0.013275	0.008392	-0.003204	
-0.001678	0.013885	0.003204	-0.011749	
0.009003	0.015106	0.010223	-0.003510	
0.011139	0.012970	0.009918	-0.011444	
0.007782	0.019073	0.009003	-0.027313	
-0.005951	0.013275	0.006256	-0.024261	
-0.004120	0.010834	0.010834	-0.026093	
-0.006866	0.006866	0.006866	-0.023346	
-0.006866	0.008698	0.012665	-0.019989	
-0.013885	0.003204	0.013885	-0.012360	
-0.002289	0.004425	0.021515	-0.004120	
-0.011139	-0.005646	0.009918	-0.002289	
-0.011444	-0.002289	0.007172	-0.002289	
-0.012054	-0.003815	0.008698	-0.005646	
-0.013885	-0.002289	0.004425	-0.000763	
-0.007172	0.002289	0.007782	-0.005646	
-0.005035	0.000153	0.001984	-0.009003	
-0.006866	-0.000153	0.004425	-0.008392	
-0.007782	0.002594	0.006256	-0.007782	
-0.008087	0.000763	0.006256	-0.008392	
-0.004425	0.005646	0.009918	-0.005341	
-0.004425	0.010223	0.007782	-0.005646	
-0.006866	-0.007172	0.003204	-0.008087	
-0.000763	0.002289	0.010223	-0.002899	
-0.007782	0.008698	0.000763	-0.007477	
-0.003510	0.007782	0.006866	-0.002899	
-0.015411	0.004120	0.004120	-0.005341	
-0.011139	0.008392	0.011749	0.000763	
-0.013885	-0.000153	0.004120	-0.006256	
-0.003510	0.010834	0.008392	0.003815	
-0.003815	0.000763	0.008698	-0.001678	
-0.000153	0.006256	0.009918	0.005035	
0.005646	0.008087	0.006866	0.013885	
-0.001068	0.000763	0.004730	0.009308	
-0.003510	-0.005951	0.010834	0.005341	
-0.006256	-0.005035	0.009003	-0.014191	
-0.002289	0.004730	0.010529	-0.039521	
-0.010223	-0.001678	0.003204	-0.046540	
-0.001984	-0.001373	0.012054	-0.034333	
-0.009613	-0.002899	0.004730	-0.046540	
-0.007477	-0.002289	0.005951	-0.040132	
-0.005341	0.003815	0.008392	0.012054	
-0.005341	0.000763	0.009308	0.069734	
-0.011139	-0.006256	0.001678	0.015106	
-0.005341	0.001068	0.009003	0.002899	
-0.013275	-0.012054	0.001984	-0.001984	
-0.003510	-0.005341	0.008698	0.004120	
-0.003510	-0.008392	0.005951	0.006256	
-0.003815	-0.005646	0.009003	-0.000153	
-0.001068	-0.009308	0.008392	-0.002899	
0.002289	-0.004120	0.006256	-0.000763	
0.003815	-0.000153	0.009003	-0.000763	
0.000763	0.001678	0.004730	0.001984	
0.000763	0.010223	0.005951	0.001678	
-0.002289	0.007782	0.003815	-0.002899	
-0.003204	0.013885	0.010223	0.001678	
-0.008087	0.010834	0.012665	-0.001373	
-0.001984	0.009003	0.014496	-0.002289	
-0.004120	0.004425	0.007172	-0.014496	
-0.000763	0.011749	0.013275	-0.014496	
-0.004425	0.010223	0.008698	-0.028839	
-0.003204	0.013275	0.012665	-0.028229	
-0.005646	0.010223	0.009003	-0.010223	
-0.011139	0.009308	0.005341	-0.012360	
-0.013275	0.007172	0.002899	-0.011749	
-0.014191	0.000458	0.004120	-0.013885	
-0.007172	0.003204	0.012665	-0.003510	
-0.014801	-0.010834	0.007172	-0.008392	
-0.005646	-0.006866	0.012665	-0.011444	
0.004730	-0.006866	0.005951	-0.003204	
0.009613	-0.012054	0.010223	0.005035	
0.008392	-0.019989	0.009918	0.002289	
0.006866	-0.016327	0.006866	-0.000153	
-0.000153	-0.014191	0.004730	-0.012054	
0.000763	-0.012054	0.011139	-0.019989	
-0.005951	-0.016937	0.001678	-0.023346	
0.002899	0.004425	0.008087	-0.004120	
-0.009003	0.010223	0.004425	-0.013275	
-0.011749	0.017242	0.011139	-0.005341	
-0.014801	0.011139	0.010529	0.001984	
-0.008087	0.014801	0.011139	-0.009003	
-0.009613	0.007782	0.006256	-0.018463	
-0.009613	0.009918	0.009918	-0.024567	
-0.012054	0.008698	0.012970	-0.024567	
-0.015411	0.012970	0.010834	-0.002899	
-0.019073	0.010834	0.004730	-0.022430	
-0.026398	0.010223	0.005341	-0.044404	
-0.019684	0.010223	0.011139	-0.032807	
-0.019073	0.007782	0.004425	-0.028534	
-0.001678	0.018768	0.014801	-0.002899	
0.006561	0.006561	0.012054	0.007172	
0.021210	0.011139	0.018463	0.022430	
0.020599	-0.002289	0.009003	0.008392	
0.030670	0.001984	0.011139	0.015106	
0.016327	-0.003815	0.004425	0.010834	
0.009003	0.005951	0.007782	0.010834	
-0.005646	-0.003204	0.007172	0.013885	
-0.019073	-0.003510	0.006561	0.022430	
-0.021820	0.004120	0.002594	0.023651	
-0.017548	0.010529	0.005341	0.022430	
-0.009918	0.007172	0.004120	-0.007477	
-0.005035	0.012665	0.003815	-0.025177	
0.002899	0.011749	0.005341	-0.028839	
0.010834	0.008698	-0.003815	-0.036469	
0.006561	0.013275	-0.002899	-0.048982	
-0.009918	0.006561	0.000458	-0.047761	
-0.013275	0.010529	0.012665	-0.013580	
-0.012360	0.009918	0.017853	0.006256	
-0.012360	0.010223	0.019073	0.020905	
-0.012054	0.008392	0.020294	0.026398	
-0.009613	0.016937	0.018463	0.008087	
-0.018158	0.005646	0.005341	-0.015106	
-0.019989	0.002289	0.005951	-0.011444	
-0.013275	-0.005035	0.005951	-0.005646	
-0.009003	0.002289	0.009003	0.000153	
-0.006866	0.003815	0.016022	-0.004425	
-0.003815	0.004120	0.013275	0.001678	
-0.001068	0.007172	0.014801	-0.002289	
-0.001984	0.004120	0.008392	-0.007782	
-0.001984	0.001678	0.006866	-0.009918	
-0.010223	0.002899	0.005341	-0.012970	
-0.008087	0.005035	0.006256	-0.009918	
-0.005951	0.002899	0.002289	-0.010223	
-0.004120	0.011139	0.006561	0.000153	
-0.003204	0.002899	0.005341	-0.004120	
-0.007477	-0.008392	0.002899	-0.005035	
-0.021210	-0.005646	0.005951	0.000153	
-0.021210	-0.013275	0.005341	-0.003510	
-0.013580	-0.019073	0.001984	-0.008392	
-0.000153	-0.006256	0.009918	-0.005035	
0.005035	-0.004425	0.008392	0.000153	
0.003815	-0.016937	0.007782	0.011139	
-0.005646	-0.021210	0.005341	0.003815	
-0.007782	-0.010834	0.004425	-0.004425	
-0.003204	-0.013885	0.004120	-0.008392	
-0.005341	-0.001373	0.000458	-0.027618	
-0.001984	0.005951	0.007172	-0.026703	
-0.004425	0.001984	0.009308	-0.021515	
-0.001068	0.010223	0.011749	-0.019989	
-0.006866	0.010529	0.005951	-0.015717	
-0.001373	0.012360	0.007782	-0.009308	
-0.002899	0.016022	0.006256	-0.010223	
0.000153	0.022430	0.010529	-0.011139	
-0.018158	0.016327	0.005951	-0.015106	
-0.005035	0.016632	0.009918	-0.006256	
0.003815	0.006561	0.004730	-0.015411	
0.013275	0.012970	0.007172	-0.010223	
0.007172	-0.005035	0.005951	-0.013580	
-0.009613	-0.012970	0.004120	-0.007172	
-0.021210	-0.020294	0.007172	0.004425	
-0.019684	-0.011444	0.010529	0.031281	
-0.017242	0.003204	0.008087	0.058137	
-0.017548	0.001984	0.001984	0.060273	
-0.013885	-0.000763	-0.007477	0.034638	
-0.011139	-0.000763	-0.011139	-0.029449	
0.002289	0.010834	0.005341	-0.099642	
0.002594	0.002899	-0.001373	-0.070954	
0.016327	0.008698	0.019073	-0.003510	
0.012665	0.004120	0.017853	0.010834	
0.016632	0.010834	0.014801	0.024261	
0.004120	0.006561	0.008698	-0.042878	
-0.003815	0.009308	0.012054	-0.088655	
-0.001068	0.012054	0.019379	-0.044709	
0.002594	0.013275	0.025177	0.001678	
-0.003815	0.004425	0.016327	-0.011444	
-0.007477	0.004425	0.012054	-0.008392	
-0.013885	-0.003510	0.005341	-0.026398	
-0.009918	0.000763	0.005951	-0.022430	
-0.011139	-0.004120	0.006256	-0.017548	
-0.001984	-0.001373	0.013275	-0.015717	
-0.000153	0.004730	0.015411	0.002594	
-0.007172	-0.003204	0.007782	0.009308	
-0.004425	0.002289	0.010223	0.004425	
-0.010834	-0.001373	0.004120	0.000153	
-0.009308	0.003204	0.010834	0.008698	
-0.011749	-0.002289	0.006256	0.007172	
-0.011749	-0.002899	0.007782	0.008698	
-0.012360	-0.002289	0.005341	0.005341	
-0.009003	0.008698	0.006561	0.011444	
-0.009003	0.008392	0.002899	0.006866	
-0.001068	0.012970	0.007172	0.012970	
-0.002289	0.011139	0.004425	0.009918	
0.011749	0.010223	0.003204	0.009918	
0.004730	0.008087	0.004730	0.000763	
-0.012054	0.004425	0.002289	-0.007477	
-0.017853	0.004425	0.002899	-0.011749	
-0.015411	0.000153	0.006256	-0.012054	
-0.013885	-0.001373	0.012665	-0.017853	
-0.015106	-0.000153	0.008698	-0.013275	
-0.012360	-0.000153	0.012054	0.000458	
-0.015411	-0.004120	0.006866	-0.007172	
-0.007782	-0.001984	0.008392	-0.003204	
-0.009613	-0.009003	0.004730	-0.008087	
-0.005341	-0.001984	0.010223	-0.012054	
-0.008392	-0.001984	0.002289	-0.015411	
-0.001984	0.004730	0.005951	-0.004120	
-0.004425	-0.000763	0.004730	-0.008392	
-0.001068	0.003815	0.011139	0.001068	
-0.009918	0.001678	0.008087	-0.005341	
-0.005951	0.002289	0.010834	-0.005646	
-0.002289	-0.000763	0.012665	-0.010529	
-0.001984	-0.000763	0.012665	-0.007782	
-0.009613	0.002289	0.009003	-0.012360	
-0.007172	0.002594	0.010223	-0.009003	
0.000153	0.005951	0.012970	-0.006866	
0.000153	0.001068	0.009003	-0.008392	
-0.003510	0.013275	0.012665	0.002594	
-0.001984	0.010223	0.005951	0.010834	
0.004730	0.013885	0.009918	0.039826	
-0.005341	-0.001068	0.001068	0.049287	
0.009918	0.008087	0.004425	0.045320	
-0.002289	-0.002289	-0.008392	-0.016022	
0.002899	0.006561	0.012054	-0.036775	
-0.016022	-0.001373	0.010223	-0.062715	
-0.013275	0.004425	0.013275	-0.050202	
-0.019379	0.003204	0.005951	-0.034638	
-0.011139	0.006561	0.003204	-0.054170	
-0.007477	0.006866	0.004120	-0.063935	
0.001984	0.001678	0.012054	-0.059358	
0.013275	-0.007782	0.009918	-0.052949	
0.017853	-0.009308	0.012360	-0.027924	
0.018158	-0.006256	0.015411	0.014801	
0.001068	-0.012360	0.011749	0.079194	
-0.005951	-0.004425	0.012054	0.060273	
-0.006256	-0.008087	0.007782	-0.003510	
0.002594	0.002289	0.015411	0.014496	
-0.003204	-0.002289	0.006256	0.005035	
-0.002899	0.003815	0.010223	0.013885	
-0.006866	0.004120	0.008392	0.006561	
-0.009003	0.000153	0.006866	0.003204	
-0.016022	-0.001068	0.002594	-0.008087	
-0.005341	0.010529	0.006256	-0.000763	
-0.008087	0.004120	0.003204	-0.015106	
-0.002289	0.003815	0.006256	-0.019073	
-0.003815	0.003815	0.013275	0.000153	
-0.014191	0.004120	0.009003	-0.008392	
-0.014801	0.002594	0.007782	-0.022125	
-0.015717	0.005951	0.005951	-0.025177	
-0.016327	0.009003	0.006866	-0.012360	
-0.016937	0.007782	0.009918	-0.004425	
-0.015106	0.006866	0.009918	-0.005341	
-0.014801	0.004425	0.005341	-0.006256	
-0.008087	0.004425	0.009003	0.001678	
-0.006866	0.000153	0.005951	-0.000153	
0.005035	0.003204	0.008392	-0.000763	
0.001984	0.009918	0.006256	-0.005951	
0.005646	0.019379	0.007782	-0.003204	
0.004730	0.012360	0.008392	-0.001678	
0.001984	0.005646	0.008392	-0.006866	
-0.003815	0.006256	0.008698	-0.011444	
-0.007477	0.004730	0.005341	-0.012054	
-0.005646	-0.000763	0.006866	-0.017853	
-0.009003	0.005646	0.006256	-0.014191	
-0.011444	0.005951	0.009003	-0.009613	
-0.011749	0.006256	0.006866	-0.014496	
-0.005341	0.003204	0.003815	-0.009918	
-0.001068	-0.003510	0.007782	-0.005646	
-0.002289	-0.003815	0.008087	-0.007477	
-0.008087	0.000458	0.008087	-0.014191	
-0.016937	0.007172	0.014191	-0.008392	
-0.025482	-0.011444	0.003204	-0.011444	
-0.019684	-0.023346	0.006866	-0.003204	
-0.023651	-0.015106	0.005951	-0.008392	
-0.006866	-0.000763	0.009003	-0.005951	
-0.003204	0.008392	0.006561	-0.007782	
0.008698	0.025787	0.007172	-0.003204	
0.012360	0.016327	0.006866	-0.007172	
0.019684	0.020905	0.006256	-0.010223	
0.016022	0.020294	0.005341	-0.008087	
0.005035	0.012970	0.004120	-0.012054	
-0.009003	0.012054	0.010834	-0.012054	
-0.010834	0.012054	0.005035	-0.001373	
-0.004425	0.009308	0.008698	-0.005035	
-0.010834	0.004425	0.004120	-0.009308	
-0.006866	0.004425	0.008698	-0.005646	
-0.013275	-0.001678	0.005035	-0.002289	
-0.005951	0.000763	0.011139	-0.002289	
-0.009613	-0.006256	0.004425	-0.017242	
-0.001678	-0.001678	0.011749	-0.007782	
-0.009613	-0.000763	0.011139	0.008392	
-0.005341	0.006256	0.011139	0.007782	
-0.006256	0.008698	0.006561	-0.017242	
-0.001678	0.010223	0.010834	-0.005646	
-0.007782	0.002899	0.008698	-0.005646	
-0.003204	0.005951	0.008698	-0.004120	
-0.004120	-0.003204	0.008392	-0.005035	
-0.003204	-0.002899	0.011139	-0.003510	
-0.006256	0.000763	0.009003	0.002289	
-0.005035	0.006561	0.008698	0.014496	
-0.005035	0.008087	0.005341	0.019989	
-0.006866	0.002594	-0.001068	0.014191	
-0.007782	0.000763	0.001984	0.000458	
-0.011444	-0.006866	0.003815	-0.008392	
-0.007477	-0.004120	0.005341	-0.040742	
-0.009918	-0.009918	0.004120	-0.050508	
-0.001068	-0.005951	0.019073	-0.022125	
-0.006866	-0.003510	0.016022	-0.023346	
-0.009308	-0.003204	0.012970	0.005341	
-0.016022	-0.009308	0.009918	-0.007782	
-0.009613	0.001068	0.011749	0.002289	
-0.004425	0.001068	0.001678	-0.015411	
-0.000763	0.006256	-0.001068	-0.041047	
0.003204	0.004425	0.004120	-0.034638	
0.013885	0.002594	0.005035	-0.007477	
0.007782	-0.005341	0.011139	-0.002289	
-0.005341	-0.007172	0.005035	-0.019989	
-0.007782	-0.001373	0.006866	0.009003	
-0.016022	-0.006866	0.009918	-0.001373	
-0.008392	-0.005341	0.016022	0.002594	
-0.008087	-0.009003	0.010529	-0.001373	
-0.005646	-0.003510	0.010223	-0.004120	
-0.006256	-0.008392	0.011749	-0.005646	
-0.001984	0.004425	0.020294	-0.001678	
-0.008392	0.006866	0.009003	-0.004425	
-0.001373	0.013885	0.012054	0.005951	
-0.009918	0.002289	0.004425	-0.005035	
-0.005035	0.005035	0.007172	-0.004120	
-0.009308	-0.002289	0.004730	-0.005951	
-0.003815	0.006256	0.010834	-0.000763	
-0.004425	0.010223	0.007782	0.000153	
-0.009003	0.010223	0.009308	0.005951	
-0.005646	0.008698	0.009918	0.015411	
-0.003510	0.007172	0.006256	0.021515	
-0.001678	0.003815	0.005951	0.008392	
0.001984	-0.002289	0.004120	-0.000763	
0.000153	0.005646	0.000153	-0.016327	
-0.002289	0.004730	-0.000763	-0.052949	
0.008698	0.012054	0.009918	-0.052339	
-0.006866	0.004730	0.004425	-0.032807	
-0.002899	0.012665	0.018158	-0.001678	
-0.009308	0.007172	0.012665	-0.000763	
-0.005951	0.016632	0.014191	-0.005951	
-0.008087	0.010223	0.006561	-0.015106	
-0.013275	0.013275	0.005035	-0.008087	
-0.016327	0.004730	0.004730	0.008087	
-0.011749	0.004120	0.006561	0.010834	
-0.016022	0.001984	0.010529	-0.000153	
-0.017853	0.003204	0.011139	-0.006866	
-0.019073	0.001068	0.005341	-0.005341	
-0.017548	-0.003204	0.003204	-0.004120	
-0.005646	0.004120	0.011139	0.012665	
-0.001373	-0.001068	0.006256	-0.001984	
0.012360	0.005951	0.011749	-0.011444	
0.008392	0.002899	0.005341	-0.005951	
0.001984	0.002594	0.001984	-0.026398	
-0.012360	0.003815	0.002594	-0.032807	
-0.019684	0.004425	0.002594	-0.025177	
-0.019684	0.002899	0.005341	-0.033418	
-0.009308	0.008698	0.019073	-0.011749	
-0.002899	0.002289	0.019073	-0.021820	
0.014496	0.002289	0.014801	-0.009613	
0.023041	-0.001984	0.005951	-0.000763	
0.027008	-0.005951	0.004120	-0.006866	
0.021210	-0.001984	0.005951	0.010223	
0.007172	-0.002289	0.001984	0.026398	
-0.002899	0.005035	0.002899	0.056916	
-0.017242	0.009003	0.005951	-0.003510	
-0.011139	0.012970	0.008087	-0.024261	
-0.012054	0.007782	0.010529	-0.017242	
-0.008087	0.008698	0.013275	-0.009308	
-0.010834	-0.001984	0.005341	-0.010223	
-0.005341	0.004120	0.012665	-0.008392	
-0.007477	-0.004120	0.010529	-0.007477	
-0.009308	0.001678	0.010529	-0.008087	
-0.015717	-0.003815	0.007172	-0.009308	
-0.013275	0.002289	0.012665	0.000763	
-0.023346	-0.005951	0.006866	-0.004425	
-0.011139	-0.009918	0.004730	-0.009918	
-0.009613	-0.023041	0.003204	-0.009918	
-0.016022	-0.017242	0.006866	-0.008392	
-0.015411	-0.002899	0.011749	-0.007782	
-0.018158	0.001678	0.009003	-0.005341	
-0.009613	0.007172	0.010529	0.003204	
-0.003204	0.013275	0.012054	0.011139	
