NO_OF_FRAMES	1200
NO_OF_CAMERAS	12
NO_OF_MARKERS	8
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-08, 11:27:47	226745.10205250
DATA_INCLUDED	3D
MARKER_NAMES	ASISL	ASISR	medialKnee	lateralKnee	medialMalleolus	lateralMalleolus	toe	sacral
ASISL X	ASISL Y	ASISL Z	ASISR X	ASISR Y	ASISR Z	medialKnee X	medialKnee Y	medialKnee Z	lateralKnee X	lateralKnee Y	lateralKnee Z	medialMalleolus X	medialMalleolus Y	medialMalleolus Z	lateralMalleolus X	lateralMalleolus Y	lateralMalleolus Z	toe X	toe Y	toe Z	sacral X	sacral Y	sacral Z	
-1558.071	687.324	984.271	-1558.735	441.355	967.928	-1741.930	560.787	477.047	-1756.633	463.407	486.214	-2069.527	548.954	170.242	-2011.544	498.223	167.636	-1842.255	509.866	38.841	-1730.853	566.055	995.716
-1545.069	687.118	987.720	-1544.639	442.318	969.537	-1734.712	559.763	481.173	-1749.054	462.708	490.646	-2062.094	547.912	177.251	-2005.143	496.887	172.720	-1842.024	509.926	38.283	-1716.572	565.246	999.205
-1532.090	686.958	991.037	-1529.789	442.709	971.551	-1726.198	558.498	485.336	-1741.921	462.021	495.364	-2054.402	546.675	184.562	-1998.181	495.535	177.703	-1841.619	509.660	37.674	-1702.328	564.480	1002.820
-1519.141	686.846	994.197	-1514.826	443.215	973.569	-1717.795	557.549	489.285	-1733.571	461.358	499.847	-2046.018	545.475	191.667	-1991.002	493.943	182.722	-1841.205	509.414	36.862	-1687.959	563.651	1006.358
-1506.229	686.787	997.175	-1499.954	443.672	975.892	-1708.979	556.847	492.983	-1725.031	460.737	504.269	-2038.169	543.782	199.992	-1983.421	491.962	187.821	-1840.405	509.267	35.770	-1673.512	562.847	1009.821
-1493.359	686.783	999.946	-1484.971	444.315	977.829	-1699.716	556.047	496.554	-1715.917	459.931	508.658	-2029.260	542.306	207.343	-1975.385	490.347	192.872	-1839.556	508.970	34.642	-1658.388	562.667	1012.712
-1480.538	686.838	1002.488	-1470.108	444.866	980.086	-1690.195	555.458	500.123	-1706.318	459.325	512.729	-2020.054	540.670	214.769	-1966.998	488.548	197.931	-1838.542	508.569	33.470	-1644.018	561.712	1016.006
-1467.772	686.954	1004.775	-1455.234	445.524	982.049	-1680.190	554.930	503.351	-1696.232	458.704	516.498	-2010.470	539.079	222.199	-1958.650	486.820	203.161	-1837.268	507.976	32.437	-1629.583	560.765	1019.123
-1454.861	686.861	1007.340	-1440.464	446.245	984.256	-1669.558	554.374	506.286	-1685.543	458.034	520.170	-2000.722	537.565	229.658	-1949.943	485.193	208.357	-1835.455	507.289	31.025	-1615.261	559.781	1022.098
-1442.023	686.962	1008.838	-1425.792	446.905	986.138	-1658.685	554.020	509.091	-1674.517	457.528	523.335	-1990.909	535.986	237.265	-1941.089	483.606	213.674	-1833.855	506.203	29.521	-1601.020	558.868	1024.856
-1429.339	686.947	1010.763	-1411.348	447.576	988.167	-1647.274	553.882	511.471	-1662.904	456.896	526.346	-1981.127	534.702	244.598	-1932.820	482.153	219.003	-1832.757	505.681	26.924	-1586.872	557.936	1027.344
-1414.731	687.150	1011.822	-1396.850	448.269	990.027	-1635.153	553.773	513.365	-1650.647	456.479	528.815	-1971.114	533.304	252.425	-1924.007	480.795	224.998	-1830.854	504.714	24.614	-1572.895	556.966	1029.614
-1402.141	686.977	1013.621	-1382.656	448.841	992.031	-1622.663	553.854	514.908	-1637.638	455.950	530.945	-1961.017	532.129	260.074	-1915.164	479.678	230.977	-1829.275	503.732	22.079	-1558.977	555.991	1031.601
-1389.346	686.942	1014.594	-1368.371	449.456	993.693	-1609.609	554.044	516.134	-1624.015	455.541	532.341	-1951.116	530.948	267.635	-1906.223	478.699	237.066	-1827.502	502.832	19.526	-1545.264	555.078	1033.237
-1376.642	686.869	1015.807	-1354.624	449.814	995.694	-1596.101	554.138	516.977	-1609.878	455.014	533.440	-1941.293	530.201	274.949	-1897.402	477.811	243.425	-1825.290	501.989	19.057	-1531.734	554.129	1034.690
-1363.921	686.775	1016.865	-1340.725	450.334	997.042	-1581.564	554.130	517.354	-1594.873	454.581	533.770	-1931.832	529.582	282.105	-1888.627	477.057	249.878	-1822.016	500.607	23.213	-1518.323	553.188	1035.668
-1351.074	686.678	1017.372	-1326.984	450.683	998.521	-1566.915	554.162	517.443	-1579.338	454.027	533.556	-1922.250	529.198	289.340	-1879.586	476.429	256.138	-1817.186	498.657	30.401	-1505.243	552.346	1036.544
-1338.657	686.570	1017.689	-1313.744	450.801	1000.119	-1551.359	553.905	516.899	-1563.553	453.490	533.027	-1913.088	528.842	296.797	-1869.946	476.262	262.812	-1810.945	496.554	37.974	-1492.002	551.660	1036.944
-1326.367	686.428	1017.923	-1300.345	450.954	1001.140	-1535.426	553.645	516.192	-1546.887	453.107	531.804	-1903.570	528.749	304.305	-1860.578	475.736	269.958	-1803.894	494.250	45.322	-1479.145	550.953	1037.128
-1313.875	686.203	1018.089	-1287.057	450.997	1001.983	-1518.916	553.285	514.726	-1530.015	452.659	530.263	-1893.801	528.641	311.872	-1851.027	475.339	277.470	-1796.585	491.986	52.209	-1466.385	550.433	1036.995
-1301.514	685.970	1018.844	-1274.135	450.998	1002.844	-1502.144	553.034	512.975	-1512.767	452.232	528.530	-1883.467	528.597	319.381	-1840.861	474.911	284.889	-1788.935	489.686	58.822	-1453.807	549.928	1036.520
-1289.322	685.798	1019.103	-1261.086	450.834	1003.322	-1484.969	552.708	510.720	-1495.011	451.964	526.300	-1872.547	528.450	326.914	-1830.217	474.510	292.220	-1780.683	487.395	65.517	-1441.266	549.422	1035.803
-1277.551	685.547	1018.987	-1248.200	450.587	1003.629	-1467.499	552.587	508.102	-1477.032	451.664	523.836	-1861.045	528.060	334.427	-1818.826	473.862	299.451	-1771.976	485.014	72.556	-1428.999	548.901	1034.867
-1265.258	685.458	1017.748	-1235.333	450.379	1003.471	-1450.841	552.841	505.671	-1459.071	451.342	521.445	-1848.896	527.675	341.860	-1806.812	473.141	306.459	-1762.865	482.719	79.496	-1416.590	548.531	1033.533
-1253.400	685.344	1017.879	-1222.504	450.121	1003.253	-1433.330	552.876	502.937	-1440.679	451.071	518.612	-1835.791	527.089	349.009	-1794.170	472.318	313.410	-1753.546	480.473	86.308	-1404.443	548.020	1032.063
-1241.217	685.384	1017.143	-1209.598	449.912	1002.679	-1415.399	552.809	499.882	-1422.621	450.693	515.959	-1822.139	526.253	356.308	-1780.677	471.430	319.926	-1743.630	478.266	92.243	-1392.372	547.590	1030.386
-1229.702	685.252	1016.088	-1196.948	449.629	1002.073	-1396.576	552.461	496.611	-1404.273	450.205	512.878	-1807.701	525.454	362.886	-1766.536	470.514	326.057	-1733.526	476.320	98.156	-1380.329	547.187	1028.522
-1217.715	685.088	1015.771	-1184.139	449.204	1000.655	-1378.446	552.349	493.424	-1386.028	449.682	509.834	-1792.466	524.439	369.615	-1751.431	469.444	331.900	-1722.827	474.462	103.360	-1368.457	546.636	1026.503
-1206.118	685.538	1014.077	-1171.470	449.422	999.996	-1360.352	552.362	490.218	-1367.765	449.053	506.725	-1776.656	523.358	375.440	-1736.124	468.345	337.100	-1711.709	472.762	108.217	-1356.433	546.183	1024.174
-1193.866	685.131	1013.130	-1158.791	449.232	998.448	-1341.771	552.140	486.821	-1349.111	448.315	503.481	-1760.282	522.282	380.947	-1720.359	467.198	341.915	-1699.910	471.125	112.694	-1344.599	545.504	1021.762
-1183.135	685.367	1012.309	-1146.215	448.990	996.993	-1322.825	551.603	483.305	-1330.454	447.655	500.271	-1743.183	521.008	385.932	-1703.803	465.985	346.005	-1687.388	469.499	116.772	-1332.708	544.743	1019.230
-1172.310	685.683	1010.074	-1133.630	448.952	995.287	-1303.641	551.075	479.576	-1311.700	446.838	496.977	-1726.191	519.163	390.762	-1687.139	464.678	349.860	-1674.049	467.873	120.332	-1320.792	543.914	1016.419
-1160.808	685.991	1008.423	-1120.994	448.700	993.337	-1284.552	550.606	475.893	-1293.042	445.871	493.680	-1708.109	517.800	394.567	-1669.948	463.281	353.150	-1659.907	466.168	123.612	-1309.294	542.599	1013.733
-1149.094	686.195	1006.699	-1108.364	448.790	991.255	-1265.318	550.159	471.942	-1274.170	444.977	490.278	-1689.750	516.420	397.798	-1652.337	461.772	356.004	-1644.865	464.474	126.644	-1297.307	541.586	1010.535
-1137.867	686.849	1004.713	-1095.960	448.584	989.237	-1245.975	549.555	467.968	-1255.120	444.060	486.758	-1671.405	514.910	400.655	-1634.424	460.309	358.443	-1628.688	462.582	129.263	-1285.369	540.513	1007.463
-1125.839	686.750	1003.219	-1083.541	448.537	987.060	-1226.120	548.789	463.866	-1235.872	443.165	483.255	-1653.001	513.306	402.963	-1616.385	458.541	360.563	-1611.434	460.896	131.118	-1273.167	539.657	1003.793
-1114.616	687.340	1001.174	-1070.949	449.101	984.133	-1205.989	547.868	459.552	-1216.455	442.360	479.632	-1634.340	511.737	404.841	-1597.440	457.124	362.150	-1593.206	458.935	133.075	-1261.143	538.517	1000.486
-1102.788	687.459	998.941	-1058.757	449.037	981.264	-1186.396	547.276	455.603	-1196.613	441.547	475.936	-1615.230	510.212	406.125	-1578.261	455.569	363.582	-1574.135	457.069	134.410	-1249.530	536.972	997.222
-1091.069	687.811	996.485	-1045.713	449.573	978.666	-1168.218	547.666	451.730	-1176.526	440.754	472.112	-1595.834	508.655	406.924	-1558.683	454.042	364.319	-1554.208	455.099	135.531	-1237.513	535.732	993.708
-1079.242	688.101	994.134	-1033.350	449.718	975.781	-1147.812	547.018	447.627	-1156.156	439.998	468.290	-1576.456	507.002	407.670	-1538.657	452.596	364.646	-1533.579	452.991	136.307	-1225.277	534.836	990.148
-1067.244	688.223	991.588	-1021.250	449.880	972.904	-1127.101	546.290	443.630	-1135.510	439.322	464.356	-1556.469	505.538	407.424	-1518.215	451.104	364.750	-1512.296	451.071	136.485	-1213.364	533.760	986.412
-1055.184	688.881	988.658	-1009.522	449.453	970.185	-1106.693	545.774	439.854	-1114.526	438.630	460.644	-1536.138	503.900	406.945	-1497.486	449.576	364.508	-1490.309	448.940	136.517	-1201.828	532.490	983.087
-1043.018	688.705	985.622	-997.598	449.323	966.571	-1087.652	544.833	437.066	-1093.292	438.049	456.998	-1515.446	502.367	406.052	-1476.173	448.109	363.678	-1467.698	446.913	136.064	-1190.212	531.575	979.660
-1031.186	688.470	982.431	-985.797	449.284	963.564	-1066.179	544.262	433.328	-1071.957	437.426	453.413	-1494.135	500.472	404.714	-1454.558	446.708	362.551	-1444.526	444.764	135.289	-1178.583	530.955	975.980
-1019.467	688.137	979.484	-973.994	449.277	960.563	-1045.010	543.856	430.097	-1050.298	437.151	449.967	-1472.933	499.024	402.860	-1432.716	445.281	361.163	-1420.761	442.644	134.230	-1167.210	530.277	972.556
-1008.310	688.327	975.645	-962.344	448.970	957.328	-1023.610	543.401	427.426	-1028.379	436.755	446.932	-1451.696	497.699	400.645	-1410.545	443.881	359.432	-1396.362	440.391	132.781	-1155.746	530.070	968.758
-996.748	688.094	972.615	-950.657	448.563	954.389	-1001.343	543.021	424.663	-1006.156	436.433	444.203	-1430.061	496.196	398.268	-1387.993	442.473	357.328	-1371.218	438.029	131.168	-1144.637	529.389	965.432
-985.029	687.817	969.656	-938.991	447.986	951.064	-979.528	542.764	422.898	-983.850	436.141	441.982	-1408.124	494.893	395.221	-1365.227	441.140	354.894	-1345.610	435.924	129.352	-1133.429	528.947	961.963
-973.648	687.879	966.425	-927.587	447.349	948.340	-957.212	542.553	421.110	-961.354	435.863	439.915	-1385.991	493.433	391.813	-1342.074	439.877	352.049	-1319.329	433.698	127.042	-1122.132	528.617	958.268
-961.995	687.995	963.492	-916.121	446.474	945.506	-935.282	542.422	420.142	-938.829	435.518	438.265	-1363.803	492.335	387.795	-1318.690	438.625	348.865	-1292.742	431.542	124.601	-1110.864	528.192	954.779
-950.027	687.921	960.965	-904.588	445.371	943.086	-912.196	541.763	419.185	-916.143	435.290	436.954	-1341.514	491.199	383.663	-1295.472	437.409	345.687	-1265.720	429.410	121.858	-1099.390	527.822	951.302
-938.239	688.062	958.242	-893.152	444.316	940.664	-889.870	541.806	418.788	-893.302	434.898	436.118	-1318.949	490.162	379.034	-1271.467	436.561	341.767	-1238.029	427.274	119.023	-1087.848	527.495	947.954
-926.396	688.213	955.586	-881.600	443.129	938.441	-867.713	541.527	418.813	-870.666	434.566	435.764	-1296.407	489.115	373.954	-1248.092	435.615	337.808	-1209.944	425.181	116.073	-1076.274	527.270	944.993
-914.372	687.989	953.491	-869.459	441.922	936.065	-845.400	541.386	419.119	-848.088	434.228	435.793	-1273.650	488.152	368.658	-1224.314	434.753	333.396	-1181.548	423.200	112.822	-1064.541	527.014	942.397
-902.319	687.977	951.327	-857.920	440.906	934.783	-823.101	541.159	419.878	-825.545	433.944	436.395	-1250.797	487.159	362.948	-1200.225	433.727	328.990	-1152.892	421.402	109.530	-1052.634	526.858	940.169
-890.084	687.867	949.070	-845.894	439.956	933.289	-800.828	540.811	420.908	-803.375	433.615	437.284	-1227.834	486.082	356.993	-1176.238	432.804	324.283	-1123.749	419.787	106.023	-1040.602	526.635	938.387
-877.620	687.680	947.054	-833.761	439.306	931.850	-778.668	540.427	422.252	-781.137	433.356	438.791	-1204.923	485.269	350.691	-1152.513	431.437	319.455	-1094.133	418.199	102.810	-1028.335	526.399	936.982
-865.089	687.422	945.510	-821.439	438.741	930.736	-757.035	539.925	424.063	-759.208	433.078	440.694	-1181.810	484.526	343.995	-1128.433	430.581	314.302	-1064.164	416.894	99.550	-1015.868	526.165	936.075
-853.015	687.623	943.628	-808.962	438.200	930.013	-734.922	539.745	425.941	-737.482	432.751	442.880	-1158.515	483.630	337.135	-1103.922	429.695	308.940	-1033.788	415.791	96.327	-1003.356	525.914	935.641
-839.912	687.168	942.270	-796.600	437.893	929.415	-711.306	540.616	427.739	-715.933	432.504	445.472	-1135.201	482.694	330.197	-1079.499	428.921	303.292	-1003.129	414.864	93.149	-990.564	525.626	935.603
-827.601	687.227	940.895	-783.195	437.366	929.127	-690.352	540.209	430.350	-694.768	432.162	448.599	-1111.681	481.844	322.833	-1055.087	428.236	297.822	-972.193	414.202	90.039	-977.717	525.189	935.855
-815.009	687.499	939.925	-770.406	437.475	928.583	-669.488	539.959	433.902	-673.669	431.822	451.779	-1088.032	481.019	315.289	-1030.429	427.602	291.863	-941.060	413.659	87.043	-964.640	524.821	936.360
-801.550	687.221	938.693	-757.237	437.452	928.751	-648.893	539.420	437.377	-653.017	431.477	455.449	-1064.326	480.365	307.589	-1005.885	427.010	285.961	-909.731	413.190	84.377	-951.343	524.380	937.029
-788.393	687.262	938.205	-743.966	437.730	929.230	-628.491	539.041	441.283	-632.602	431.100	459.392	-1040.352	479.516	300.073	-980.788	426.527	279.829	-878.128	412.911	81.728	-937.991	523.820	937.853
-775.457	687.774	937.365	-730.593	437.972	929.848	-608.333	538.346	445.089	-612.644	430.609	463.698	-1016.220	478.881	292.099	-955.882	426.040	273.712	-846.423	412.718	79.277	-924.437	523.274	938.898
-761.069	687.131	937.674	-716.984	438.296	931.008	-588.624	537.936	449.539	-592.959	430.227	467.985	-991.865	478.351	284.030	-930.742	425.734	267.541	-814.623	412.468	77.252	-910.744	522.718	940.181
-747.667	687.307	937.936	-703.349	438.788	931.777	-569.340	537.349	454.058	-573.724	429.867	472.535	-967.386	478.029	275.976	-905.605	425.454	261.366	-782.717	412.360	75.543	-897.374	522.188	941.828
-734.131	687.699	937.710	-689.539	439.196	933.938	-550.194	536.789	458.799	-554.692	429.486	477.218	-942.020	477.484	267.386	-880.029	425.274	254.878	-750.664	412.384	74.019	-883.682	521.807	943.697
-719.890	687.667	938.119	-675.926	439.795	935.427	-531.460	536.335	463.493	-536.109	429.076	481.931	-917.138	477.372	259.186	-854.507	425.413	248.432	-718.534	412.298	72.604	-869.478	521.671	945.490
-705.801	687.823	938.675	-661.826	439.795	937.357	-512.543	535.806	468.543	-517.923	428.576	486.762	-891.797	477.569	250.530	-828.805	425.790	242.248	-686.465	412.385	71.799	-855.563	521.413	947.810
-691.082	687.601	939.430	-648.144	440.222	939.640	-494.383	535.254	473.622	-500.283	428.115	491.619	-865.927	477.918	242.057	-803.035	426.005	236.084	-654.311	412.278	70.989	-841.191	521.310	950.244
-676.298	687.286	940.670	-633.840	440.133	942.715	-476.515	534.696	478.694	-483.134	427.678	496.593	-839.882	478.571	233.571	-777.048	426.279	229.773	-622.313	412.251	70.723	-826.822	521.311	952.807
-661.706	687.277	941.769	-619.739	440.104	945.599	-458.945	534.196	483.739	-466.161	427.240	501.394	-813.568	479.129	225.298	-750.962	426.629	223.660	-589.676	411.950	70.975	-812.360	521.342	955.745
-646.742	686.951	943.216	-605.490	440.080	948.559	-441.739	533.643	488.978	-449.526	426.708	506.091	-787.243	479.471	216.947	-724.661	426.947	217.623	-558.017	412.016	71.043	-797.635	521.506	958.766
-631.414	686.550	944.900	-591.145	439.849	951.928	-424.643	533.000	494.044	-433.341	426.130	510.669	-760.653	479.978	208.830	-698.146	427.413	211.484	-526.232	412.228	71.454	-783.819	521.123	962.264
-616.362	686.459	946.652	-576.828	439.783	954.974	-408.109	532.439	499.001	-417.483	425.513	514.967	-732.561	481.317	199.642	-671.415	427.985	205.448	-494.628	412.743	72.306	-767.840	522.031	965.302
-600.909	686.028	948.641	-562.448	439.497	958.635	-391.369	531.798	504.123	-401.712	425.022	518.960	-705.546	481.941	191.554	-644.792	428.591	199.684	-463.010	413.538	73.420	-751.789	522.403	968.296
-584.904	685.256	951.127	-547.957	439.322	961.998	-375.241	531.080	508.723	-386.483	424.559	522.749	-678.676	482.506	184.053	-618.113	429.129	194.043	-431.549	414.509	75.095	-737.278	522.937	972.202
-569.464	685.202	952.904	-533.395	439.171	965.610	-359.263	530.213	513.250	-371.450	424.084	526.303	-651.563	483.035	176.451	-591.329	429.734	188.528	-400.210	415.683	77.100	-722.171	523.313	975.947
-553.430	684.521	955.579	-518.757	438.927	969.623	-343.689	529.300	517.521	-356.999	423.579	529.689	-624.371	483.562	168.958	-564.470	430.251	183.143	-369.039	417.215	79.344	-707.128	523.660	979.498
-537.347	683.941	958.170	-504.286	438.883	973.104	-328.319	528.365	521.267	-342.764	423.082	532.829	-597.321	484.004	161.744	-536.850	431.602	177.342	-338.074	418.867	82.050	-691.402	524.514	983.278
-521.348	683.457	960.849	-489.490	438.621	976.450	-313.512	527.668	524.722	-328.804	422.795	535.673	-569.881	484.494	154.674	-510.260	432.151	172.564	-307.575	420.589	85.336	-676.416	524.649	986.944
-505.424	683.147	963.299	-474.970	438.508	980.215	-299.333	526.816	527.839	-315.223	422.493	538.200	-542.436	485.036	147.788	-484.558	431.982	167.811	-277.370	422.425	88.779	-660.369	525.659	990.582
-489.020	682.345	966.091	-460.289	438.474	983.839	-285.348	525.916	530.657	-301.939	422.125	540.573	-515.231	485.389	141.325	-457.745	432.611	162.988	-247.675	424.335	92.789	-645.403	525.776	994.251
-472.780	681.734	968.624	-445.654	438.349	987.216	-271.498	525.192	533.158	-288.911	421.858	542.550	-488.015	485.893	135.032	-431.331	433.182	158.619	-218.275	426.276	96.927	-629.175	526.981	997.563
-456.534	681.099	971.376	-431.056	438.390	990.632	-258.416	524.351	535.190	-276.192	421.486	544.271	-460.448	486.583	128.817	-404.633	433.966	154.273	-189.396	427.929	101.424	-613.609	527.675	1000.834
-440.483	680.593	973.747	-416.405	438.469	993.952	-245.349	523.563	537.049	-263.740	421.290	545.640	-432.529	488.081	122.570	-378.237	434.643	150.172	-160.973	429.631	106.134	-597.679	528.244	1004.151
-424.464	679.693	976.261	-401.752	438.454	996.993	-232.970	522.783	538.163	-251.278	420.827	546.506	-405.915	487.998	117.690	-351.796	435.448	146.474	-133.113	431.296	110.980	-582.066	529.004	1007.148
-408.129	678.797	979.043	-387.187	438.592	999.536	-220.549	522.027	539.502	-239.120	420.390	547.121	-378.779	488.566	112.794	-325.940	436.090	143.128	-105.740	432.991	115.939	-566.605	529.643	1010.130
-392.081	678.092	981.320	-372.409	438.502	1002.201	-208.487	521.138	540.213	-227.243	419.946	547.481	-352.198	489.094	108.405	-299.738	436.954	140.137	-78.888	434.578	121.299	-550.972	530.275	1012.708
-376.218	677.448	983.437	-357.627	438.514	1004.683	-196.445	520.282	540.863	-215.516	419.518	547.515	-324.539	490.846	103.876	-274.250	437.718	137.451	-52.730	435.966	126.820	-535.502	530.962	1015.367
-360.670	677.067	985.049	-342.972	438.386	1006.725	-184.523	519.492	541.161	-203.902	418.982	547.221	-298.312	491.602	100.321	-248.863	438.621	134.891	-27.235	437.252	132.488	-520.218	531.605	1017.602
-345.088	676.534	986.863	-328.433	438.391	1008.554	-172.795	518.757	541.318	-192.665	418.574	546.752	-272.356	492.537	97.180	-224.086	439.871	133.581	-2.317	438.672	138.357	-504.730	532.367	1019.906
-329.678	675.990	988.457	-313.628	438.162	1010.571	-161.215	518.085	540.906	-181.418	418.204	546.046	-246.731	493.530	94.331	-199.503	440.532	131.712	21.677	439.590	144.231	-489.595	533.063	1021.920
-314.489	675.658	989.741	-298.852	437.955	1012.069	-149.571	517.478	540.420	-170.434	417.893	545.165	-221.709	494.564	91.930	-176.894	441.052	131.376	45.010	440.286	150.040	-474.538	533.645	1023.790
-299.304	675.328	990.970	-284.266	437.829	1013.276	-137.958	516.872	539.749	-159.418	417.653	544.195	-197.083	495.742	89.904	-153.767	441.881	130.375	67.687	440.811	155.419	-459.503	534.317	1025.279
-284.527	675.135	991.983	-269.796	437.670	1014.286	-126.378	516.416	538.908	-148.547	417.557	542.995	-173.388	496.706	88.514	-131.168	442.638	129.735	89.417	441.056	160.877	-444.665	534.824	1026.727
-269.699	674.833	993.199	-255.060	437.419	1015.620	-114.638	515.944	537.915	-137.712	417.575	541.790	-150.438	497.696	87.221	-109.335	443.372	129.314	110.408	441.136	166.093	-429.826	535.258	1027.835
-254.866	674.481	994.387	-240.581	437.121	1016.436	-102.770	515.546	536.846	-126.709	417.674	540.499	-128.124	498.529	86.437	-87.459	444.339	128.514	130.382	440.798	171.048	-415.269	535.624	1028.550
-240.227	674.324	995.417	-225.994	436.764	1017.433	-90.878	515.292	535.613	-115.625	417.928	539.147	-106.604	499.252	85.757	-66.723	445.272	128.541	149.791	440.580	175.776	-400.688	535.873	1029.244
-225.665	674.246	996.559	-211.687	436.482	1017.844	-79.142	515.219	534.272	-104.495	418.287	537.824	-86.254	499.655	85.275	-47.237	445.694	128.595	168.226	440.327	180.161	-386.156	536.014	1029.734
-211.008	673.990	997.840	-197.280	436.009	1018.416	-67.529	515.206	532.938	-93.166	418.752	536.623	-66.583	500.165	84.832	-28.449	445.846	128.879	185.929	440.028	184.378	-371.927	536.180	1029.716
-196.465	673.829	998.619	-183.066	435.574	1018.690	-55.656	515.363	532.022	-81.701	419.290	535.431	-47.832	500.356	84.512	-10.531	446.036	129.202	202.882	439.782	187.983	-357.662	536.046	1029.904
-181.960	673.708	999.883	-168.962	435.025	1019.070	-43.738	515.681	531.193	-69.990	419.970	534.299	-29.770	500.595	83.976	6.558	446.096	129.492	219.199	439.507	191.251	-343.587	536.029	1029.463
-167.754	673.648	1000.162	-155.037	434.594	1018.869	-32.031	516.219	530.281	-58.166	420.735	533.223	-13.060	500.632	83.684	22.928	446.181	129.699	234.889	439.365	193.891	-329.665	535.714	1028.943
-153.183	673.277	1000.827	-141.128	433.990	1018.937	-20.228	516.947	529.565	-46.096	421.349	532.294	2.890	500.846	83.232	38.521	446.310	129.891	249.770	439.192	195.874	-315.782	535.382	1028.393
-138.851	672.985	1001.451	-127.473	433.583	1018.739	-8.340	517.640	529.123	-33.771	421.962	531.346	18.173	501.210	82.689	53.245	446.439	129.971	264.025	439.059	197.235	-301.892	535.080	1027.491
-124.641	672.897	1002.061	-113.872	433.210	1018.296	3.688	518.410	528.898	-21.407	422.592	530.444	32.505	501.770	82.005	66.983	446.886	129.738	277.588	438.951	197.818	-288.062	534.650	1026.577
-110.366	672.573	1001.779	-100.197	432.736	1017.972	15.745	519.358	528.581	-8.517	423.179	529.692	45.860	502.432	81.327	80.209	447.467	129.210	290.768	438.823	197.683	-274.211	534.306	1025.595
-96.072	672.436	1001.544	-86.728	432.494	1017.315	27.833	520.284	527.999	4.545	423.645	528.954	58.693	503.346	80.220	92.836	448.117	128.371	303.167	438.919	196.879	-260.730	534.093	1024.139
-81.912	672.138	1000.949	-73.481	432.333	1016.548	40.145	521.319	527.393	17.848	424.106	528.227	70.501	504.234	79.113	104.740	448.915	127.094	315.025	439.093	195.351	-247.058	533.800	1022.727
-67.599	671.968	1000.277	-60.259	432.044	1015.630	52.481	522.174	526.602	31.430	424.511	527.533	81.528	505.210	77.798	115.814	449.824	125.595	326.362	439.572	193.219	-233.545	533.583	1021.210
-53.885	672.267	998.876	-47.155	431.676	1014.471	65.157	523.037	525.781	45.314	424.814	526.896	91.770	506.081	76.360	126.550	450.713	123.855	337.157	440.466	190.300	-219.935	533.490	1019.554
-39.745	671.963	997.688	-33.987	431.268	1013.399	77.894	523.857	524.772	59.293	425.095	526.107	101.380	506.843	74.582	136.701	451.616	121.898	347.604	441.650	186.780	-206.545	533.433	1017.664
-24.740	671.059	996.133	-21.053	430.877	1011.970	90.869	524.590	523.717	73.427	425.422	525.110	110.201	507.499	72.822	146.068	452.414	119.727	357.761	443.040	182.646	-193.203	533.462	1015.586
-11.030	671.281	994.576	-8.220	430.450	1010.432	103.819	525.039	522.603	87.549	425.630	524.154	118.297	508.212	71.022	154.942	453.337	117.487	367.565	444.948	177.954	-179.875	533.554	1013.323
3.238	670.941	991.734	4.543	429.907	1008.824	116.932	525.375	521.205	101.762	425.796	522.914	125.933	508.873	69.174	163.554	454.287	114.874	376.839	446.829	172.979	-166.529	533.788	1010.949
16.940	670.890	989.679	17.268	429.371	1007.200	130.365	525.463	520.091	116.076	425.946	521.536	133.009	509.595	67.162	171.520	455.227	112.236	385.535	448.987	167.442	-153.147	534.204	1008.365
31.500	670.178	986.662	29.972	428.764	1005.549	144.124	525.297	518.861	130.121	426.127	519.925	139.427	510.575	66.362	178.485	456.294	110.500	393.864	451.220	161.389	-139.809	534.738	1005.567
46.303	669.012	984.198	42.500	428.085	1003.710	157.799	524.693	517.211	144.003	426.384	518.122	144.714	511.385	66.246	185.383	457.388	108.389	401.012	454.208	154.110	-126.669	535.280	1002.807
60.126	668.547	980.399	55.098	427.250	1001.931	171.640	524.141	515.373	157.462	426.604	516.239	149.224	512.464	67.650	191.844	458.623	105.806	407.391	457.671	145.134	-113.523	535.935	999.465
74.594	667.574	977.256	67.504	426.478	999.871	185.694	523.469	513.384	170.731	426.630	514.063	153.515	514.300	68.291	199.299	460.288	102.108	413.028	461.183	135.745	-99.146	536.940	995.939
88.660	666.845	973.625	79.917	425.632	997.948	199.891	523.184	511.389	183.732	426.466	511.980	156.904	515.745	68.426	204.509	461.554	100.147	419.177	463.911	125.185	-86.613	537.582	992.902
102.721	666.003	970.182	92.212	424.776	995.730	213.845	523.416	508.980	196.682	426.357	509.718	159.482	516.546	69.141	208.153	462.501	99.022	425.360	466.352	114.150	-73.523	538.369	989.202
117.335	664.490	966.589	104.219	423.751	993.381	227.893	524.338	506.503	209.679	426.379	507.379	161.289	516.628	69.800	212.069	463.379	97.713	431.069	468.563	103.477	-60.902	538.933	985.705
132.162	662.628	962.778	116.176	422.764	991.135	241.690	525.839	503.849	223.204	426.455	505.221	162.898	516.268	70.836	215.972	463.707	96.960	435.371	470.432	94.367	-48.129	539.654	981.753
