NO_OF_SAMPLES	28800
TOT_NO_OF_CHAN	4
FREQUENCY	960.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2020-02-08, 11:55:03	228381.22308140
FIRST_SAMPLE	1
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Vastus Lateralis	Vastus Medialis	Tibialis Anterior	Lateral Gastroc
CHANNEL_GAIN	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
Vastus Lateralis	Vastus Medialis	Tibialis Anterior	Lateral Gastroc	
0.011139	0.074922	0.011139	-0.001984	
-0.037080	0.044099	-0.035554	-0.008087	
-0.054170	0.041047	-0.013885	-0.000763	
-0.059968	0.013275	0.006256	-0.004425	
-0.045014	0.003204	-0.002289	-0.006256	
-0.037690	-0.003204	-0.003815	-0.011749	
-0.023956	-0.011444	0.004120	-0.005035	
-0.006866	-0.023651	0.008698	-0.007477	
0.027924	0.000458	0.013885	-0.001678	
0.039826	0.010529	0.010529	-0.007172	
0.045014	0.014496	0.010223	-0.005035	
0.041047	0.007782	0.007782	-0.005035	
0.030975	0.002594	0.012665	-0.001373	
0.018463	0.000763	0.013885	-0.009003	
0.016327	0.007782	0.012054	-0.006256	
0.004120	0.003204	0.004425	-0.007477	
-0.002289	0.005951	0.006866	-0.003510	
-0.001984	0.006561	0.005951	-0.005951	
-0.002899	-0.002289	0.003815	-0.007477	
-0.001984	-0.001068	0.010223	-0.001984	
-0.008392	-0.009918	0.005035	-0.008392	
-0.001678	-0.001068	0.011139	-0.001984	
-0.011749	-0.002899	0.012054	-0.006256	
-0.013885	-0.004425	0.014496	-0.001984	
-0.019379	-0.011139	0.007172	-0.011139	
-0.010834	0.008698	0.006866	-0.005646	
-0.022125	-0.002899	0.001984	-0.010529	
-0.030060	-0.007477	0.010529	-0.003510	
-0.033418	-0.003815	0.005341	-0.005035	
-0.022430	0.007782	0.011139	0.001678	
-0.028839	0.004425	0.014191	0.003815	
-0.031281	-0.000763	0.012054	0.000763	
-0.019684	0.002594	0.010834	0.000153	
-0.013580	0.003204	-0.010223	-0.006866	
-0.011749	0.008087	-0.009613	-0.001984	
-0.015717	0.004730	0.005341	-0.011444	
-0.009613	0.007172	0.073396	-0.003510	
-0.019989	-0.009308	0.030060	-0.009918	
