NO_OF_SAMPLES	28800
FREQUENCY	960
TIME_STAMP	2020-02-08, 11:29:21	226839.36048560
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Embedded Force Plate
FORCE_PLATE_CORNER_POSX_POSY_X	0.000000
FORCE_PLATE_CORNER_POSX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	600.000024
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	-0.787400
FORCE_PLATE_OFFSET_Y	-0.812800
FORCE_PLATE_OFFSET_Z	-56.108600
FORCE_PLATE_LENGTH	1200.150000
FORCE_PLATE_WIDTH	600.202000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
-0.743306	2.578897	551.851375	78.079711	-24.101068	1.805722	42.961289	140.411841	0.000000	
-7.085865	1.588124	543.053293	90.736260	-22.114339	0.593273	40.666942	166.108483	0.000000	
-4.873108	2.223947	547.371836	86.907369	-22.644758	1.031632	41.082092	157.731322	0.000000	
4.659581	3.429819	556.668668	68.435882	-25.618311	2.599301	44.763697	121.779765	0.000000	
3.809238	3.374235	555.806174	70.804948	-25.275564	2.330571	44.303558	126.238010	0.000000	
3.685070	3.418584	555.809665	70.546048	-25.126530	2.491691	44.047671	125.766928	0.000000	
2.928904	3.056403	555.292127	72.009652	-25.060346	2.293848	44.046675	128.557233	0.000000	
-0.526620	2.446355	550.809258	78.983767	-23.883530	1.732677	42.627044	142.333859	0.000000	
5.808073	3.440781	557.179746	66.885755	-25.895010	2.689082	45.102867	118.884117	0.000000	
6.473143	3.621680	558.389196	65.939597	-26.110768	2.852757	45.323035	116.912238	0.000000	
6.738803	3.360638	558.731840	65.206290	-26.022798	2.852735	45.110634	115.553808	0.000000	
3.815842	3.288504	554.941358	70.588255	-25.155203	2.417878	44.156271	126.054194	0.000000	
5.362535	3.345159	556.662434	68.436322	-25.616310	2.599662	44.689758	121.790462	0.000000	
2.756260	2.748970	553.214166	72.394715	-24.906026	2.253046	43.953637	129.770397	0.000000	
-6.911287	1.276196	543.050153	91.511615	-22.110278	0.575784	40.641666	167.569455	0.000000	
