NO_OF_SAMPLES	4800
TOT_NO_OF_CHAN	4
FREQUENCY	960.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2020-02-08, 11:45:40	227818.57981040
FIRST_SAMPLE	1
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Vastus Lateralis	Vastus Medialis	Tibialis Anterior	Lateral Gastroc
CHANNEL_GAIN	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
Vastus Lateralis	Vastus Medialis	Tibialis Anterior	Lateral Gastroc	
-0.011749	-0.019073	-0.009918	-0.013275	
-0.018158	-0.017853	0.002289	-0.003815	
-0.033418	-0.037690	-0.014496	-0.003815	
-0.041657	-0.061494	-0.006866	0.001984	
-0.051118	-0.074006	-0.000153	-0.000763	
-0.035554	-0.059052	0.001984	0.000458	
-0.016022	-0.027313	-0.002899	-0.010529	
0.006561	0.003204	0.013275	-0.003204	
0.005646	0.019989	0.004730	-0.004425	
0.006256	0.037080	-0.009003	0.002289	
0.005951	0.019379	-0.013580	-0.013275	
0.024872	0.020599	-0.011139	-0.009003	
0.028839	0.031281	-0.005341	-0.015717	
0.020599	0.037385	0.027924	-0.016327	
0.020599	0.023956	0.027924	-0.010529	
0.026398	0.029755	-0.001068	-0.009308	
-0.007477	0.011749	0.024261	-0.010223	
-0.045320	-0.025482	0.030365	-0.001984	
-0.039826	-0.046540	0.016327	0.002899	
-0.028839	-0.052339	0.025482	0.003815	
-0.015717	-0.034333	0.040437	0.002899	
-0.013275	-0.015411	0.008392	0.000153	
-0.008087	0.011139	0.005341	0.003815	
-0.017242	0.016022	0.024261	-0.004120	
-0.003204	0.018768	0.038606	-0.005035	
0.018463	0.023346	0.023041	-0.015106	
0.037995	0.049897	0.008392	-0.002899	
0.025787	0.030975	0.005341	-0.007782	
0.020599	0.013885	0.012054	-0.003204	
0.006561	0.006561	-0.001373	-0.002289	
-0.008392	0.001984	-0.002899	-0.006256	
-0.002899	-0.006256	0.006866	-0.004120	
-0.007782	-0.003815	0.001984	-0.012054	
-0.030060	0.020905	0.007782	-0.006866	
-0.052949	0.037995	0.002289	-0.011749	
-0.060273	0.044709	0.005341	-0.006256	
-0.074311	0.035249	-0.001373	-0.008087	
-0.061799	0.024872	0.005035	-0.005951	
-0.043183	-0.000153	0.004120	-0.010529	
-0.007172	-0.006256	0.005951	-0.007172	
0.026703	-0.008392	0.007782	-0.001984	
0.030365	-0.014191	0.005341	-0.001373	
0.022430	-0.012970	0.002594	-0.001373	
0.016632	-0.005035	0.006561	0.000153	
0.010834	-0.003815	0.008087	-0.005951	
0.009003	-0.001373	0.005951	-0.003204	
0.009003	-0.009003	0.007782	-0.007477	
0.012054	-0.006866	0.009918	-0.005035	
0.012665	-0.003510	0.008698	-0.008392	
0.020599	0.007172	0.009003	-0.013885	
0.030670	0.010834	0.005951	-0.005341	
0.042878	0.023956	-0.000153	-0.010529	
0.056916	0.040742	-0.005341	-0.014496	
0.040132	0.052033	-0.003204	-0.016632	
0.012360	0.046540	0.011139	-0.016327	
-0.010834	0.033113	0.010223	-0.019379	
-0.029449	0.027924	0.010223	-0.011749	
-0.051728	-0.011749	0.021210	-0.012970	
-0.058137	-0.034333	0.022736	-0.001373	
-0.059663	-0.048676	0.010834	-0.010529	
-0.055085	-0.033113	0.011749	0.005341	
-0.068208	-0.051118	-0.001678	-0.005951	
-0.049287	-0.049592	0.008698	-0.010529	
-0.027008	-0.037080	0.012054	-0.006256	
-0.011749	-0.021515	0.003204	-0.003510	
-0.001068	-0.010223	0.012665	-0.002289	
0.001984	-0.004120	0.002899	0.003204	
-0.003815	-0.008392	0.001678	0.004120	
-0.006256	-0.005035	-0.015411	-0.001678	
0.000458	0.001678	0.011139	0.000763	
-0.000763	-0.000153	-0.003510	0.002899	
0.012665	0.010223	0.010223	0.004120	
0.016937	0.011749	-0.000763	-0.009613	
0.024872	0.020599	-0.012360	-0.007477	
0.024261	0.014801	-0.003204	-0.010223	
0.041047	0.033113	0.048676	0.002899	
0.033113	0.034638	0.093232	-0.003204	
0.033723	0.040742	0.044404	-0.002899	
0.004425	0.025787	-0.023346	-0.005951	
-0.023651	0.034333	-0.012054	-0.011749	
-0.027008	0.026703	0.012970	-0.013580	
-0.029755	0.012360	-0.012360	-0.014496	
-0.031281	0.010223	-0.031892	-0.012054	
-0.034944	-0.012970	-0.015411	-0.006256	
-0.036469	-0.032197	-0.003815	-0.003815	
-0.022430	-0.023651	0.016937	-0.009613	
0.004120	-0.001373	0.040132	-0.009003	
0.014191	0.005035	0.029449	-0.016022	
0.017853	0.016022	0.021210	-0.007782	
0.012360	0.016327	0.020294	-0.005035	
0.010834	0.018463	0.010223	-0.002899	
-0.005646	0.005035	-0.005646	-0.014496	
-0.005951	-0.006866	0.002289	-0.017242	
-0.005646	-0.006866	0.000153	-0.014496	
-0.001678	-0.005646	-0.004425	-0.010223	
-0.005951	-0.011444	0.000458	-0.007172	
-0.012054	-0.003204	0.040742	-0.006256	
-0.020905	-0.006866	0.022430	-0.015717	
-0.017853	-0.001984	-0.016022	-0.016632	
-0.016022	0.004425	0.008087	-0.006866	
-0.000153	0.015106	0.016327	-0.007172	
0.021210	0.037080	0.014496	-0.010223	
