NO_OF_FRAMES	7200
NO_OF_CAMERAS	12
NO_OF_MARKERS	8
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-08, 11:29:21	226839.36048560
DATA_INCLUDED	3D
MARKER_NAMES	ASISL	ASISR	medialKnee	lateralKnee	medialMalleolus	lateralMalleolus	toe	sacral
ASISL X	ASISL Y	ASISL Z	ASISR X	ASISR Y	ASISR Z	medialKnee X	medialKnee Y	medialKnee Z	lateralKnee X	lateralKnee Y	lateralKnee Z	medialMalleolus X	medialMalleolus Y	medialMalleolus Z	lateralMalleolus X	lateralMalleolus Y	lateralMalleolus Z	toe X	toe Y	toe Z	sacral X	sacral Y	sacral Z	
0.000	0.000	0.000	99.974	602.533	531.961	438.364	578.452	425.328	395.910	477.019	434.506	161.705	575.376	82.194	214.230	517.424	105.857	415.307	456.792	56.841	-74.215	714.151	560.875
0.000	0.000	0.000	99.950	602.520	531.980	438.331	578.371	425.346	395.866	476.943	434.519	161.737	575.405	82.240	214.264	517.434	105.874	415.317	456.800	56.839	-74.200	714.124	560.952
0.000	0.000	0.000	99.945	602.523	531.976	438.372	578.236	425.357	395.835	476.869	434.478	161.720	575.409	82.226	214.219	517.410	105.916	415.278	456.804	56.824	-74.178	714.164	561.016
0.000	0.000	0.000	100.019	602.439	532.009	438.357	578.144	425.378	395.781	476.819	434.470	161.719	575.431	82.217	214.225	517.490	105.871	415.292	456.823	56.800	-74.208	714.211	561.061
0.000	0.000	0.000	99.969	602.503	531.960	438.417	578.018	425.398	395.756	476.704	434.456	161.723	575.453	82.215	214.268	517.461	105.822	415.286	456.784	56.812	-74.156	714.238	561.119
0.000	0.000	0.000	99.997	602.523	531.942	438.358	577.845	425.370	395.722	476.568	434.438	161.696	575.497	82.191	214.310	517.464	105.795	415.256	456.806	56.823	-74.187	714.240	561.172
0.000	0.000	0.000	100.101	602.471	531.942	438.424	577.698	425.426	395.691	476.438	434.393	161.712	575.400	82.192	214.238	517.433	105.830	415.229	456.763	56.784	-74.125	714.236	561.230
0.000	0.000	0.000	100.054	602.565	531.795	438.464	577.551	425.429	395.707	476.266	434.399	161.695	575.387	82.233	214.245	517.398	105.810	415.229	456.736	56.785	-74.118	714.182	561.283
0.000	0.000	0.000	100.125	602.521	531.767	438.405	577.381	425.388	395.629	476.149	434.343	161.747	575.353	82.204	214.234	517.374	105.766	415.233	456.726	56.771	-74.049	714.157	561.301
0.000	0.000	0.000	100.193	602.545	531.762	438.424	577.218	425.363	395.651	475.986	434.337	161.726	575.318	82.200	214.244	517.319	105.792	415.264	456.647	56.807	-74.044	714.090	561.295
0.000	0.000	0.000	100.181	602.619	531.706	438.458	577.104	425.403	395.601	475.891	434.366	161.678	575.309	82.243	214.222	517.271	105.801	415.219	456.650	56.769	-73.981	714.080	561.377
0.000	0.000	0.000	100.253	602.551	531.721	438.400	576.998	425.362	395.554	475.833	434.339	161.690	575.346	82.240	214.128	517.265	105.780	415.223	456.653	56.781	-73.965	714.049	561.451
0.000	0.000	0.000	100.290	602.593	531.694	438.409	576.949	425.380	395.541	475.770	434.323	161.727	575.363	82.222	214.148	517.271	105.835	415.210	456.678	56.771	-73.927	714.079	561.428
0.000	0.000	0.000	100.303	602.591	531.671	438.409	576.857	425.408	395.529	475.736	434.371	161.706	575.367	82.247	214.187	517.284	105.786	415.215	456.656	56.749	-73.909	714.053	561.440
0.000	0.000	0.000	100.312	602.600	531.665	438.417	576.792	425.392	395.511	475.684	434.356	161.705	575.379	82.269	214.198	517.293	105.816	415.215	456.665	56.737	-73.890	713.998	561.512
0.000	0.000	0.000	100.353	602.549	531.595	438.416	576.774	425.411	395.517	475.624	434.367	161.745	575.368	82.233	214.224	517.244	105.799	415.211	456.603	56.722	-73.837	713.977	561.504
0.000	0.000	0.000	100.336	602.576	531.636	438.402	576.748	425.432	395.550	475.555	434.391	161.731	575.308	82.261	214.240	517.219	105.777	415.212	456.621	56.714	-73.846	713.952	561.480
0.000	0.000	0.000	100.340	602.552	531.663	438.384	576.754	425.446	395.545	475.545	434.403	161.765	575.288	82.239	214.222	517.197	105.788	415.217	456.602	56.699	-73.850	713.914	561.479
0.000	0.000	0.000	100.334	602.568	531.631	438.364	576.774	425.459	395.530	475.564	434.397	161.742	575.295	82.263	214.176	517.222	105.798	415.243	456.620	56.706	-73.819	713.935	561.546
0.000	0.000	0.000	100.324	602.575	531.601	438.364	576.825	425.456	395.529	475.612	434.425	161.707	575.264	82.255	214.227	517.195	105.757	415.236	456.622	56.690	-73.840	713.924	561.533
0.000	0.000	0.000	100.280	602.588	531.558	438.358	576.858	425.469	395.506	475.650	434.419	161.759	575.371	82.260	214.249	517.253	105.798	415.222	456.654	56.697	-73.853	713.992	561.478
0.000	0.000	0.000	100.296	602.545	531.559	438.371	576.869	425.476	395.517	475.686	434.422	161.730	575.349	82.281	214.225	517.280	105.791	415.238	456.631	56.715	-73.837	714.066	561.450
0.000	0.000	0.000	100.289	602.556	531.516	438.347	576.908	425.450	395.509	475.744	434.357	161.686	575.373	82.258	214.225	517.282	105.805	415.225	456.677	56.701	-73.890	714.117	561.427
0.000	0.000	0.000	100.266	602.566	531.507	438.346	576.930	425.448	395.537	475.771	434.366	161.729	575.378	82.261	214.158	517.289	105.825	415.209	456.677	56.707	-73.915	714.099	561.422
0.000	0.000	0.000	100.261	602.537	531.465	438.361	576.960	425.433	395.577	475.746	434.379	161.713	575.335	82.256	214.206	517.271	105.816	415.225	456.660	56.723	-73.873	714.113	561.375
0.000	0.000	0.000	100.233	602.540	531.462	438.355	577.019	425.445	395.531	475.782	434.338	161.726	575.327	82.230	214.248	517.284	105.827	415.239	456.624	56.737	-73.890	714.114	561.380
0.000	0.000	0.000	100.233	602.537	531.381	438.361	577.015	425.458	395.578	475.804	434.377	161.743	575.320	82.236	214.229	517.273	105.803	415.233	456.653	56.752	-73.882	714.134	561.348
0.000	0.000	0.000	100.289	602.460	531.399	438.368	577.062	425.449	395.579	475.842	434.351	161.742	575.314	82.236	214.183	517.255	105.805	415.253	456.656	56.741	-73.916	714.156	561.270
0.000	0.000	0.000	100.254	602.481	531.316	438.378	577.073	425.426	395.579	475.869	434.389	161.711	575.329	82.250	214.229	517.301	105.831	415.253	456.662	56.749	-73.960	714.149	561.271
0.000	0.000	0.000	100.240	602.494	531.262	438.377	577.109	425.448	395.569	475.899	434.371	161.711	575.354	82.229	214.166	517.382	105.839	415.237	456.694	56.755	-73.994	714.151	561.247
0.000	0.000	0.000	100.269	602.456	531.217	438.384	577.110	425.452	395.524	475.955	434.348	161.701	575.405	82.260	214.145	517.300	105.835	415.208	456.687	56.734	-73.919	714.142	561.183
0.000	0.000	0.000	100.292	602.389	531.190	438.383	577.094	425.439	395.550	475.959	434.327	161.730	575.399	82.260	214.240	517.371	105.783	415.236	456.696	56.727	-73.956	714.073	561.106
0.000	0.000	0.000	100.322	602.340	531.163	438.375	577.101	425.423	395.579	475.894	434.361	161.729	575.385	82.230	214.191	517.306	105.808	415.234	456.663	56.708	-73.947	714.034	561.075
0.000	0.000	0.000	100.292	602.334	531.078	438.400	577.099	425.447	395.598	475.839	434.371	161.772	575.347	82.256	214.262	517.267	105.815	415.255	456.633	56.727	-73.914	713.971	561.001
0.000	0.000	0.000	100.233	602.319	531.003	438.387	577.094	425.451	395.555	475.863	434.308	161.759	575.287	82.236	214.209	517.261	105.793	415.246	456.654	56.701	-73.936	713.938	560.966
0.000	0.000	0.000	100.217	602.284	530.952	438.363	577.068	425.428	395.559	475.820	434.355	161.759	575.346	82.229	214.279	517.288	105.797	415.230	456.623	56.728	-73.915	713.929	560.943
0.000	0.000	0.000	100.246	602.241	530.963	438.347	577.036	425.434	395.488	475.849	434.304	161.716	575.366	82.243	214.236	517.330	105.819	415.222	456.653	56.742	-73.929	713.955	560.908
0.000	0.000	0.000	100.297	602.123	530.853	438.301	576.982	425.450	395.417	475.842	434.311	161.710	575.386	82.250	214.192	517.330	105.801	415.229	456.697	56.723	-73.862	714.048	560.804
0.000	0.000	0.000	100.302	602.113	530.814	438.293	576.917	425.457	395.405	475.817	434.318	161.700	575.423	82.223	214.139	517.365	105.823	415.233	456.704	56.722	-73.820	714.087	560.698
0.000	0.000	0.000	100.263	602.081	530.756	438.293	576.858	425.446	395.382	475.715	434.362	161.689	575.405	82.243	214.156	517.360	105.773	415.229	456.673	56.767	-73.815	714.082	560.654
0.000	0.000	0.000	100.238	602.118	530.692	438.303	576.758	425.490	395.408	475.584	434.354	161.747	575.421	82.225	214.203	517.289	105.769	415.212	456.643	56.735	-73.832	714.048	560.602
0.000	0.000	0.000	100.243	602.081	530.653	438.293	576.674	425.504	395.360	475.473	434.363	161.789	575.360	82.211	214.267	517.296	105.760	415.218	456.614	56.732	-73.812	713.991	560.617
0.000	0.000	0.000	100.209	602.122	530.500	438.258	576.593	425.498	395.363	475.353	434.384	161.735	575.274	82.225	214.227	517.291	105.749	415.201	456.590	56.741	-73.802	713.982	560.529
0.000	0.000	0.000	100.274	602.023	530.466	438.274	576.492	425.504	395.350	475.288	434.378	161.737	575.306	82.235	214.229	517.217	105.811	415.220	456.583	56.753	-73.842	713.985	560.508
0.000	0.000	0.000	100.289	602.081	530.377	438.277	576.363	425.517	395.301	475.223	434.375	161.731	575.319	82.246	214.152	517.189	105.792	415.217	456.583	56.737	-73.837	714.081	560.485
0.000	0.000	0.000	100.269	602.060	530.348	438.293	576.266	425.552	395.231	475.173	434.344	161.713	575.403	82.211	214.140	517.250	105.788	415.179	456.588	56.737	-73.870	714.048	560.448
0.000	0.000	0.000	100.344	601.962	530.308	438.283	576.188	425.535	395.233	475.077	434.365	161.727	575.393	82.259	214.122	517.232	105.784	415.170	456.595	56.741	-73.914	714.058	560.391
0.000	0.000	0.000	100.287	602.028	530.235	438.287	576.050	425.539	395.134	475.029	434.336	161.721	575.345	82.272	214.191	517.233	105.790	415.161	456.575	56.689	-73.904	714.092	560.366
0.000	0.000	0.000	100.320	602.050	530.192	438.284	575.967	425.513	395.151	474.894	434.318	161.774	575.418	82.202	214.173	517.208	105.734	415.168	456.541	56.713	-73.908	714.035	560.316
0.000	0.000	0.000	100.307	602.059	530.128	438.279	575.879	425.520	395.139	474.773	434.336	161.766	575.302	82.237	214.166	517.158	105.723	415.209	456.499	56.703	-73.845	714.004	560.246
0.000	0.000	0.000	100.334	602.033	530.115	438.294	575.798	425.505	395.165	474.656	434.319	161.773	575.309	82.221	214.182	517.115	105.750	415.173	456.466	56.653	-73.876	713.935	560.217
0.000	0.000	0.000	100.338	602.027	530.052	438.331	575.725	425.529	395.179	474.584	434.341	161.747	575.256	82.269	214.158	517.106	105.785	415.208	456.436	56.660	-73.863	713.949	560.181
0.000	0.000	0.000	100.286	602.100	530.019	438.322	575.661	425.489	395.141	474.557	434.325	161.745	575.271	82.282	214.155	517.062	105.762	415.177	456.371	56.646	-73.854	713.952	560.124
0.000	0.000	0.000	100.368	602.063	529.984	438.361	575.638	425.530	395.133	474.576	434.331	161.709	575.287	82.291	214.142	517.172	105.748	415.169	456.443	56.633	-73.891	713.956	560.068
0.000	0.000	0.000	100.311	602.148	529.943	438.337	575.620	425.524	395.065	474.594	434.292	161.756	575.363	82.278	214.160	517.150	105.753	415.177	456.476	56.604	-73.952	713.935	559.975
0.000	0.000	0.000	100.300	602.122	529.868	438.363	575.614	425.498	395.078	474.585	434.297	161.715	575.323	82.267	214.119	517.150	105.728	415.163	456.456	56.612	-73.952	713.930	559.967
0.000	0.000	0.000	100.305	602.099	529.861	438.379	575.622	425.504	395.121	474.572	434.325	161.728	575.310	82.295	214.126	517.127	105.793	415.199	456.472	56.616	-73.972	713.866	559.912
0.000	0.000	0.000	100.303	602.099	529.865	438.383	575.649	425.495	395.132	474.560	434.318	161.741	575.262	82.262	214.135	517.092	105.762	415.187	456.452	56.630	-73.975	713.831	559.883
0.000	0.000	0.000	100.278	602.020	529.837	438.388	575.693	425.490	395.172	474.541	434.302	161.745	575.250	82.242	214.164	517.073	105.715	415.171	456.430	56.600	-73.888	713.800	559.818
0.000	0.000	0.000	100.299	602.009	529.820	438.353	575.761	425.444	395.196	474.591	434.307	161.765	575.282	82.227	214.198	517.084	105.770	415.201	456.446	56.630	-73.895	713.818	559.807
0.000	0.000	0.000	100.232	602.035	529.818	438.400	575.804	425.472	395.166	474.731	434.276	161.760	575.290	82.242	214.150	517.112	105.729	415.200	456.451	56.654	-73.965	713.797	559.795
0.000	0.000	0.000	100.224	602.020	529.800	438.403	575.902	425.484	395.238	474.808	434.348	161.740	575.309	82.253	214.185	517.177	105.748	415.195	456.473	56.640	-73.960	713.837	559.761
0.000	0.000	0.000	100.222	601.983	529.796	438.477	575.963	425.488	395.241	474.920	434.329	161.728	575.347	82.254	214.170	517.199	105.802	415.167	456.503	56.624	-73.957	713.899	559.711
0.000	0.000	0.000	100.247	601.968	529.782	438.502	576.033	425.508	395.193	475.012	434.261	161.746	575.374	82.235	214.162	517.209	105.773	415.188	456.525	56.632	-73.954	713.947	559.683
0.000	0.000	0.000	100.260	601.972	529.788	438.507	576.113	425.491	395.261	475.065	434.285	161.719	575.333	82.232	214.162	517.248	105.772	415.197	456.535	56.628	-73.963	713.910	559.671
0.000	0.000	0.000	100.248	601.996	529.774	438.528	576.195	425.453	395.401	475.046	434.334	161.729	575.305	82.257	214.147	517.168	105.803	415.208	456.542	56.625	-73.957	713.918	559.661
0.000	0.000	0.000	100.272	602.040	529.756	438.560	576.281	425.456	395.421	475.122	434.318	161.749	575.298	82.233	214.226	517.197	105.749	415.225	456.520	56.628	-73.931	713.908	559.676
0.000	0.000	0.000	100.286	602.047	529.778	438.617	576.328	425.467	395.448	475.204	434.318	161.810	575.316	82.244	214.282	517.205	105.720	415.254	456.522	56.640	-73.929	713.915	559.659
0.000	0.000	0.000	100.258	602.105	529.750	438.629	576.424	425.444	395.487	475.269	434.303	161.769	575.301	82.222	214.212	517.238	105.769	415.263	456.524	56.665	-73.957	713.931	559.675
0.000	0.000	0.000	100.332	602.095	529.716	438.625	576.476	425.408	395.490	475.362	434.299	161.776	575.400	82.231	214.216	517.268	105.791	415.251	456.576	56.659	-73.913	714.004	559.679
0.000	0.000	0.000	100.369	602.064	529.768	438.672	576.549	425.398	395.506	475.426	434.318	161.742	575.399	82.252	214.159	517.264	105.770	415.232	456.585	56.630	-73.960	714.015	559.703
0.000	0.000	0.000	100.400	602.102	529.752	438.691	576.620	425.365	395.533	475.480	434.282	161.754	575.357	82.260	214.167	517.268	105.813	415.219	456.611	56.642	-73.904	714.009	559.696
0.000	0.000	0.000	100.409	602.160	529.740	438.665	576.679	425.309	395.546	475.564	434.255	161.754	575.354	82.253	214.187	517.306	105.782	415.220	456.601	56.674	-73.949	713.984	559.745
0.000	0.000	0.000	100.358	602.234	529.739	438.677	576.726	425.297	395.575	475.595	434.230	161.721	575.318	82.269	214.245	517.262	105.778	415.215	456.577	56.669	-73.925	713.970	559.751
0.000	0.000	0.000	100.421	602.201	529.758	438.673	576.771	425.246	395.552	475.614	434.235	161.734	575.319	82.235	214.209	517.241	105.764	415.231	456.569	56.643	-73.883	713.957	559.752
0.000	0.000	0.000	100.480	602.228	529.801	438.771	576.812	425.303	395.573	475.637	434.221	161.855	575.410	82.192	214.275	517.264	105.790	415.218	456.517	56.664	-73.864	713.924	559.783
0.000	0.000	0.000	100.491	602.275	529.801	438.723	576.846	425.274	395.604	475.708	434.206	161.766	575.338	82.235	214.259	517.302	105.769	415.258	456.562	56.682	-73.797	713.956	559.774
0.000	0.000	0.000	100.443	602.326	529.797	438.734	576.871	425.256	395.588	475.734	434.244	161.804	575.392	82.194	214.244	517.303	105.791	415.233	456.604	56.682	-73.827	714.012	559.821
0.000	0.000	0.000	100.507	602.353	529.879	438.792	576.912	425.295	395.586	475.748	434.268	161.735	575.419	82.221	214.269	517.344	105.758	415.230	456.626	56.689	-73.795	714.057	559.871
0.000	0.000	0.000	100.566	602.289	529.924	438.777	576.896	425.345	395.569	475.760	434.230	161.743	575.409	82.202	214.238	517.392	105.780	415.211	456.633	56.672	-73.792	714.117	559.896
0.000	0.000	0.000	100.520	602.325	529.938	438.755	576.871	425.323	395.581	475.746	434.255	161.733	575.394	82.208	214.266	517.354	105.774	415.226	456.635	56.661	-73.782	714.127	559.933
0.000	0.000	0.000	100.539	602.323	529.981	438.731	576.848	425.326	395.591	475.713	434.214	161.750	575.369	82.225	214.265	517.307	105.756	415.230	456.629	56.669	-73.782	714.152	559.999
0.000	0.000	0.000	100.535	602.315	530.052	438.732	576.815	425.334	395.580	475.645	434.262	161.743	575.349	82.217	214.258	517.227	105.797	415.258	456.594	56.722	-73.756	714.151	560.039
0.000	0.000	0.000	100.486	602.370	530.054	438.729	576.765	425.349	395.543	475.623	434.204	161.740	575.323	82.225	214.247	517.233	105.815	415.245	456.582	56.713	-73.757	714.140	560.062
0.000	0.000	0.000	100.487	602.385	530.111	438.762	576.721	425.389	395.535	475.550	434.254	161.765	575.340	82.205	214.155	517.228	105.840	415.241	456.591	56.760	-73.749	714.248	560.112
0.000	0.000	0.000	100.460	602.366	530.131	438.782	576.642	425.417	395.538	475.524	434.252	161.688	575.344	82.235	214.169	517.280	105.818	415.218	456.613	56.764	-73.741	714.263	560.200
0.000	0.000	0.000	100.421	602.451	530.116	438.743	576.530	425.388	395.481	475.524	434.236	161.722	575.387	82.253	214.171	517.313	105.774	415.201	456.628	56.738	-73.758	714.365	560.232
0.000	0.000	0.000	100.490	602.380	530.210	438.735	576.500	425.426	395.398	475.493	434.206	161.690	575.360	82.262	214.157	517.305	105.766	415.203	456.621	56.765	-73.740	714.381	560.326
0.000	0.000	0.000	100.449	602.464	530.227	438.756	576.396	425.444	395.416	475.386	434.226	161.709	575.366	82.252	214.176	517.277	105.791	415.172	456.616	56.756	-73.719	714.416	560.297
0.000	0.000	0.000	100.436	602.431	530.220	438.739	576.313	425.453	395.370	475.316	434.209	161.730	575.373	82.226	214.161	517.235	105.779	415.184	456.601	56.745	-73.763	714.387	560.364
0.000	0.000	0.000	100.477	602.439	530.314	438.760	576.240	425.465	395.391	475.186	434.281	161.674	575.283	82.224	214.163	517.180	105.780	415.166	456.567	56.733	-73.648	714.394	560.423
0.000	0.000	0.000	100.445	602.417	530.336	438.767	576.131	425.503	395.421	475.071	434.316	161.744	575.272	82.246	214.197	517.172	105.751	415.203	456.531	56.723	-73.669	714.383	560.488
0.000	0.000	0.000	100.475	602.447	530.403	438.748	576.046	425.493	395.314	475.047	434.246	161.682	575.258	82.255	214.163	517.167	105.757	415.181	456.550	56.701	-73.687	714.407	560.534
0.000	0.000	0.000	100.493	602.442	530.520	438.746	575.991	425.486	395.262	474.984	434.282	161.741	575.300	82.265	214.118	517.166	105.798	415.172	456.537	56.703	-73.689	714.467	560.578
0.000	0.000	0.000	100.468	602.453	530.545	438.739	575.913	425.542	395.237	474.957	434.294	161.750	575.325	82.263	214.167	517.160	105.791	415.146	456.528	56.675	-73.639	714.521	560.657
0.000	0.000	0.000	100.519	602.489	530.602	438.693	575.816	425.497	395.190	474.909	434.315	161.736	575.346	82.250	214.143	517.231	105.744	415.173	456.525	56.691	-73.622	714.603	560.701
0.000	0.000	0.000	100.442	602.563	530.563	438.727	575.780	425.537	395.221	474.826	434.364	161.770	575.387	82.251	214.179	517.180	105.762	415.158	456.515	56.672	-73.655	714.570	560.761
0.000	0.000	0.000	100.531	602.483	530.636	438.725	575.704	425.555	395.209	474.751	434.381	161.727	575.325	82.250	214.160	517.172	105.757	415.179	456.465	56.663	-73.601	714.612	560.835
0.000	0.000	0.000	100.552	602.477	530.715	438.741	575.662	425.556	395.181	474.710	434.299	161.743	575.271	82.281	214.201	517.147	105.773	415.174	456.471	56.648	-73.587	714.609	560.863
0.000	0.000	0.000	100.455	602.614	530.656	438.739	575.612	425.558	395.194	474.633	434.319	161.774	575.285	82.247	214.174	517.123	105.731	415.194	456.466	56.674	-73.558	714.619	560.909
0.000	0.000	0.000	100.482	602.627	530.757	438.766	575.602	425.569	395.177	474.603	434.327	161.727	575.270	82.284	214.082	517.097	105.802	415.187	456.440	56.669	-73.535	714.670	560.983
0.000	0.000	0.000	100.429	602.687	530.755	438.774	575.587	425.542	395.147	474.649	434.317	161.714	575.290	82.254	214.087	517.118	105.798	415.169	456.469	56.688	-73.560	714.726	561.033
0.000	0.000	0.000	100.504	602.649	530.838	438.775	575.563	425.547	395.100	474.656	434.319	161.753	575.353	82.240	214.099	517.159	105.782	415.135	456.480	56.684	-73.591	714.766	561.112
0.000	0.000	0.000	100.526	602.720	530.865	438.784	575.571	425.552	395.121	474.696	434.321	161.728	575.339	82.255	214.149	517.164	105.756	415.153	456.489	56.698	-73.608	714.797	561.216
0.000	0.000	0.000	100.521	602.734	530.905	438.790	575.611	425.549	395.153	474.720	434.313	161.724	575.325	82.286	214.053	517.128	105.764	415.169	456.460	56.696	-73.586	714.781	561.285
0.000	0.000	0.000	100.587	602.714	530.929	438.777	575.630	425.547	395.174	474.739	434.320	161.723	575.291	82.266	214.119	517.129	105.738	415.157	456.472	56.662	-73.780	714.548	561.403
0.000	0.000	0.000	100.610	602.767	530.957	438.824	575.680	425.545	395.206	474.770	434.299	161.713	575.265	82.249	214.082	517.115	105.817	415.157	456.479	56.662	-73.572	714.773	561.358
0.000	0.000	0.000	100.633	602.784	530.961	438.844	575.749	425.534	395.236	474.802	434.333	161.692	575.243	82.282	214.183	517.131	105.757	415.198	456.475	56.698	-73.544	714.768	561.451
0.000	0.000	0.000	100.656	602.805	530.965	438.872	575.839	425.555	395.243	474.875	434.335	161.719	575.306	82.262	214.158	517.137	105.779	415.166	456.490	56.672	-73.547	714.776	561.494
0.000	0.000	0.000	100.656	602.873	530.997	438.849	575.881	425.534	395.310	474.955	434.416	161.726	575.295	82.271	214.117	517.145	105.815	415.200	456.504	56.707	-73.510	714.807	561.551
0.000	0.000	0.000	100.644	602.935	531.010	438.900	575.977	425.539	395.324	475.105	434.388	161.696	575.316	82.282	214.197	517.195	105.791	415.180	456.539	56.665	-73.583	714.794	561.669
0.000	0.000	0.000	100.689	602.931	531.015	438.938	576.105	425.573	395.336	475.187	434.417	161.698	575.328	82.284	214.113	517.220	105.808	415.177	456.582	56.685	-73.566	714.828	561.673
0.000	0.000	0.000	100.639	603.047	530.991	438.926	576.209	425.550	395.340	475.306	434.389	161.671	575.336	82.285	214.130	517.237	105.851	415.178	456.580	56.685	-73.525	714.912	561.736
0.000	0.000	0.000	100.673	603.014	531.040	438.929	576.327	425.507	395.384	475.381	434.404	161.716	575.362	82.291	214.136	517.209	105.838	415.195	456.597	56.666	-73.718	714.581	561.835
0.000	0.000	0.000	100.751	602.994	531.049	438.887	576.413	425.480	395.424	475.441	434.411	161.725	575.299	82.303	214.094	517.197	105.850	415.197	456.574	56.668	-73.525	714.795	561.781
0.000	0.000	0.000	100.750	602.990	531.060	438.940	576.521	425.469	395.494	475.536	434.382	161.732	575.301	82.288	214.167	517.182	105.847	415.209	456.560	56.689	-73.463	714.829	561.788
0.000	0.000	0.000	100.771	603.008	531.099	438.927	576.667	425.441	395.572	475.607	434.395	161.766	575.294	82.282	214.193	517.244	105.836	415.230	456.569	56.668	-73.457	714.825	561.849
0.000	0.000	0.000	100.743	603.048	531.101	438.948	576.791	425.433	395.550	475.766	434.357	161.732	575.262	82.288	214.189	517.254	105.811	415.230	456.594	56.683	-73.421	714.887	561.848
0.000	0.000	0.000	100.755	603.019	531.130	438.954	576.917	425.406	395.601	475.902	434.370	161.755	575.372	82.256	214.208	517.285	105.829	415.225	456.649	56.669	-73.425	714.960	561.846
0.000	0.000	0.000	100.779	603.068	531.161	438.990	577.007	425.362	395.661	476.005	434.389	161.731	575.384	82.274	214.229	517.345	105.810	415.217	456.643	56.682	-73.476	714.990	561.858
0.000	0.000	0.000	100.776	603.061	531.168	439.023	577.113	425.390	395.696	476.108	434.365	161.697	575.360	82.286	214.224	517.389	105.821	415.247	456.672	56.677	-73.429	715.009	561.883
0.000	0.000	0.000	100.775	603.093	531.150	439.066	577.209	425.373	395.729	476.154	434.381	161.693	575.400	82.303	214.285	517.383	105.824	415.238	456.676	56.666	-73.368	714.992	561.885
0.000	0.000	0.000	100.823	603.080	531.225	439.125	577.275	425.369	395.768	476.211	434.374	161.766	575.378	82.276	214.247	517.342	105.842	415.255	456.650	56.651	-73.654	714.716	561.958
0.000	0.000	0.000	100.813	603.148	531.181	439.185	577.378	425.379	395.846	476.224	434.355	161.778	575.329	82.288	214.270	517.331	105.871	415.284	456.629	56.662	-73.412	714.915	561.894
0.000	0.000	0.000	100.826	603.104	531.210	439.148	577.403	425.324	395.838	476.273	434.385	161.841	575.352	82.283	214.295	517.329	105.847	415.280	456.610	56.650	-73.346	714.927	561.878
0.000	0.000	0.000	100.870	603.108	531.201	439.190	577.435	425.327	395.887	476.284	434.358	161.770	575.325	82.324	214.291	517.331	105.875	415.270	456.627	56.632	-73.354	714.951	561.895
0.000	0.000	0.000	100.855	603.123	531.189	439.184	577.430	425.248	395.855	476.350	434.367	161.762	575.371	82.298	214.270	517.351	105.871	415.276	456.650	56.635	-73.573	714.778	561.932
0.000	0.000	0.000	100.891	603.115	531.219	439.222	577.457	425.285	395.898	476.341	434.374	161.775	575.385	82.322	214.252	517.413	105.880	415.258	456.655	56.621	-73.381	714.997	561.924
0.000	0.000	0.000	100.924	603.093	531.196	439.220	577.433	425.242	395.873	476.377	434.344	161.771	575.423	82.317	214.238	517.408	105.899	415.256	456.656	56.612	-73.391	714.958	561.941
0.000	0.000	0.000	100.947	603.069	531.200	439.250	577.418	425.250	395.922	476.348	434.362	161.782	575.431	82.301	214.278	517.432	105.842	415.291	456.621	56.604	-73.359	714.952	561.915
0.000	0.000	0.000	101.010	603.087	531.197	439.226	577.367	425.192	395.961	476.282	434.364	161.781	575.381	82.308	214.252	517.381	105.862	415.278	456.620	56.593	-73.363	714.889	561.942
0.000	0.000	0.000	101.005	603.132	531.154	439.251	577.315	425.197	395.945	476.223	434.318	161.799	575.326	82.308	214.319	517.335	105.873	415.272	456.595	56.596	-73.341	714.813	561.934
0.000	0.000	0.000	101.018	603.143	531.106	439.297	577.275	425.231	395.973	476.129	434.330	161.803	575.304	82.299	214.286	517.310	105.872	415.258	456.590	56.577	-73.315	714.807	561.925
0.000	0.000	0.000	101.038	603.163	531.103	439.276	577.208	425.203	395.953	476.093	434.336	161.773	575.301	82.323	214.279	517.311	105.845	415.234	456.581	56.590	-73.521	714.583	561.980
0.000	0.000	0.000	101.156	603.083	531.111	439.272	577.115	425.220	395.850	476.073	434.280	161.809	575.358	82.328	214.245	517.327	105.904	415.259	456.592	56.599	-73.266	714.852	561.950
0.000	0.000	0.000	101.114	603.145	531.033	439.282	577.010	425.250	395.851	476.012	434.299	161.782	575.401	82.318	214.255	517.362	105.857	415.247	456.583	56.577	-73.440	714.617	562.024
0.000	0.000	0.000	101.159	603.138	531.012	439.253	576.909	425.206	395.815	475.955	434.255	161.777	575.388	82.326	214.250	517.369	105.822	415.246	456.578	56.578	-73.215	714.884	561.964
0.000	0.000	0.000	101.104	603.149	530.940	439.253	576.788	425.239	395.831	475.826	434.292	161.752	575.397	82.319	214.264	517.349	105.848	415.235	456.592	56.575	-73.297	714.808	561.937
0.000	0.000	0.000	101.111	603.149	530.894	439.272	576.667	425.280	395.805	475.718	434.304	161.818	575.425	82.297	214.213	517.325	105.835	415.227	456.544	56.582	-73.198	714.797	561.944
0.000	0.000	0.000	101.235	603.051	530.993	439.289	576.529	425.318	395.775	475.612	434.282	161.781	575.298	82.343	214.247	517.246	105.836	415.228	456.511	56.555	-73.194	714.724	561.909
