NO_OF_SAMPLES	4800
FREQUENCY	960
TIME_STAMP	2020-02-08, 11:54:14	228332.83923580
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Embedded Force Plate
FORCE_PLATE_CORNER_POSX_POSY_X	0.000000
FORCE_PLATE_CORNER_POSX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	1200.000048
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	600.000024
FORCE_PLATE_CORNER_NEGX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	-0.787400
FORCE_PLATE_OFFSET_Y	-0.812800
FORCE_PLATE_OFFSET_Z	-56.108600
FORCE_PLATE_LENGTH	1200.150000
FORCE_PLATE_WIDTH	600.202000
Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
1.698443	1.123257	4.586877	0.804644	1.015488	0.579994	-242.953377	160.870094	0.000000	
1.826155	1.477453	4.067466	1.150213	1.048256	0.526017	-283.695395	261.590158	0.000000	
-1.398073	0.783265	1.143307	6.315462	1.792015	0.181296	-1499.572581	5484.603239	0.000000	
0.326502	1.022133	1.998170	3.559818	1.299149	0.360785	-660.124908	1752.024829	0.000000	
1.298054	1.646092	4.939327	1.926822	1.139950	0.600494	-246.323205	370.586282	0.000000	
2.636551	1.487441	5.104501	-1.175602	0.614324	0.884581	-150.117892	-247.469737	0.000000	
4.751629	2.081033	8.034926	-4.704061	-0.003501	1.050995	-33.532726	-600.796557	0.000000	
5.511427	1.956832	8.896781	-6.341213	-0.070837	1.284586	-27.583828	-725.907444	0.000000	
6.175537	2.095369	9.932140	-7.632234	-0.408753	1.393565	5.480363	-781.087986	0.000000	
5.776890	2.137587	9.069027	-7.030091	-0.103717	1.320563	-25.091708	-789.213621	0.000000	
6.091436	2.095786	10.106944	-7.977082	-0.410978	1.465234	6.058968	-801.715012	0.000000	
1.298864	1.070843	4.936003	2.097597	1.171170	0.564001	-252.822718	411.973377	0.000000	
-0.072334	1.017211	3.039854	3.818654	1.479904	0.345508	-486.286354	1236.608552	0.000000	
-1.619960	0.471909	0.103709	7.089434	1.886833	0.089501	-17317.825101	68102.513852	0.000000	
2.182355	1.611732	5.278962	0.505219	1.044784	0.672021	-221.897648	77.760811	0.000000	
0.150292	0.796489	3.037706	3.990617	1.541588	0.399312	-511.047446	1298.169655	0.000000	
3.738111	1.763432	6.309408	-2.983304	0.426583	0.958300	-101.640478	-489.328929	0.000000	
4.623898	1.813939	8.382128	-4.532673	0.298742	1.141398	-67.379375	-553.709422	0.000000	
5.377552	1.955474	8.550962	-6.082653	-0.251040	1.229986	-6.715081	-724.985287	0.000000	
5.330393	1.999190	8.377653	-5.781260	-0.037727	1.176392	-31.983985	-704.283364	0.000000	
3.741920	1.453810	7.001095	-3.414465	0.242424	1.012599	-65.402657	-500.168391	0.000000	
1.606126	1.344290	3.895011	1.106409	1.017495	0.489345	-285.154287	263.880480	0.000000	
-0.468798	0.967551	3.389410	4.465032	1.632555	0.364705	-474.690269	1300.518181	0.000000	
4.309707	1.811449	6.997608	-3.585369	0.243390	0.977533	-70.125661	-527.708149	0.000000	
-2.150288	0.552592	0.108571	8.296032	2.102443	0.090688	-18254.188716	76124.594587	0.000000	
4.093973	1.501124	6.652177	-3.543567	0.212871	1.011931	-67.318669	-546.167104	0.000000	
6.222638	2.053585	9.239533	-7.719434	-0.196868	1.427860	-17.268282	-848.762324	0.000000	
6.128931	2.182431	9.066867	-6.770974	-0.071474	1.356997	-30.832198	-761.100489	0.000000	
2.720594	1.401499	4.755549	-1.262589	0.796410	0.776306	-200.356143	-282.846474	0.000000	
1.082780	1.380885	3.901628	2.183473	1.292429	0.633726	-347.612522	538.960251	0.000000	
-2.468049	0.593368	-0.410716	9.200558	2.258081	-0.106703	5159.960414	-22321.013581	0.000000	
1.212993	1.425615	4.419847	1.968665	1.231000	0.616923	-294.702328	426.504288	0.000000	
-1.313625	0.649701	1.487393	6.616949	1.975053	0.128728	-1279.096177	4423.368500	0.000000	
-5.566879	0.075253	-3.336321	14.840482	3.125675	-0.540040	842.454176	-4447.704540	0.000000	
6.356574	2.008754	10.277913	-8.020236	-0.289713	1.501615	-7.300932	-792.115862	0.000000	
7.280954	2.107336	10.616861	-9.441290	-0.475211	1.501613	5.493791	-901.222925	0.000000	
6.658554	2.234815	9.581987	-8.364666	-0.379986	1.356759	-0.121137	-886.856416	0.000000	
5.200612	1.777447	8.551018	-5.911118	-0.099365	1.194099	-23.291609	-703.752364	0.000000	
-0.244438	0.929042	1.829558	4.161940	1.633016	0.378712	-885.864674	2245.528424	0.000000	
-1.272101	0.870421	1.487873	6.789975	2.036495	0.111413	-1321.544822	4529.907722	0.000000	
2.014855	1.216128	5.106513	-0.229097	1.010574	0.759705	-220.825043	-59.038894	0.000000	
-6.014926	0.073428	-4.893691	15.743866	3.312195	-0.757938	607.078244	-3217.147405	0.000000	
-3.126471	0.454182	-1.098075	10.276555	2.442997	-0.089830	2064.258786	-9336.308869	0.000000	
6.796416	2.145109	10.794509	-8.665483	-0.443093	1.520468	4.933605	-814.730531	0.000000	
7.240227	2.324421	11.485939	-9.181197	-0.535993	1.647484	10.509383	-811.509815	0.000000	
6.444069	1.876496	9.583626	-7.676075	-0.347702	1.464280	-2.234196	-812.756247	0.000000	
5.685200	1.913442	8.375057	-6.039743	-0.098594	1.229931	-27.102972	-734.790398	0.000000	
1.609149	1.476171	3.896908	1.236002	1.108427	0.579348	-308.393993	295.107948	0.000000	
4.628530	1.593533	7.689342	-4.404498	0.299673	1.193297	-73.533932	-585.246337	0.000000	
6.085362	2.094875	9.239656	-7.158920	-0.224621	1.338780	-13.430694	-788.337878	0.000000	
-8.133423	-0.522008	-7.305286	19.574110	4.112582	-0.958456	499.703226	-2684.266592	0.000000	
-0.472002	1.056736	2.176838	4.938550	1.636009	0.272856	-740.174621	2240.630304	0.000000	
6.796185	1.968054	10.100725	-8.278467	-0.470887	1.483080	8.079566	-831.336563	0.000000	
6.970058	2.460094	9.408395	-9.010337	-0.533415	1.427756	14.341084	-973.175113	0.000000	
4.932890	2.036147	8.381476	-4.574556	0.117691	1.195456	-47.851772	-560.237089	0.000000	
2.190338	1.216681	5.278199	-0.271754	0.919999	0.760098	-198.372871	-65.232554	0.000000	
-1.359544	0.737250	1.141509	6.918770	1.916198	0.092412	-1612.615850	6024.024158	0.000000	
4.048908	1.809284	7.347003	-3.628498	0.272121	1.049820	-68.746980	-508.504782	0.000000	
2.721771	1.178332	5.274322	-1.047265	0.827072	0.813282	-186.552810	-211.907212	0.000000	
-9.564411	-0.673704	-7.992529	23.063533	4.489496	-1.387405	493.780811	-2891.178842	0.000000	
5.602540	2.002512	8.723913	-6.599621	-0.192820	1.337663	-14.718200	-770.189923	0.000000	
5.371368	1.955700	8.895603	-5.996753	0.112485	1.123792	-47.312072	-687.273812	0.000000	
7.948257	2.291080	11.133828	-10.732688	-0.752442	1.663239	26.739239	-976.329755	0.000000	
5.596927	2.045925	9.415328	-6.642123	-0.162952	1.249785	-16.833964	-718.463553	0.000000	
5.155540	2.042282	8.206473	-5.695165	-0.068028	1.193893	-27.746895	-708.760641	0.000000	
-1.089342	0.653479	1.486512	5.970462	1.972494	0.199903	-1286.598490	3990.946851	0.000000	
5.024011	1.865415	7.167510	-5.265686	0.055513	1.155796	-47.861344	-750.076016	0.000000	
-0.610495	0.833683	1.655484	5.799054	2.003486	0.129121	-1190.308246	3473.867765	0.000000	
-7.824722	-0.561787	-7.308309	18.841725	3.868286	-0.977209	468.439107	-2583.249754	0.000000	
4.444893	1.990028	8.037468	-4.317073	0.390434	1.087285	-80.393368	-551.823523	0.000000	
3.296245	1.758111	6.312819	-2.207969	0.610356	0.941040	-126.769778	-366.198640	0.000000	
8.033192	2.337076	10.959181	-10.862024	-0.722088	1.591200	23.973288	-1003.912741	0.000000	
5.996091	2.050391	8.547172	-6.685922	0.080430	1.301975	-49.559320	-796.510668	0.000000	
5.160282	1.951745	8.554018	-5.436617	0.053322	1.320376	-40.868899	-649.177964	0.000000	
-1.095394	0.784480	2.178420	6.014732	1.821253	0.112049	-808.616906	2740.034744	0.000000	
7.506985	2.197539	11.309923	-10.129777	-0.660311	1.645988	20.353778	-907.368765	0.000000	
3.029179	1.624410	4.581518	-1.347778	0.645629	0.812027	-178.805254	-314.883699	0.000000	
-8.939148	-0.578083	-7.648494	21.685439	4.151333	-1.208590	476.400623	-2840.309563	0.000000	
3.561814	1.627291	7.176042	-2.810743	0.456342	0.978149	-92.229207	-405.220736	0.000000	
1.697615	1.432027	4.588687	0.891898	0.925026	0.598364	-223.133522	176.045938	0.000000	
7.415913	2.332253	9.751769	-9.829107	-0.566783	1.535334	14.664779	-1022.162474	0.000000	
4.405273	1.460068	7.689237	-4.361957	0.360124	1.103473	-79.767573	-578.747819	0.000000	
5.423412	1.909470	9.417145	-5.953163	0.051070	1.322035	-38.523944	-644.351873	0.000000	
3.652792	1.410273	4.750126	-2.382285	0.581624	0.936854	-166.378253	-518.991361	0.000000	
-0.340876	0.923925	2.347995	5.024815	1.545973	0.255232	-651.064132	2117.153418	0.000000	
6.351907	2.053187	9.584201	-7.632708	-0.256734	1.392964	-11.186017	-809.217068	0.000000	
-5.388082	0.081255	-4.896103	14.451369	3.125773	-0.561913	575.886493	-2951.488027	0.000000	
1.430174	1.471881	4.590605	1.710544	1.170055	0.563487	-273.148096	353.815536	0.000000	
6.046689	1.741700	9.585464	-7.547701	-0.227020	1.410314	-12.498003	-798.418984	0.000000	
5.997101	2.271334	9.587525	-7.502658	-0.529179	1.339138	19.310566	-796.648928	0.000000	
7.860017	2.332596	11.827736	-10.559725	-0.692139	1.700954	20.444428	-904.671634	0.000000	
5.243837	1.733902	7.684378	-5.524018	-0.005918	1.156661	-38.305895	-732.336565	0.000000	
3.469171	1.803145	6.310856	-2.164471	0.550772	0.887462	-118.904794	-359.820091	0.000000	
