NO_OF_FRAMES	1200
NO_OF_CAMERAS	12
NO_OF_MARKERS	38
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-01, 15:35:50	427156.41625180
DATA_INCLUDED	3D
MARKER_NAMES	Chest	ASISL	ASISR	Sacral	supLatThighL	supMedThighL	infLatThighL	infMedThighL	supLatThighR	supMedRightR	infLatThighR	infMedThighR	latKneeL	medKneeL	latKneeR	medKneeR	supAntShankL	supPostShankL	infAntShankL	infPostShankL	supAntShankR	supPostShankR	infAntShankR	infPostShankR	heelLeft	heelRight	toeLeft	toeRight	latAnkleL	medAnkleL	latAnkleR	medAnkleR	lateralFootL	proximalFootL	distalFootL	lateralFootR	proximalFootR	distalFootR
Chest X	Chest Y	Chest Z	ASISL X	ASISL Y	ASISL Z	ASISR X	ASISR Y	ASISR Z	Sacral X	Sacral Y	Sacral Z	supLatThighL X	supLatThighL Y	supLatThighL Z	supMedThighL X	supMedThighL Y	supMedThighL Z	infLatThighL X	infLatThighL Y	infLatThighL Z	infMedThighL X	infMedThighL Y	infMedThighL Z	supLatThighR X	supLatThighR Y	supLatThighR Z	supMedRightR X	supMedRightR Y	supMedRightR Z	infLatThighR X	infLatThighR Y	infLatThighR Z	infMedThighR X	infMedThighR Y	infMedThighR Z	latKneeL X	latKneeL Y	latKneeL Z	medKneeL X	medKneeL Y	medKneeL Z	latKneeR X	latKneeR Y	latKneeR Z	medKneeR X	medKneeR Y	medKneeR Z	supAntShankL X	supAntShankL Y	supAntShankL Z	supPostShankL X	supPostShankL Y	supPostShankL Z	infAntShankL X	infAntShankL Y	infAntShankL Z	infPostShankL X	infPostShankL Y	infPostShankL Z	supAntShankR X	supAntShankR Y	supAntShankR Z	supPostShankR X	supPostShankR Y	supPostShankR Z	infAntShankR X	infAntShankR Y	infAntShankR Z	infPostShankR X	infPostShankR Y	infPostShankR Z	heelLeft X	heelLeft Y	heelLeft Z	heelRight X	heelRight Y	heelRight Z	toeLeft X	toeLeft Y	toeLeft Z	toeRight X	toeRight Y	toeRight Z	latAnkleL X	latAnkleL Y	latAnkleL Z	medAnkleL X	medAnkleL Y	medAnkleL Z	latAnkleR X	latAnkleR Y	latAnkleR Z	medAnkleR X	medAnkleR Y	medAnkleR Z	lateralFootL X	lateralFootL Y	lateralFootL Z	proximalFootL X	proximalFootL Y	proximalFootL Z	distalFootL X	distalFootL Y	distalFootL Z	lateralFootR X	lateralFootR Y	lateralFootR Z	proximalFootR X	proximalFootR Y	proximalFootR Z	distalFootR X	distalFootR Y	distalFootR Z	
421.587	620.869	1311.142	509.018	762.576	1019.042	513.235	495.383	1012.300	281.967	624.408	1003.289	522.987	859.860	826.527	585.678	800.062	806.492	505.643	853.073	702.917	579.816	780.587	678.453	507.148	391.701	826.825	566.897	423.194	804.241	506.447	383.045	725.445	556.053	418.790	714.677	469.549	832.642	537.720	489.519	710.001	507.613	444.491	400.733	547.910	484.629	521.234	505.397	426.552	869.480	435.963	355.841	860.239	456.198	401.886	887.780	341.790	334.131	883.586	367.292	424.562	364.040	422.574	344.900	359.633	426.868	382.211	346.221	345.769	320.822	348.963	331.285	204.031	844.412	109.690	203.316	398.372	106.624	518.684	880.461	62.394	524.743	369.751	58.321	283.253	884.761	134.585	313.278	799.413	130.271	291.510	350.941	137.290	305.862	437.597	131.562	407.298	912.249	82.509	393.491	832.621	101.984	449.344	848.337	83.381	406.468	330.728	86.936	389.559	408.784	107.086	442.299	397.630	86.076
421.426	620.821	1310.924	509.005	762.510	1019.090	513.087	495.290	1012.319	281.839	624.421	1003.186	522.960	859.853	826.546	585.726	800.055	806.524	505.704	853.072	702.946	579.844	780.599	678.452	506.957	391.585	826.870	566.756	423.014	804.257	506.265	382.972	725.439	555.910	418.632	714.708	469.551	832.625	537.774	489.661	709.971	507.666	444.504	400.657	547.972	484.722	521.129	505.463	426.522	869.485	435.941	355.845	860.166	456.149	401.881	887.764	341.819	334.125	883.534	367.300	424.529	363.990	422.574	344.854	359.568	426.868	382.232	346.165	345.781	320.791	348.960	331.275	204.067	844.411	109.672	203.312	398.373	106.588	518.670	880.458	62.385	524.724	369.740	58.337	283.333	884.723	134.613	313.342	799.357	130.295	291.473	350.990	137.281	305.892	437.591	131.572	407.343	912.225	82.510	393.538	832.613	101.958	449.342	848.361	83.441	406.477	330.695	86.951	389.579	408.803	107.100	442.242	397.602	86.032
421.276	620.823	1310.722	509.002	762.451	1019.133	512.915	495.223	1012.386	281.758	624.469	1003.075	522.924	859.835	826.553	585.720	800.106	806.517	505.704	853.076	702.967	579.871	780.641	678.483	506.768	391.436	826.932	566.508	422.667	804.525	506.060	382.814	725.490	555.764	418.461	714.761	469.550	832.626	537.799	489.123	710.622	507.685	445.126	400.029	548.100	484.681	521.048	505.479	426.535	869.450	435.996	355.849	860.122	456.199	401.881	887.761	341.830	334.157	883.557	367.335	424.444	363.948	422.593	344.787	359.571	426.862	382.166	346.106	345.755	320.735	348.961	331.290	204.065	844.404	109.684	203.302	398.389	106.525	518.706	880.430	62.393	524.726	369.713	58.352	283.391	884.766	134.636	313.323	799.360	130.268	291.473	350.934	137.282	305.929	437.629	131.527	407.338	912.231	82.510	393.512	832.647	101.978	449.473	848.524	83.188	406.435	330.708	86.976	389.556	408.802	107.079	442.264	397.579	86.070
421.124	620.761	1310.508	508.952	762.385	1019.161	512.719	495.184	1012.439	281.648	624.535	1002.980	522.962	859.843	826.626	585.738	800.124	806.574	505.676	853.032	702.991	579.884	780.616	678.520	506.553	391.294	826.983	566.298	422.506	804.572	505.821	382.741	725.523	555.604	418.281	714.817	469.522	832.601	537.797	489.205	710.556	507.792	444.287	400.531	548.047	484.696	520.996	505.529	426.494	869.451	435.991	355.836	860.089	456.218	401.847	887.756	341.827	334.123	883.513	367.329	424.381	363.919	422.607	344.717	359.554	426.871	382.071	346.112	345.772	320.689	348.946	331.278	204.045	844.386	109.724	203.268	398.409	106.469	518.735	880.458	62.375	524.746	369.712	58.381	283.363	884.690	134.606	313.386	799.372	130.317	291.432	351.004	137.237	305.849	437.648	131.513	407.304	912.251	82.517	393.534	832.639	102.009	449.388	848.359	83.425	406.414	330.716	86.963	389.588	408.797	107.056	442.273	397.591	86.122
420.994	620.767	1310.275	508.921	762.292	1019.206	512.504	495.118	1012.469	281.518	624.574	1002.871	522.879	859.806	826.680	585.676	800.140	806.566	505.589	853.040	703.008	579.873	780.618	678.584	506.314	391.201	827.028	566.110	422.360	804.614	505.658	382.610	725.581	555.407	418.125	714.894	469.466	832.585	537.829	489.166	710.608	507.709	444.902	399.949	548.183	484.601	520.954	505.556	426.474	869.418	436.024	355.791	860.026	456.220	401.816	887.770	341.828	334.076	883.480	367.462	424.252	363.928	422.593	344.572	359.592	426.840	381.978	346.091	345.772	320.503	348.789	331.299	204.057	844.392	109.695	203.227	398.428	106.428	518.700	880.476	62.370	524.717	369.707	58.382	283.317	884.751	134.616	313.339	799.387	130.285	291.401	350.973	137.241	305.639	437.437	131.792	407.252	912.284	82.492	393.541	832.652	101.995	449.491	848.515	83.222	406.397	330.750	86.966	389.536	408.794	107.075	442.241	397.595	86.073
420.871	620.725	1310.085	508.795	762.233	1019.232	512.291	495.014	1012.576	281.338	624.594	1002.823	522.786	859.759	826.675	585.610	800.124	806.597	505.588	853.021	703.044	579.814	780.610	678.581	506.081	391.081	827.095	565.952	422.154	804.670	505.357	382.546	725.591	555.210	418.031	714.934	469.418	832.568	537.914	489.174	710.599	507.703	443.800	400.531	547.978	484.471	520.920	505.545	426.429	869.397	436.055	355.758	860.004	456.236	401.795	887.760	341.857	334.045	883.461	367.432	424.139	363.909	422.621	344.484	359.589	426.860	381.848	346.122	345.758	320.441	348.827	331.296	204.055	844.396	109.723	203.197	398.470	106.384	518.710	880.467	62.385	524.701	369.730	58.386	283.363	884.768	134.650	313.364	799.375	130.310	291.400	350.973	137.243	305.614	437.498	131.807	407.290	912.285	82.510	393.538	832.649	101.971	449.455	848.375	83.472	406.387	330.707	86.951	389.485	408.823	107.049	442.203	397.629	86.078
420.764	620.703	1309.906	508.712	762.116	1019.369	512.064	494.978	1012.654	281.221	624.631	1002.742	522.734	859.770	826.733	585.505	800.119	806.605	505.540	852.987	703.038	579.766	780.564	678.632	505.804	390.993	827.129	565.687	422.033	804.717	505.063	382.472	725.646	554.944	417.910	714.962	469.376	832.520	537.918	489.222	710.491	507.809	444.386	399.939	548.150	484.573	520.742	505.774	426.424	869.395	436.056	355.725	859.951	456.282	401.737	887.736	341.859	333.979	883.400	367.448	423.967	363.912	422.596	344.358	359.572	426.819	381.754	346.108	345.785	320.309	348.822	331.291	204.063	844.406	109.679	203.183	398.489	106.315	518.704	880.494	62.364	524.683	369.730	58.406	283.299	884.701	134.575	313.377	799.368	130.324	291.361	350.986	137.195	305.546	437.524	131.734	407.285	912.309	82.480	393.542	832.678	101.946	449.412	848.369	83.454	406.361	330.762	86.985	389.477	408.819	107.056	442.187	397.631	86.121
420.672	620.655	1309.725	508.598	762.063	1019.387	511.757	494.884	1012.658	281.058	624.687	1002.668	522.593	859.721	826.726	585.420	800.059	806.674	505.410	852.900	703.031	579.647	780.495	678.667	505.490	390.894	827.183	565.442	421.871	804.772	504.788	382.380	725.691	554.757	417.789	715.042	469.310	832.448	537.917	489.183	710.409	507.856	444.173	399.912	548.190	484.419	520.695	505.752	426.397	869.325	436.080	355.681	859.928	456.292	401.740	887.709	341.900	333.972	883.323	367.451	423.859	363.857	422.626	344.203	359.594	426.786	381.600	346.116	345.726	320.190	348.813	331.278	204.047	844.395	109.699	203.124	398.471	106.272	518.724	880.495	62.358	524.668	369.729	58.430	283.288	884.676	134.586	313.385	799.406	130.263	291.250	351.018	137.151	305.569	437.545	131.731	407.305	912.293	82.487	393.520	832.655	101.956	449.461	848.553	83.219	406.297	330.729	86.938	389.423	408.814	107.054	442.179	397.620	86.095
420.572	620.567	1309.542	508.442	761.976	1019.402	511.526	494.824	1012.758	280.837	624.691	1002.634	522.501	859.646	826.720	585.302	799.994	806.667	505.313	852.890	703.058	579.520	780.404	678.694	505.235	390.844	827.160	565.151	421.737	804.789	504.551	382.310	725.764	554.499	417.698	715.098	469.271	832.362	537.936	489.105	710.327	507.843	444.061	399.850	548.275	484.294	520.616	505.888	426.333	869.239	436.106	355.597	859.850	456.264	401.727	887.638	341.903	333.932	883.319	367.458	423.682	363.847	422.675	344.060	359.558	426.787	381.424	346.095	345.704	320.093	348.791	331.276	204.066	844.369	109.737	203.116	398.484	106.199	518.761	880.499	62.368	524.675	369.721	58.430	283.353	884.664	134.617	313.355	799.356	130.310	291.210	351.031	137.105	305.479	437.491	131.643	407.305	912.276	82.515	393.525	832.678	101.971	449.482	848.587	83.179	406.304	330.723	86.964	389.364	408.820	107.029	442.108	397.609	86.145
420.511	620.565	1309.408	508.273	761.896	1019.477	511.179	494.763	1012.753	280.578	624.657	1002.568	522.364	859.583	826.754	585.165	799.918	806.688	505.180	852.782	703.041	579.423	780.312	678.770	504.894	390.780	827.191	564.923	421.612	804.838	504.265	382.257	725.787	554.235	417.609	715.177	469.119	832.259	537.936	489.047	710.247	507.877	443.741	399.818	548.251	484.153	520.593	505.960	426.230	869.149	436.100	355.533	859.750	456.286	401.715	887.548	342.071	333.838	883.267	367.395	423.533	363.785	422.747	343.866	359.561	426.757	381.314	346.066	345.757	319.966	348.783	331.254	204.079	844.380	109.725	203.090	398.505	106.127	518.756	880.479	62.383	524.664	369.707	58.453	283.318	884.643	134.579	313.446	799.331	130.279	291.173	351.025	137.097	305.429	437.496	131.622	407.335	912.266	82.505	393.542	832.676	101.978	449.560	848.355	83.549	406.303	330.634	86.974	389.307	408.841	107.009	442.068	397.654	86.130
420.434	620.489	1309.276	508.080	761.841	1019.489	510.881	494.686	1012.790	280.313	624.699	1002.512	522.202	859.546	826.770	584.992	799.838	806.722	505.042	852.677	703.043	579.215	780.194	678.787	504.642	390.700	827.263	564.636	421.552	804.879	503.999	382.208	725.849	553.930	417.543	715.192	469.070	832.135	537.964	488.957	710.152	507.927	443.591	399.744	548.285	483.970	520.510	506.083	426.115	869.095	436.151	355.430	859.689	456.294	401.514	887.360	342.318	333.827	883.182	367.434	423.355	363.787	422.753	343.557	359.648	426.679	381.157	346.077	345.768	319.815	348.782	331.264	204.098	844.385	109.675	203.047	398.470	106.067	518.772	880.458	62.368	524.664	369.697	58.463	283.299	884.594	134.539	313.409	799.317	130.286	291.101	351.007	137.057	305.372	437.483	131.639	407.350	912.259	82.525	393.584	832.634	101.952	449.515	848.558	83.192	406.254	330.703	86.989	389.282	408.817	107.028	442.018	397.644	86.138
420.350	620.450	1309.240	507.848	761.795	1019.591	510.559	494.645	1012.810	280.056	624.684	1002.513	522.003	859.429	826.734	584.767	799.739	806.793	504.767	852.581	703.012	579.054	780.091	678.858	504.306	390.641	827.304	564.290	421.494	804.919	503.678	382.143	725.909	553.652	417.464	715.280	468.870	832.042	537.966	488.755	710.035	507.910	443.269	399.823	548.331	483.789	520.455	506.156	426.025	869.006	436.192	355.303	859.598	456.263	401.449	887.248	342.295	333.801	883.125	367.455	423.083	363.794	422.801	343.392	359.658	426.713	380.933	346.064	345.845	319.595	348.841	331.185	204.109	844.347	109.689	203.035	398.458	106.010	518.794	880.477	62.336	524.641	369.708	58.482	283.296	884.615	134.538	313.413	799.303	130.232	291.060	351.020	137.013	305.300	437.439	131.562	407.354	912.245	82.505	393.602	832.635	101.986	449.477	848.359	83.420	406.236	330.708	87.006	389.202	408.776	107.049	441.985	397.656	86.186
420.299	620.397	1309.194	507.611	761.758	1019.611	510.238	494.595	1012.905	279.683	624.704	1002.551	521.835	859.395	826.745	584.551	799.622	806.805	504.561	852.509	703.087	578.796	779.946	678.912	504.008	390.636	827.345	563.941	421.443	805.028	503.364	382.077	725.977	553.319	417.394	715.347	468.682	831.912	537.984	488.611	709.857	507.986	442.065	400.386	548.169	483.539	520.471	506.223	425.661	868.742	436.360	355.141	859.491	456.300	401.258	887.141	342.465	333.689	883.052	367.418	422.846	363.796	422.877	343.182	359.656	426.712	380.747	346.071	345.850	319.434	348.851	331.221	204.045	844.351	109.689	202.943	398.435	105.980	518.815	880.452	62.351	524.646	369.688	58.514	283.324	884.590	134.587	313.411	799.288	130.265	291.029	350.990	137.017	305.245	437.480	131.571	407.377	912.220	82.550	393.573	832.624	101.948	449.508	848.522	83.158	406.247	330.692	87.045	389.154	408.795	107.067	441.957	397.659	86.241
420.217	620.326	1309.194	507.286	761.726	1019.672	509.911	494.500	1012.985	279.376	624.740	1002.596	521.588	859.305	826.858	584.236	799.518	806.848	504.244	852.364	703.060	578.484	779.790	678.943	503.661	390.594	827.392	563.652	421.370	805.170	502.999	382.086	726.023	552.970	417.360	715.405	468.475	831.749	538.032	488.387	709.713	508.050	442.463	399.844	548.460	483.229	520.441	506.258	425.706	868.803	436.269	354.988	859.353	456.328	401.172	887.086	342.431	333.543	882.968	367.430	422.602	363.823	422.913	342.928	359.679	426.718	380.550	346.093	345.897	319.257	348.854	331.211	204.063	844.376	109.701	202.929	398.475	105.924	518.767	880.485	62.343	524.627	369.706	58.558	283.285	884.590	134.549	313.367	799.270	130.260	290.921	351.029	137.007	305.210	437.502	131.579	407.480	912.108	82.646	393.556	832.591	101.964	449.433	848.320	83.450	406.166	330.693	87.042	389.066	408.765	107.049	441.919	397.582	86.381
420.135	620.261	1309.164	506.935	761.727	1019.692	509.474	494.488	1013.047	278.931	624.713	1002.720	521.299	859.187	826.880	583.973	799.399	806.914	503.882	852.217	703.045	578.180	779.649	678.978	503.291	390.581	827.481	563.178	421.397	805.198	502.620	382.063	726.080	552.577	417.371	715.468	468.220	831.629	538.039	488.112	709.529	508.138	442.039	399.911	548.433	482.901	520.487	506.368	425.284	868.565	436.459	354.803	859.285	456.325	401.082	886.926	342.510	333.420	882.905	367.393	422.371	363.851	422.952	342.631	359.705	426.760	380.366	346.133	345.910	319.101	348.834	331.223	204.020	844.355	109.673	202.905	398.404	105.878	518.784	880.435	62.329	524.591	369.723	58.554	283.227	884.470	134.482	313.373	799.234	130.206	290.845	351.031	136.931	305.151	437.501	131.593	407.412	912.174	82.538	393.538	832.592	101.944	449.525	848.496	83.175	406.160	330.728	87.050	388.974	408.818	107.047	441.869	397.594	86.373
420.045	620.195	1309.191	506.570	761.681	1019.752	509.060	494.498	1013.133	278.576	624.713	1002.781	521.019	859.146	826.894	583.627	799.270	806.937	503.607	852.100	703.009	577.786	779.484	679.013	502.682	390.583	827.438	562.804	421.404	805.271	502.267	382.022	726.166	552.188	417.394	715.509	468.037	831.448	538.118	487.765	709.379	508.190	441.571	399.993	548.429	482.556	520.518	506.432	425.050	868.456	436.518	354.569	859.141	456.309	400.890	886.870	342.529	333.225	882.812	367.374	422.140	363.871	423.005	342.298	359.799	426.767	380.176	346.115	345.965	318.923	348.846	331.236	204.073	844.362	109.658	202.855	398.405	105.833	518.754	880.435	62.328	524.588	369.724	58.591	283.210	884.498	134.485	313.369	799.198	130.242	290.884	350.951	136.918	305.092	437.526	131.562	407.307	912.202	82.534	393.541	832.583	101.934	449.464	848.476	83.104	406.151	330.680	87.080	388.920	408.751	107.056	441.826	397.588	86.416
419.972	620.169	1309.203	506.247	761.666	1019.855	508.645	494.469	1013.243	278.198	624.707	1002.923	520.577	859.133	826.766	583.254	799.122	806.972	503.285	852.047	703.083	577.378	779.290	679.057	502.305	390.576	827.528	562.383	421.371	805.363	501.879	381.975	726.309	551.820	417.414	715.624	467.750	831.316	538.134	487.409	709.225	508.247	440.444	400.587	548.371	482.251	520.600	506.508	424.855	868.306	436.610	354.300	859.026	456.292	400.768	886.752	342.591	333.037	882.711	367.370	421.931	363.881	423.065	342.031	359.767	426.853	379.998	346.117	345.994	318.729	348.887	331.211	204.041	844.343	109.648	202.844	398.368	105.806	518.775	880.453	62.306	524.598	369.721	58.567	283.244	884.521	134.523	313.318	799.190	130.160	290.773	351.014	136.891	304.996	437.459	131.541	407.506	912.072	82.620	393.540	832.558	101.922	449.503	848.483	83.117	406.148	330.680	87.080	388.847	408.791	107.094	441.754	397.621	86.405
419.877	620.100	1309.279	505.878	761.641	1019.925	508.287	494.461	1013.337	277.796	624.686	1003.040	520.265	858.940	826.989	582.869	798.984	806.964	502.823	851.941	703.373	576.964	779.146	679.105	501.831	390.593	827.552	562.017	421.373	805.447	501.472	381.995	726.379	551.411	417.416	715.796	467.418	831.149	538.227	487.078	709.020	508.359	440.901	400.067	548.664	481.886	520.595	506.601	424.535	868.192	436.672	354.033	858.872	456.343	400.602	886.664	342.637	332.871	882.609	367.365	421.664	363.925	423.125	341.802	359.716	426.860	379.865	346.136	346.044	318.549	348.864	331.213	204.044	844.368	109.620	202.821	398.334	105.758	518.799	880.440	62.313	524.587	369.748	58.566	283.244	884.437	134.424	313.321	799.137	130.189	290.812	350.933	136.878	304.989	437.486	131.552	407.500	912.055	82.625	393.553	832.539	101.921	449.453	848.440	83.113	406.175	330.636	87.118	388.789	408.762	107.083	441.725	397.653	86.432
419.798	620.041	1309.374	505.471	761.621	1020.099	507.813	494.493	1013.447	277.381	624.675	1003.185	519.770	858.700	827.342	582.439	798.908	807.012	502.519	851.860	703.431	576.495	778.989	679.147	501.417	390.542	827.638	561.649	421.335	805.569	501.041	382.024	726.464	550.999	417.391	715.857	467.087	831.001	538.316	486.609	708.888	508.480	440.530	400.100	548.722	481.499	520.709	506.716	424.259	868.021	436.709	353.770	858.739	456.321	400.428	886.551	342.661	332.634	882.497	367.323	421.390	363.954	423.301	341.496	359.750	426.901	379.679	346.154	346.086	318.408	348.848	331.249	204.057	844.361	109.600	202.795	398.321	105.753	518.801	880.409	62.320	524.604	369.724	58.574	283.200	884.466	134.441	313.343	799.099	130.199	290.741	351.048	136.674	304.973	437.448	131.557	407.422	912.094	82.551	393.533	832.522	101.911	449.432	848.211	83.370	406.157	330.635	87.115	388.745	408.748	107.116	441.706	397.642	86.477
419.702	620.007	1309.459	505.052	761.581	1020.125	507.332	494.514	1013.555	276.942	624.705	1003.355	519.363	858.663	827.383	581.940	798.762	807.107	502.078	851.727	703.412	575.961	778.809	679.228	500.986	390.551	827.696	561.218	421.334	805.628	500.633	382.011	726.598	550.541	417.426	715.971	466.661	830.764	538.524	486.092	708.639	508.623	440.271	400.110	548.846	480.991	520.788	506.886	423.927	867.899	436.746	353.339	858.643	456.444	400.137	886.465	342.699	332.405	882.415	367.334	421.115	364.028	423.422	341.281	359.739	426.966	379.495	346.157	346.131	318.237	348.846	331.239	204.013	844.336	109.613	202.776	398.293	105.727	518.795	880.412	62.293	524.607	369.737	58.583	283.187	884.395	134.400	313.310	799.061	130.124	290.704	350.917	136.869	304.883	437.382	131.525	407.401	912.124	82.544	393.562	832.487	101.917	449.425	848.242	83.314	406.092	330.642	87.140	388.695	408.736	107.092	441.627	397.694	86.505
419.577	619.941	1309.574	504.512	761.564	1020.200	506.823	494.486	1013.682	276.460	624.670	1003.490	518.898	858.604	827.451	581.420	798.623	807.207	501.586	851.577	703.468	575.391	778.649	679.292	500.560	390.507	827.819	560.796	421.318	805.756	500.230	382.041	726.710	550.086	417.475	716.069	466.173	830.632	538.649	485.776	707.958	508.497	439.889	400.146	548.979	480.533	520.905	507.004	423.511	867.752	436.845	352.954	858.529	456.467	399.924	886.352	342.751	332.140	882.347	367.328	421.105	364.072	423.431	340.979	359.708	426.999	379.305	346.192	346.276	318.022	348.869	331.253	204.030	844.368	109.570	202.756	398.305	105.712	518.808	880.409	62.281	524.602	369.743	58.563	283.147	884.396	134.362	313.289	799.037	130.144	290.747	350.791	136.912	304.878	437.426	131.514	407.380	912.078	82.560	393.521	832.456	101.899	449.423	848.203	83.319	406.097	330.680	87.218	388.643	408.736	107.120	441.592	397.698	86.535
419.442	619.887	1309.687	504.005	761.554	1020.286	506.257	494.535	1013.699	275.941	624.716	1003.715	518.003	858.336	827.690	580.873	798.495	807.268	501.008	851.473	703.477	574.827	778.498	679.408	500.009	390.529	827.893	560.309	421.318	805.965	499.711	382.050	726.801	549.558	417.570	716.212	465.573	830.474	538.754	485.340	707.738	508.763	439.391	400.253	549.071	479.984	521.013	507.107	423.088	867.533	437.023	352.434	858.413	456.546	399.620	886.230	342.826	331.809	882.190	367.353	420.795	364.166	423.585	340.678	359.725	427.048	379.070	346.207	346.333	317.802	348.910	331.274	203.964	844.358	109.582	202.760	398.299	105.694	518.814	880.361	62.298	524.588	369.753	58.554	283.152	884.373	134.363	313.218	799.043	130.100	290.704	350.861	136.870	304.819	437.420	131.500	407.362	912.100	82.548	393.501	832.477	101.905	449.419	848.184	83.381	406.053	330.713	87.110	388.571	408.733	107.113	441.623	397.624	86.720
419.321	619.839	1309.814	503.478	761.584	1020.338	505.752	494.555	1013.834	275.391	624.707	1003.900	517.467	858.247	827.711	580.242	798.359	807.124	500.274	851.355	703.524	574.121	778.396	679.399	499.576	390.520	828.045	559.776	421.350	806.151	499.213	382.106	726.945	549.038	417.618	716.357	464.926	830.296	538.905	484.756	707.582	508.906	438.927	400.315	549.236	479.407	521.150	507.250	422.675	867.393	437.093	351.975	858.313	456.581	399.312	886.136	342.905	331.450	882.110	367.341	420.464	364.286	423.720	340.375	359.756	427.078	378.887	346.262	346.493	317.544	348.892	331.390	203.921	844.414	109.511	202.719	398.295	105.668	518.783	880.368	62.308	524.618	369.789	58.523	283.035	884.313	134.253	313.219	798.986	130.089	290.672	350.834	136.898	304.794	437.469	131.541	407.379	912.072	82.559	393.551	832.470	101.892	449.447	848.358	83.086	406.108	330.685	87.224	388.537	408.770	107.109	441.554	397.651	86.732
419.214	619.821	1309.946	502.908	761.604	1020.470	505.164	494.562	1013.942	274.864	624.755	1004.141	516.928	858.177	827.730	579.659	798.259	807.051	499.593	851.256	703.626	573.352	778.257	679.394	499.063	390.572	828.254	559.195	421.442	806.270	498.680	382.164	727.057	548.489	417.682	716.485	464.281	830.130	539.037	484.157	707.367	509.086	438.499	400.344	549.459	478.867	521.291	507.329	422.294	867.223	437.223	351.510	858.171	456.638	398.979	886.028	343.053	331.087	882.079	367.301	420.136	364.343	423.891	340.077	359.761	427.133	378.659	346.292	346.626	317.268	348.928	331.386	203.912	844.421	109.457	202.716	398.296	105.650	518.740	880.389	62.270	524.598	369.791	58.483	283.060	884.410	134.283	313.129	799.014	130.075	290.603	350.880	136.891	304.740	437.488	131.510	407.442	912.021	82.602	393.488	832.430	101.888	449.472	848.064	83.549	406.054	330.721	87.189	388.463	408.751	107.153	441.530	397.693	86.767
419.144	619.743	1310.183	502.297	761.613	1020.595	504.589	494.577	1014.114	274.315	624.764	1004.386	516.309	858.129	827.755	579.030	798.103	807.187	499.083	851.124	703.814	572.637	778.109	679.452	498.582	390.532	828.515	558.677	421.481	806.369	498.185	382.182	727.234	547.944	417.734	716.614	463.669	829.948	539.101	483.496	707.127	509.275	437.935	400.512	549.571	478.325	521.380	507.542	421.750	867.082	437.324	350.933	858.066	456.619	398.565	885.919	343.146	330.649	881.946	367.313	419.823	364.466	424.020	339.731	359.794	427.185	378.366	346.371	346.704	317.092	348.929	331.424	203.890	844.472	109.408	202.723	398.290	105.662	518.768	880.364	62.300	524.617	369.817	58.444	282.990	884.367	134.207	313.052	799.006	130.033	290.638	350.831	136.905	304.749	437.507	131.519	407.328	912.074	82.535	393.489	832.470	101.880	449.439	848.316	83.099	406.095	330.672	87.268	388.437	408.752	107.141	441.471	397.705	86.790
419.079	619.673	1310.380	501.632	761.604	1020.769	503.939	494.563	1014.286	273.746	624.759	1004.635	515.711	858.089	827.797	578.415	798.050	807.277	498.308	851.037	704.013	571.850	777.951	679.525	498.044	390.525	828.651	558.107	421.535	806.524	497.580	382.254	727.374	547.377	417.820	716.775	462.948	829.775	539.239	482.703	707.050	509.548	437.489	400.596	549.729	477.833	521.484	507.948	421.152	866.963	437.515	350.395	857.915	456.662	398.205	885.846	343.230	330.259	881.819	367.269	419.500	364.558	424.105	339.382	359.839	427.231	378.128	346.446	346.804	316.821	348.955	331.421	203.856	844.450	109.447	202.731	398.308	105.663	518.766	880.343	62.317	524.628	369.819	58.423	282.914	884.383	134.180	313.023	798.997	130.054	290.603	350.832	136.933	304.686	437.459	131.471	407.452	911.975	82.623	393.457	832.413	101.901	449.429	848.326	83.082	406.099	330.709	87.278	388.418	408.782	107.151	441.496	397.753	86.820
419.005	619.625	1310.550	501.010	761.575	1020.988	503.283	494.592	1014.448	273.125	624.763	1004.851	515.106	858.069	827.845	577.673	797.895	807.569	497.554	850.989	704.121	571.004	777.788	679.693	497.482	390.543	828.760	557.521	421.570	806.634	496.981	382.342	727.530	546.809	417.882	716.938	462.138	829.663	539.456	482.001	706.789	509.763	436.926	400.636	549.878	477.228	521.580	508.159	420.543	866.918	437.776	349.763	857.815	456.687	397.829	885.697	343.419	329.834	881.747	367.294	419.177	364.655	424.269	338.949	359.874	427.300	377.882	346.479	346.998	316.592	348.999	331.420	203.830	844.552	109.334	202.723	398.284	105.668	518.752	880.349	62.322	524.678	369.813	58.395	282.919	884.361	134.180	313.009	798.975	130.047	290.644	350.822	136.996	304.683	437.464	131.483	407.330	912.037	82.586	393.439	832.375	101.866	449.378	848.003	83.520	406.111	330.710	87.285	388.416	408.783	107.174	441.471	397.829	86.863
