NO_OF_FRAMES	1200
NO_OF_CAMERAS	12
NO_OF_MARKERS	38
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-01, 15:40:43	427449.83163350
DATA_INCLUDED	3D
MARKER_NAMES	Chest	ASISL	ASISR	Sacral	supLatThighL	supMedThighL	infLatThighL	infMedThighL	supLatThighR	supMedRightR	infLatThighR	infMedThighR	latKneeL	medKneeL	latKneeR	medKneeR	supAntShankL	supPostShankL	infAntShankL	infPostShankL	supAntShankR	supPostShankR	infAntShankR	infPostShankR	heelLeft	heelRight	toeLeft	toeRight	latAnkleL	medAnkleL	latAnkleR	medAnkleR	lateralFootL	proximalFootL	distalFootL	lateralFootR	proximalFootR	distalFootR
Chest X	Chest Y	Chest Z	ASISL X	ASISL Y	ASISL Z	ASISR X	ASISR Y	ASISR Z	Sacral X	Sacral Y	Sacral Z	supLatThighL X	supLatThighL Y	supLatThighL Z	supMedThighL X	supMedThighL Y	supMedThighL Z	infLatThighL X	infLatThighL Y	infLatThighL Z	infMedThighL X	infMedThighL Y	infMedThighL Z	supLatThighR X	supLatThighR Y	supLatThighR Z	supMedRightR X	supMedRightR Y	supMedRightR Z	infLatThighR X	infLatThighR Y	infLatThighR Z	infMedThighR X	infMedThighR Y	infMedThighR Z	latKneeL X	latKneeL Y	latKneeL Z	medKneeL X	medKneeL Y	medKneeL Z	latKneeR X	latKneeR Y	latKneeR Z	medKneeR X	medKneeR Y	medKneeR Z	supAntShankL X	supAntShankL Y	supAntShankL Z	supPostShankL X	supPostShankL Y	supPostShankL Z	infAntShankL X	infAntShankL Y	infAntShankL Z	infPostShankL X	infPostShankL Y	infPostShankL Z	supAntShankR X	supAntShankR Y	supAntShankR Z	supPostShankR X	supPostShankR Y	supPostShankR Z	infAntShankR X	infAntShankR Y	infAntShankR Z	infPostShankR X	infPostShankR Y	infPostShankR Z	heelLeft X	heelLeft Y	heelLeft Z	heelRight X	heelRight Y	heelRight Z	toeLeft X	toeLeft Y	toeLeft Z	toeRight X	toeRight Y	toeRight Z	latAnkleL X	latAnkleL Y	latAnkleL Z	medAnkleL X	medAnkleL Y	medAnkleL Z	latAnkleR X	latAnkleR Y	latAnkleR Z	medAnkleR X	medAnkleR Y	medAnkleR Z	lateralFootL X	lateralFootL Y	lateralFootL Z	proximalFootL X	proximalFootL Y	proximalFootL Z	distalFootL X	distalFootL Y	distalFootL Z	lateralFootR X	lateralFootR Y	lateralFootR Z	proximalFootR X	proximalFootR Y	proximalFootR Z	distalFootR X	distalFootR Y	distalFootR Z	
107.132	754.404	1283.515	59.695	603.840	1012.567	42.800	868.246	1006.864	277.188	750.595	985.910	17.830	490.222	771.881	-40.676	554.498	759.336	31.938	505.297	646.713	-44.117	581.535	633.426	34.665	972.154	811.903	-27.299	940.664	795.355	24.251	983.125	711.974	-26.065	947.370	705.434	50.130	518.387	529.851	28.628	640.052	496.873	73.028	968.840	539.607	33.475	847.807	497.433	99.752	479.704	426.947	169.583	492.886	449.651	128.209	466.476	333.262	194.528	474.879	360.113	94.660	1002.306	409.453	171.810	1009.305	418.028	138.390	1019.792	335.478	200.225	1017.000	324.205	333.684	515.560	110.238	327.794	957.066	106.869	21.431	461.575	61.821	9.098	1002.376	58.269	254.577	469.763	136.038	218.948	553.586	130.274	238.251	1009.611	137.551	225.791	923.340	130.029	134.140	436.248	83.310	144.166	517.290	102.743	90.050	498.453	83.613	128.994	1034.242	87.715	141.076	954.800	104.845	89.502	969.895	84.588
107.006	754.249	1283.198	59.346	603.785	1012.420	42.436	868.253	1006.750	276.883	750.510	985.479	17.535	490.078	771.826	-41.095	554.362	759.315	31.555	505.173	646.568	-44.510	581.437	633.303	34.452	972.233	811.840	-27.481	940.838	795.305	23.998	983.266	711.904	-26.351	947.580	705.338	49.764	518.294	529.710	28.160	639.913	496.695	72.760	968.979	539.547	33.000	848.005	497.167	99.393	479.639	426.785	169.244	492.834	449.548	127.866	466.470	333.108	194.219	474.814	360.044	94.382	1002.405	409.334	171.512	1009.395	417.981	138.214	1019.866	335.428	200.031	1017.042	324.178	333.662	515.533	110.242	327.741	957.048	106.934	21.398	461.545	61.817	9.053	1002.398	58.202	254.563	469.727	136.042	218.883	553.544	130.233	238.136	1009.582	137.563	225.688	923.357	130.001	134.100	436.205	83.278	144.191	517.243	102.769	90.134	498.429	83.647	129.342	1033.841	87.231	141.023	954.832	104.796	89.487	969.939	84.559
106.831	754.096	1282.977	59.054	603.705	1012.239	42.208	868.293	1006.662	276.555	750.432	985.041	17.189	489.935	771.672	-41.409	554.363	759.135	31.177	505.126	646.403	-44.908	581.378	633.175	34.265	972.378	811.729	-27.679	941.046	795.265	23.812	983.415	711.858	-26.583	947.778	705.325	49.360	518.208	529.496	27.754	639.811	496.571	72.476	969.079	539.497	32.485	848.214	497.090	99.131	479.549	426.663	168.942	492.753	449.472	127.732	466.390	332.952	194.015	474.747	359.994	94.189	1002.498	409.209	171.249	1009.458	417.924	138.047	1019.966	335.396	199.895	1017.057	324.168	333.679	515.518	110.235	327.715	957.028	106.967	21.435	461.540	61.753	9.013	1002.433	58.151	254.534	469.693	136.000	218.932	553.531	130.224	238.087	1009.584	137.586	225.611	923.349	130.026	134.124	436.197	83.294	144.226	517.167	102.751	90.118	498.427	83.632	128.955	1034.281	87.634	140.949	954.881	104.816	89.441	969.966	84.518
106.584	753.955	1282.795	58.738	603.682	1012.051	41.956	868.376	1006.568	276.319	750.384	984.591	16.960	489.822	771.587	-41.632	554.330	758.938	30.827	505.073	646.275	-45.259	581.331	633.082	34.069	972.488	811.706	-27.928	941.205	795.228	23.567	983.514	711.805	-26.875	947.973	705.268	49.011	518.159	529.328	27.379	639.750	496.443	72.293	969.219	539.428	32.108	848.408	496.898	98.882	479.438	426.686	168.649	492.670	449.407	127.530	466.356	332.930	193.732	474.682	359.931	93.989	1002.597	409.159	171.077	1009.514	417.894	137.942	1020.039	335.322	199.757	1017.058	324.150	333.685	515.501	110.247	327.657	957.041	106.991	21.403	461.541	61.768	8.997	1002.470	58.074	254.538	469.698	136.066	218.913	553.569	130.235	238.052	1009.596	137.562	225.526	923.354	130.031	134.081	436.204	83.264	144.230	517.172	102.717	90.141	498.391	83.601	128.956	1034.341	87.652	140.965	954.862	104.798	89.403	970.009	84.518
106.280	753.775	1282.680	58.454	603.614	1011.866	41.664	868.406	1006.463	276.068	750.352	984.223	16.610	489.731	771.380	-41.987	554.321	758.904	30.503	505.000	646.120	-45.576	581.301	632.981	33.918	972.574	811.647	-28.117	941.536	795.631	23.385	983.646	711.717	-27.080	948.069	705.270	48.664	518.107	529.180	27.007	639.687	496.384	72.060	969.293	539.395	31.779	848.567	496.863	98.610	479.367	426.566	168.362	492.636	449.343	127.073	466.352	332.627	193.473	474.644	359.843	93.822	1002.691	409.110	170.906	1009.546	417.900	137.804	1020.101	335.354	199.666	1017.084	324.156	333.702	515.497	110.260	327.611	957.029	106.977	21.399	461.525	61.743	8.985	1002.511	58.011	254.521	469.699	136.002	218.925	553.561	130.178	238.012	1009.587	137.569	225.474	923.374	130.002	134.043	436.167	83.239	144.195	517.150	102.645	90.129	498.400	83.605	128.873	1034.321	87.597	140.824	954.913	104.825	89.307	970.037	84.452
106.115	753.683	1282.458	58.250	603.533	1011.716	41.364	868.432	1006.397	275.814	750.293	983.908	16.525	489.623	771.185	-42.245	554.346	758.718	30.222	504.989	645.971	-45.865	581.276	632.866	33.751	972.627	811.638	-28.413	941.635	795.588	23.198	983.715	711.673	-27.370	948.181	705.263	48.374	518.068	529.023	26.634	639.632	496.216	71.873	969.421	539.299	31.443	848.705	496.779	98.366	479.346	426.435	168.082	492.585	449.265	126.706	466.444	332.516	193.306	474.630	359.852	93.684	1002.775	409.051	170.813	1009.571	417.926	137.698	1020.136	335.319	199.599	1017.095	324.146	333.692	515.434	110.218	327.623	957.020	107.024	21.388	461.514	61.714	8.962	1002.544	57.980	254.511	469.698	136.017	218.964	553.612	130.222	237.973	1009.647	137.572	225.485	923.389	130.053	134.044	436.142	83.256	144.212	517.165	102.713	90.154	498.406	83.527	128.864	1034.346	87.623	140.797	954.956	104.792	89.340	970.055	84.510
105.907	753.560	1282.300	58.047	603.456	1011.462	41.091	868.417	1006.340	275.605	750.245	983.683	16.147	489.706	771.011	-42.462	554.341	758.637	29.977	504.947	645.849	-46.098	581.291	632.769	33.572	972.660	811.604	-28.582	941.781	795.576	22.996	983.761	711.649	-27.515	948.256	705.213	48.118	518.009	528.914	26.423	639.617	496.165	71.705	969.462	539.340	31.239	848.801	496.709	98.148	479.323	426.328	167.858	492.528	449.213	126.644	466.346	332.496	193.171	474.551	359.830	93.576	1002.887	409.028	170.699	1009.605	417.869	137.639	1020.179	335.295	199.548	1017.113	324.148	333.705	515.441	110.208	327.571	957.019	107.031	21.367	461.509	61.730	8.930	1002.573	57.929	254.477	469.638	135.998	218.930	553.593	130.184	237.981	1009.648	137.614	225.405	923.384	130.012	134.112	436.125	83.254	144.248	517.098	102.676	90.104	498.365	83.604	128.863	1034.404	87.642	140.812	954.942	104.754	89.299	970.065	84.394
105.815	753.446	1282.205	57.874	603.389	1011.256	40.861	868.391	1006.277	275.427	750.190	983.462	16.007	489.687	770.892	-42.665	554.256	758.545	29.755	504.928	645.733	-46.341	581.275	632.632	33.449	972.687	811.612	-28.695	941.841	795.564	22.920	983.841	711.645	-27.614	948.326	705.240	47.839	517.994	528.838	26.284	639.578	496.018	71.622	969.548	539.305	31.043	848.910	496.675	97.954	479.284	426.240	167.650	492.472	449.159	126.433	466.285	332.393	192.980	474.502	359.792	93.521	1002.930	408.950	170.640	1009.639	417.857	137.631	1020.255	335.282	199.496	1017.127	324.159	333.690	515.421	110.217	327.558	957.020	107.010	21.381	461.518	61.687	8.936	1002.590	57.870	254.467	469.611	136.059	218.950	553.554	130.174	237.932	1009.641	137.563	225.336	923.388	130.036	134.069	436.141	83.207	144.218	517.129	102.682	90.129	498.362	83.565	129.214	1034.023	87.199	140.795	954.948	104.761	89.287	970.050	84.446
105.591	753.316	1282.014	57.761	603.273	1011.110	40.706	868.394	1006.228	275.273	750.203	983.283	15.851	489.572	770.939	-42.955	554.275	758.420	29.564	504.891	645.649	-46.496	581.250	632.566	33.297	972.702	811.586	-28.866	941.856	795.555	22.777	983.819	711.619	-27.762	948.361	705.171	47.625	517.943	528.754	26.011	639.551	495.969	71.558	969.554	539.297	30.930	848.937	496.684	97.750	479.242	426.182	167.439	492.426	449.102	126.246	466.290	332.358	192.811	474.444	359.759	93.461	1002.935	408.973	170.555	1009.652	417.890	137.572	1020.277	335.241	199.503	1017.112	324.184	333.706	515.443	110.218	327.586	957.000	107.038	21.349	461.500	61.676	8.910	1002.609	57.853	254.419	469.556	136.013	218.920	553.530	130.171	237.931	1009.629	137.625	225.359	923.402	130.040	134.064	436.114	83.208	144.207	517.080	102.687	90.133	498.373	83.547	129.263	1034.005	87.150	140.801	954.977	104.727	89.333	970.113	84.495
105.397	753.162	1281.921	57.714	603.154	1010.939	40.571	868.370	1006.217	275.086	750.202	983.086	15.599	489.574	770.698	-42.957	554.194	758.399	29.363	504.890	645.565	-46.643	581.257	632.498	33.164	972.699	811.606	-28.977	941.862	795.480	22.713	983.823	711.608	-27.819	948.378	705.147	47.411	517.944	528.685	25.923	639.549	495.898	71.557	969.599	539.300	30.917	848.991	496.612	97.610	479.250	426.135	167.271	492.387	449.067	126.210	466.232	332.286	192.716	474.427	359.777	93.458	1002.967	408.948	170.593	1009.651	417.883	137.569	1020.280	335.265	199.488	1017.131	324.187	333.688	515.414	110.226	327.571	957.024	107.017	21.378	461.509	61.631	8.924	1002.595	57.863	254.409	469.574	136.058	218.891	553.486	130.178	237.961	1009.646	137.610	225.391	923.418	130.020	134.096	436.102	83.217	144.236	517.088	102.657	90.112	498.315	83.554	129.203	1033.995	87.142	140.835	954.989	104.742	89.333	970.122	84.468
105.200	753.072	1281.901	57.663	603.054	1010.773	40.430	868.312	1006.216	275.016	750.181	982.965	15.442	489.543	770.683	-43.186	554.173	758.302	29.251	504.876	645.507	-46.785	581.284	632.446	33.049	972.669	811.604	-29.087	941.871	795.495	22.674	983.845	711.613	-27.961	948.342	705.043	47.287	517.962	528.596	25.663	639.542	495.829	71.539	969.578	539.282	30.902	848.976	496.653	97.453	479.227	426.105	167.110	492.412	449.067	126.284	466.136	332.408	192.565	474.413	359.747	93.482	1002.978	408.984	170.586	1009.647	417.875	137.583	1020.322	335.252	199.468	1017.142	324.174	333.694	515.405	110.246	327.579	957.051	107.009	21.347	461.506	61.594	8.946	1002.586	57.867	254.400	469.563	136.116	218.897	553.515	130.186	237.951	1009.658	137.608	225.383	923.433	129.999	134.092	436.096	83.219	144.252	517.112	102.722	90.170	498.343	83.540	128.869	1034.427	87.555	140.830	954.964	104.781	89.263	970.116	84.437
105.069	753.001	1281.848	57.627	602.970	1010.695	40.318	868.265	1006.229	274.923	750.209	982.924	15.229	489.536	770.564	-43.385	554.176	758.398	29.095	504.914	645.461	-46.923	581.322	632.422	32.984	972.665	811.634	-29.193	941.838	795.465	22.599	983.796	711.650	-27.947	948.328	705.118	47.160	517.994	528.580	25.590	639.578	495.759	71.571	969.570	539.317	30.914	848.937	496.631	97.306	479.230	426.088	166.956	492.404	449.031	126.146	466.233	332.392	192.450	474.415	359.724	93.470	1003.001	408.975	170.566	1009.674	417.877	137.568	1020.335	335.268	199.468	1017.149	324.185	333.645	515.442	110.256	327.599	957.069	107.021	21.311	461.493	61.572	8.941	1002.610	57.870	254.352	469.575	136.173	218.837	553.507	130.151	237.960	1009.652	137.579	225.404	923.447	130.049	134.060	436.129	83.173	144.187	517.118	102.691	90.126	498.361	83.548	128.844	1034.460	87.547	140.853	955.005	104.781	89.311	970.128	84.434
104.849	752.881	1281.820	57.612	602.899	1010.614	40.238	868.197	1006.272	274.911	750.229	982.932	15.213	489.480	770.562	-43.408	554.191	758.336	28.976	504.935	645.402	-47.008	581.380	632.401	32.864	972.649	811.672	-29.274	941.816	795.475	22.539	983.765	711.636	-28.012	948.287	705.120	47.009	518.058	528.531	25.424	639.585	495.754	71.588	969.525	539.342	30.950	848.953	496.683	97.196	479.269	426.054	166.847	492.415	449.040	125.810	466.311	332.201	192.398	474.445	359.763	93.507	1002.952	408.965	170.596	1009.643	417.916	137.549	1020.281	335.253	199.490	1017.138	324.195	333.632	515.480	110.284	327.593	957.083	107.012	21.329	461.495	61.544	8.923	1002.619	57.856	255.254	470.386	135.863	218.832	553.602	130.211	237.964	1009.674	137.596	225.409	923.424	130.023	134.033	436.088	83.181	144.210	517.112	102.673	90.099	498.383	83.534	128.810	1034.486	87.540	140.838	955.054	104.738	89.299	970.212	84.458
104.750	752.771	1281.799	57.647	602.818	1010.587	40.164	868.117	1006.314	274.878	750.196	982.874	15.182	489.430	770.503	-43.498	554.210	758.265	28.885	504.960	645.376	-47.111	581.444	632.395	32.787	972.583	811.669	-29.344	941.749	795.459	22.510	983.675	711.651	-28.015	948.197	705.084	46.898	518.110	528.501	25.319	639.654	495.734	71.622	969.487	539.334	31.115	848.861	496.685	97.088	479.373	426.031	166.721	492.490	449.050	125.896	466.328	332.339	192.262	474.481	359.717	93.589	1002.963	409.041	170.631	1009.627	417.902	137.610	1020.261	335.292	199.495	1017.115	324.159	333.617	515.525	110.333	327.596	957.084	106.989	21.267	461.495	61.501	8.931	1002.624	57.859	254.290	469.670	136.291	218.808	553.648	130.187	237.995	1009.704	137.600	225.439	923.486	129.957	134.031	436.143	83.202	144.161	517.141	102.611	90.033	498.383	83.522	129.218	1034.089	87.129	140.871	955.056	104.750	89.285	970.237	84.500
104.490	752.701	1281.772	57.718	602.740	1010.523	40.113	868.012	1006.370	274.953	750.252	983.064	14.992	489.592	770.306	-43.519	554.232	758.291	28.864	505.000	645.338	-47.144	581.495	632.411	32.728	972.493	811.680	-29.391	941.630	795.472	22.493	983.593	711.659	-28.061	948.092	705.050	46.782	518.177	528.438	25.236	639.703	495.768	71.659	969.397	539.413	31.248	848.802	496.727	96.999	479.412	426.024	166.660	492.521	449.011	125.881	466.323	332.325	192.237	474.522	359.742	93.634	1002.846	409.066	170.729	1009.600	417.902	137.647	1020.229	335.320	199.561	1017.093	324.152	333.573	515.552	110.339	327.630	957.114	106.977	21.252	461.503	61.479	8.923	1002.623	57.864	255.199	470.470	135.895	218.750	553.694	130.149	237.967	1009.723	137.566	225.430	923.485	129.992	133.982	436.122	83.171	144.106	517.159	102.665	90.038	498.401	83.516	128.806	1034.461	87.569	140.850	955.026	104.794	89.325	970.190	84.536
104.260	752.624	1281.791	57.805	602.673	1010.545	40.093	867.889	1006.440	275.017	750.282	983.163	14.929	489.574	770.303	-43.485	554.183	758.249	28.829	505.027	645.342	-47.126	581.537	632.427	32.669	972.389	811.695	-29.436	941.530	795.474	22.501	983.482	711.674	-27.990	947.925	705.036	46.719	518.267	528.397	25.230	639.753	495.780	71.767	969.303	539.448	31.504	848.658	496.754	96.988	479.474	426.058	166.579	492.573	449.015	125.735	466.427	332.307	192.170	474.623	359.727	93.718	1002.800	409.103	170.834	1009.551	417.908	137.737	1020.199	335.340	199.615	1017.065	324.175	333.551	515.580	110.340	327.653	957.114	106.940	21.236	461.503	61.450	8.930	1002.595	57.897	255.142	470.550	135.954	218.761	553.718	130.191	238.005	1009.740	137.551	225.451	923.480	129.972	133.974	436.179	83.212	144.097	517.186	102.599	89.994	498.414	83.466	129.207	1034.103	87.155	140.830	955.036	104.790	89.367	970.175	84.494
104.051	752.471	1281.772	57.959	602.582	1010.573	40.104	867.746	1006.515	275.108	750.328	983.328	14.991	489.479	770.299	-43.537	554.179	758.325	28.861	505.032	645.311	-47.046	581.587	632.432	32.743	972.293	811.734	-29.390	941.310	795.469	22.596	983.337	711.700	-28.007	947.724	705.013	46.705	518.309	528.405	25.372	639.878	495.727	72.029	969.191	539.483	31.747	848.499	496.816	96.908	479.533	426.067	166.575	492.644	449.019	125.733	466.502	332.366	192.179	474.624	359.751	93.853	1002.689	409.184	170.913	1009.488	417.885	137.785	1020.152	335.373	199.700	1017.045	324.171	333.513	515.628	110.351	327.676	957.156	106.915	21.205	461.507	61.426	8.952	1002.573	57.884	255.182	470.610	136.002	218.696	553.735	130.145	238.013	1009.686	137.552	225.514	923.483	129.984	133.954	436.171	83.234	144.067	517.220	102.576	89.988	498.415	83.484	128.883	1034.507	87.568	140.962	955.057	104.770	89.395	970.176	84.556
103.798	752.370	1281.776	58.132	602.471	1010.594	40.147	867.583	1006.600	275.252	750.433	983.505	14.999	489.505	770.284	-43.362	554.227	758.328	28.970	505.051	645.310	-46.962	581.606	632.470	32.788	972.166	811.730	-29.330	941.094	795.522	22.711	983.177	711.738	-27.822	947.521	705.043	46.815	518.383	528.448	25.478	639.921	495.785	72.173	969.082	539.482	31.934	848.372	496.863	96.978	479.576	426.075	166.592	492.692	449.006	125.700	466.576	332.335	192.163	474.701	359.735	93.992	1002.620	409.265	171.055	1009.459	417.942	137.924	1020.060	335.423	199.763	1017.010	324.178	333.510	515.610	110.315	327.698	957.175	106.904	21.173	461.493	61.422	8.956	1002.565	57.897	255.183	470.702	136.051	218.715	553.774	130.118	238.053	1009.703	137.519	225.539	923.512	129.901	133.950	436.161	83.185	144.099	517.212	102.579	90.037	498.443	83.460	128.882	1034.473	87.597	140.935	955.028	104.793	89.350	970.189	84.602
103.496	752.158	1281.941	58.358	602.389	1010.697	40.227	867.423	1006.687	275.394	750.485	983.721	15.260	489.316	770.362	-43.212	554.197	758.323	29.051	505.092	645.320	-46.835	581.678	632.483	32.838	972.028	811.780	-29.186	940.902	795.555	22.820	983.035	711.791	-27.687	947.315	705.052	46.848	518.461	528.453	25.508	639.988	495.841	72.328	968.942	539.527	32.380	848.192	497.008	97.031	479.629	426.114	166.649	492.759	449.027	125.733	466.628	332.376	192.212	474.771	359.724	94.177	1002.510	409.312	171.205	1009.386	417.970	138.029	1020.021	335.457	199.862	1016.977	324.224	333.508	515.684	110.349	327.713	957.179	106.882	21.180	461.508	61.378	8.950	1002.562	57.900	255.376	470.966	136.317	218.700	553.795	130.054	238.098	1009.672	137.514	225.565	923.521	129.879	133.943	436.190	83.246	144.051	517.206	102.544	89.985	498.457	83.411	129.294	1034.072	87.167	140.947	955.015	104.784	89.403	970.167	84.582
103.261	752.117	1281.930	58.590	602.301	1010.791	40.353	867.267	1006.771	275.584	750.567	983.996	15.465	489.248	770.351	-43.034	554.187	758.401	29.225	505.110	645.348	-46.697	581.709	632.543	32.866	971.888	811.815	-29.031	940.669	795.576	22.927	982.814	711.884	-27.498	947.084	705.134	47.010	518.543	528.473	25.649	640.037	495.947	72.503	968.827	539.593	32.647	847.994	497.124	97.086	479.741	426.149	166.738	492.855	449.045	125.622	466.780	332.223	192.287	474.870	359.763	94.331	1002.422	409.439	171.449	1009.272	418.044	138.148	1019.899	335.526	199.966	1016.932	324.239	333.482	515.676	110.283	327.740	957.207	106.844	21.186	461.508	61.366	8.949	1002.549	57.921	255.187	470.819	136.001	218.765	553.913	130.079	238.129	1009.708	137.530	225.634	923.478	129.973	133.927	436.184	83.231	144.013	517.227	102.558	89.945	498.456	83.479	128.938	1034.459	87.616	140.949	955.001	104.839	89.390	970.155	84.610
102.959	752.012	1282.013	58.836	602.263	1010.884	40.515	867.102	1006.847	275.833	750.595	984.312	15.573	489.270	770.360	-42.851	554.285	758.396	29.396	505.154	645.358	-46.479	581.791	632.620	32.978	971.717	811.931	-28.881	940.471	795.631	23.033	982.638	711.949	-27.281	946.885	705.185	47.159	518.651	528.501	25.725	640.101	496.066	72.695	968.654	539.687	32.958	847.786	497.257	97.187	479.813	426.199	166.870	492.941	449.046	125.660	466.886	332.265	192.356	474.972	359.752	94.527	1002.341	409.544	171.677	1009.144	418.089	138.270	1019.814	335.592	200.086	1016.880	324.252	333.502	515.699	110.289	327.740	957.238	106.844	21.174	461.521	61.329	8.918	1002.576	57.897	255.185	470.820	136.003	218.737	553.984	130.043	238.158	1009.736	137.531	225.614	923.529	129.996	133.915	436.256	83.224	144.294	517.260	102.267	89.976	498.519	83.436	128.940	1034.490	87.660	141.035	955.022	104.802	89.396	970.176	84.682
102.604	751.933	1282.089	59.125	602.149	1010.999	40.703	866.926	1006.925	276.103	750.712	984.669	15.963	489.131	770.363	-42.543	554.222	758.440	29.635	505.182	645.390	-46.237	581.850	632.698	33.150	971.487	812.098	-28.744	940.195	795.650	23.219	982.443	712.042	-27.103	946.614	705.274	47.338	518.743	528.542	25.824	640.159	496.167	72.768	968.416	539.857	33.336	847.577	497.393	97.287	479.956	426.194	167.010	493.077	449.103	125.967	466.954	332.454	192.450	475.077	359.731	94.672	1002.209	409.692	171.948	1009.023	418.167	138.428	1019.682	335.734	200.228	1016.791	324.293	333.471	515.763	110.293	327.787	957.278	106.805	21.138	461.543	61.354	8.917	1002.574	57.894	255.253	471.025	136.120	218.726	554.038	129.986	238.157	1009.699	137.496	225.680	923.508	129.946	133.845	436.336	83.235	144.213	517.332	102.273	89.965	498.531	83.432	128.902	1034.504	87.657	140.975	955.064	104.861	89.422	970.159	84.687
102.290	751.824	1282.150	59.438	602.069	1011.129	40.935	866.749	1007.013	276.350	750.726	985.031	16.290	489.090	770.320	-42.374	554.263	758.510	29.899	505.245	645.404	-45.896	581.940	632.747	33.266	971.277	812.169	-28.590	939.956	795.752	23.372	982.242	712.119	-26.875	946.341	705.399	47.629	518.876	528.542	26.088	640.232	496.276	73.054	968.239	539.925	33.748	847.376	497.540	97.457	480.014	426.231	167.189	493.123	449.109	126.006	467.021	332.496	192.613	475.102	359.728	94.907	1002.071	409.911	172.156	1008.896	418.255	138.585	1019.564	335.829	200.341	1016.701	324.332	333.496	515.753	110.299	327.792	957.275	106.812	21.122	461.542	61.332	8.906	1002.552	57.861	255.203	470.915	135.951	218.816	554.149	130.007	238.206	1009.681	137.473	225.702	923.496	129.979	133.840	436.279	83.269	144.222	517.278	102.181	89.917	498.555	83.418	128.951	1034.493	87.660	141.016	955.057	104.822	89.410	970.177	84.691
101.965	751.746	1282.264	59.819	601.999	1011.224	41.186	866.550	1007.103	276.667	750.746	985.383	16.722	489.053	770.470	-41.999	554.223	758.541	30.230	505.262	645.454	-45.502	581.982	632.832	33.412	971.062	812.284	-28.352	939.696	795.809	23.654	982.030	712.180	-26.671	946.070	705.516	47.964	518.964	528.589	26.343	640.323	496.351	73.398	968.007	540.094	34.138	847.149	497.649	97.647	480.115	426.268	167.403	493.192	449.140	126.032	467.103	332.341	192.708	475.170	359.733	95.119	1001.958	410.003	172.421	1008.778	418.330	137.861	1018.798	335.356	200.869	1016.185	324.723	333.510	515.737	110.224	327.808	957.298	106.758	21.112	461.537	61.359	8.894	1002.556	57.799	255.227	470.962	135.914	218.885	554.174	129.972	238.204	1009.675	137.485	225.722	923.485	129.962	133.880	436.291	83.253	144.251	517.322	102.178	89.962	498.571	83.391	128.927	1034.482	87.673	141.033	954.999	104.849	89.468	970.127	84.711
101.713	751.617	1282.332	60.244	601.868	1011.329	41.471	866.345	1007.196	277.033	750.786	985.758	16.973	489.083	770.510	-41.657	554.272	758.630	30.652	505.269	645.431	-45.077	582.015	632.896	33.712	970.804	812.360	-28.039	939.430	795.910	23.988	981.782	712.248	-26.336	945.798	705.609	48.276	519.023	528.643	26.814	640.416	496.388	73.739	967.801	540.191	34.544	846.869	497.727	97.905	480.118	426.380	167.671	493.238	449.155	126.259	467.165	332.550	192.957	475.196	359.733	95.401	1001.794	410.106	172.681	1008.643	418.451	138.083	1018.689	335.500	201.092	1016.065	324.775	333.573	515.734	110.257	327.826	957.304	106.750	21.184	461.565	61.277	8.911	1002.504	57.790	255.239	471.007	135.824	218.890	554.153	129.898	238.277	1009.679	137.512	225.787	923.472	129.987	133.885	436.291	83.272	144.285	517.306	102.169	89.932	498.553	83.382	128.939	1034.465	87.683	141.100	955.034	104.865	89.461	970.145	84.703
101.489	751.529	1282.469	60.751	601.722	1011.486	41.788	866.140	1007.286	277.418	750.807	986.133	17.276	489.021	770.449	-41.120	554.177	758.654	31.090	505.329	645.455	-44.593	582.065	632.970	34.052	970.566	812.499	-27.642	938.951	795.527	24.319	981.582	712.325	-25.999	945.536	705.682	48.633	519.102	528.711	27.372	640.570	496.419	74.152	967.592	540.401	35.030	846.651	497.829	98.171	480.185	426.422	167.984	493.279	449.167	126.608	467.176	332.612	193.142	475.242	359.711	95.679	1001.608	410.229	173.115	1008.425	418.506	138.183	1018.530	335.561	201.327	1015.981	324.844	333.614	515.658	110.158	327.881	957.294	106.746	21.147	461.544	61.378	8.916	1002.525	57.733	254.313	470.161	136.054	218.937	554.160	129.878	238.241	1009.649	137.485	225.822	923.467	129.938	133.877	436.295	83.237	144.263	517.292	102.126	90.020	498.580	83.421	128.952	1034.436	87.704	141.140	955.030	104.838	89.496	970.075	84.774
