NO_OF_FRAMES	1200
NO_OF_CAMERAS	12
NO_OF_MARKERS	38
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-01, 15:14:37	425883.44637840
DATA_INCLUDED	3D
MARKER_NAMES	Chest	ASISL	ASISR	Sacral	supLatThighL	supMedThighL	infLatThighL	infMedThighL	supLatThighR	supMedRightR	infLatThighR	infMedThighR	latKneeL	medKneeL	latKneeR	medKneeR	supAntShankL	supPostShankL	infAntShankL	infPostShankL	supAntShankR	supPostShankR	infAntShankR	infPostShankR	heelLeft	heelRight	toeLeft	toeRight	latAnkleL	medAnkleL	latAnkleR	medAnkleR	lateralFootL	proximalFootL	distalFootL	lateralFootR	proximalFootR	distalFootR
Chest X	Chest Y	Chest Z	ASISL X	ASISL Y	ASISL Z	ASISR X	ASISR Y	ASISR Z	Sacral X	Sacral Y	Sacral Z	supLatThighL X	supLatThighL Y	supLatThighL Z	supMedThighL X	supMedThighL Y	supMedThighL Z	infLatThighL X	infLatThighL Y	infLatThighL Z	infMedThighL X	infMedThighL Y	infMedThighL Z	supLatThighR X	supLatThighR Y	supLatThighR Z	supMedRightR X	supMedRightR Y	supMedRightR Z	infLatThighR X	infLatThighR Y	infLatThighR Z	infMedThighR X	infMedThighR Y	infMedThighR Z	latKneeL X	latKneeL Y	latKneeL Z	medKneeL X	medKneeL Y	medKneeL Z	latKneeR X	latKneeR Y	latKneeR Z	medKneeR X	medKneeR Y	medKneeR Z	supAntShankL X	supAntShankL Y	supAntShankL Z	supPostShankL X	supPostShankL Y	supPostShankL Z	infAntShankL X	infAntShankL Y	infAntShankL Z	infPostShankL X	infPostShankL Y	infPostShankL Z	supAntShankR X	supAntShankR Y	supAntShankR Z	supPostShankR X	supPostShankR Y	supPostShankR Z	infAntShankR X	infAntShankR Y	infAntShankR Z	infPostShankR X	infPostShankR Y	infPostShankR Z	heelLeft X	heelLeft Y	heelLeft Z	heelRight X	heelRight Y	heelRight Z	toeLeft X	toeLeft Y	toeLeft Z	toeRight X	toeRight Y	toeRight Z	latAnkleL X	latAnkleL Y	latAnkleL Z	medAnkleL X	medAnkleL Y	medAnkleL Z	latAnkleR X	latAnkleR Y	latAnkleR Z	medAnkleR X	medAnkleR Y	medAnkleR Z	lateralFootL X	lateralFootL Y	lateralFootL Z	proximalFootL X	proximalFootL Y	proximalFootL Z	distalFootL X	distalFootL Y	distalFootL Z	lateralFootR X	lateralFootR Y	lateralFootR Z	proximalFootR X	proximalFootR Y	proximalFootR Z	distalFootR X	distalFootR Y	distalFootR Z	
464.031	724.738	1321.458	416.399	872.317	1028.777	448.398	612.085	1017.141	210.937	712.321	1061.622	369.599	965.091	752.916	439.086	919.217	725.130	338.463	954.861	628.553	424.824	898.285	597.808	421.823	517.011	766.497	469.309	565.360	741.765	412.277	516.014	665.487	448.681	564.610	653.574	316.335	936.080	556.338	366.697	818.244	522.382	327.533	529.329	563.359	359.413	657.324	520.104	292.782	966.006	462.162	222.641	942.205	461.764	290.187	988.851	366.097	220.825	969.843	371.073	321.066	496.722	445.140	245.410	494.476	425.588	304.961	476.901	360.919	251.294	484.633	327.639	183.521	919.679	108.485	216.775	542.597	102.595	474.702	1050.567	60.648	531.532	469.118	60.563	238.729	981.896	129.564	296.216	909.857	131.894	292.141	480.591	133.873	316.696	567.117	130.707	355.129	1048.572	82.322	366.233	969.600	102.072	414.113	1001.852	82.597	407.314	447.212	88.339	401.261	526.707	108.702	452.118	508.149	88.358
463.954	724.707	1321.411	416.241	872.284	1028.710	448.358	612.052	1017.123	210.889	712.415	1061.573	369.546	965.084	752.929	439.050	919.207	725.150	338.448	954.871	628.562	424.797	898.261	597.829	421.867	517.002	766.490	469.329	565.368	741.760	412.328	516.024	665.478	448.716	564.622	653.564	316.317	936.095	556.307	366.714	818.277	522.420	327.594	529.319	563.411	359.390	657.354	520.021	292.751	965.991	462.158	222.558	942.189	461.688	290.145	988.845	366.094	220.797	969.822	371.105	321.088	496.692	445.139	245.462	494.457	425.631	304.967	476.920	360.920	251.355	484.630	327.626	183.550	919.688	108.490	216.752	542.594	102.593	474.703	1050.602	60.645	531.548	469.135	60.566	238.718	981.933	129.573	296.222	909.848	131.908	292.080	480.677	133.814	316.671	567.136	130.676	355.063	1048.590	82.317	366.316	969.815	101.743	414.108	1001.836	82.643	407.290	447.263	88.313	401.240	526.740	108.730	452.108	508.144	88.300
463.920	724.694	1321.432	416.240	872.282	1028.715	448.302	612.032	1017.143	210.836	712.452	1061.570	369.549	965.074	752.897	439.025	919.187	725.162	338.378	954.825	628.529	424.799	898.229	597.842	421.857	516.985	766.495	469.335	565.363	741.792	412.317	516.006	665.472	448.739	564.623	653.614	316.287	936.073	556.317	366.655	818.238	522.347	327.518	529.313	563.321	359.469	657.293	520.111	292.724	965.982	462.139	222.547	942.147	461.681	290.150	988.840	366.083	220.768	969.810	371.042	321.086	496.702	445.148	245.492	494.434	425.604	304.989	476.926	360.898	251.328	484.657	327.660	183.541	919.674	108.493	216.737	542.591	102.592	474.719	1050.559	60.667	531.545	469.158	60.569	238.690	981.889	129.570	296.158	909.837	131.834	292.123	480.660	133.838	316.683	567.129	130.685	355.111	1048.577	82.321	366.256	969.581	102.071	414.075	1001.844	82.706	407.300	447.276	88.349	401.212	526.727	108.789	452.168	508.266	88.096
463.869	724.670	1321.400	416.228	872.281	1028.728	448.297	612.017	1017.181	210.829	712.405	1061.552	369.517	965.081	752.925	439.035	919.208	725.185	338.405	954.829	628.577	424.769	898.216	597.818	421.877	516.991	766.543	469.357	565.352	741.813	412.325	515.996	665.464	448.761	564.581	653.634	316.288	936.064	556.283	366.671	818.222	522.384	327.733	529.268	563.446	359.499	657.273	520.122	292.761	965.972	462.177	222.554	942.129	461.676	290.150	988.839	366.088	220.807	969.789	371.061	321.065	496.519	445.256	245.449	494.366	425.719	305.044	476.925	360.933	251.383	484.640	327.599	183.524	919.662	108.510	216.747	542.624	102.598	474.695	1050.627	60.599	531.519	469.174	60.596	238.678	981.871	129.577	296.185	909.825	131.886	292.121	480.679	133.839	316.594	567.163	130.615	355.112	1048.593	82.344	366.272	969.577	102.046	414.104	1001.817	82.705	407.339	447.256	88.372	401.191	526.729	108.816	452.150	508.288	88.041
463.838	724.648	1321.405	416.241	872.276	1028.756	448.272	612.015	1017.175	210.716	712.322	1061.579	369.526	965.049	752.884	438.962	919.143	725.207	338.348	954.787	628.550	424.771	898.210	597.843	422.081	516.992	766.782	469.352	565.333	741.824	412.356	515.998	665.506	448.787	564.588	653.635	316.284	936.021	556.291	366.757	818.204	522.412	327.653	529.266	563.369	359.498	657.249	520.124	292.737	965.975	462.136	222.536	942.106	461.659	290.157	988.815	366.064	220.807	969.792	371.060	321.180	496.683	445.142	245.561	494.381	425.574	305.045	476.883	360.899	251.385	484.598	327.646	183.533	919.649	108.506	216.741	542.578	102.618	474.687	1050.600	60.653	531.539	469.132	60.605	238.713	981.880	129.556	296.230	909.836	131.885	292.156	480.641	133.871	316.716	567.135	130.706	355.113	1048.546	82.317	366.329	969.577	102.069	414.141	1001.849	82.660	407.311	447.285	88.397	401.195	526.726	108.859	452.166	508.244	88.046
463.818	724.650	1321.392	416.183	872.259	1028.742	448.243	611.972	1017.197	210.716	712.266	1061.565	369.508	965.022	752.871	438.949	919.174	725.141	338.340	954.726	628.534	424.753	898.225	597.815	421.882	516.956	766.532	469.350	565.352	741.832	412.367	515.995	665.529	448.783	564.587	653.665	316.325	936.007	556.284	366.687	818.195	522.365	327.741	529.216	563.384	359.556	657.243	520.179	292.793	965.936	462.176	222.543	942.086	461.643	290.182	988.823	366.064	220.794	969.781	371.076	321.241	496.632	445.119	245.600	494.379	425.597	305.057	476.855	360.917	251.439	484.574	327.619	183.544	919.657	108.491	216.751	542.599	102.617	474.698	1050.581	60.689	531.543	469.127	60.601	238.692	981.876	129.552	296.188	909.821	131.849	292.126	480.628	133.861	316.683	567.099	130.700	355.144	1048.527	82.363	366.276	969.529	102.099	414.058	1001.862	82.683	407.341	447.203	88.340	401.211	526.745	108.824	452.112	508.124	88.359
463.774	724.605	1321.392	416.139	872.263	1028.724	448.200	611.990	1017.206	210.659	712.199	1061.587	369.478	964.977	752.909	438.957	919.173	725.166	338.259	954.706	628.524	424.730	898.210	597.831	422.064	516.969	766.780	469.335	565.326	741.837	412.353	515.965	665.532	448.798	564.569	653.682	316.281	936.022	556.267	366.770	818.196	522.442	327.716	529.195	563.375	359.567	657.236	520.152	292.769	965.917	462.133	222.617	942.123	461.711	290.154	988.827	366.110	220.794	969.779	371.077	321.256	496.619	445.124	245.544	494.365	425.567	305.080	476.830	360.885	251.453	484.549	327.638	183.541	919.658	108.488	216.773	542.582	102.620	474.719	1050.567	60.708	531.543	469.126	60.599	238.723	981.844	129.568	296.191	909.816	131.900	292.117	480.589	133.878	316.704	567.103	130.675	355.124	1048.537	82.348	366.253	969.824	101.750	414.094	1001.787	82.660	407.337	447.191	88.345	401.203	526.740	108.809	452.200	508.262	88.113
463.708	724.583	1321.379	416.114	872.269	1028.717	448.148	611.979	1017.199	210.656	712.203	1061.612	369.465	964.999	752.939	438.870	919.152	725.186	338.275	954.716	628.505	424.707	898.201	597.821	421.857	516.963	766.559	469.341	565.343	741.866	412.370	515.965	665.544	448.795	564.559	653.690	316.289	935.998	556.305	366.744	818.210	522.420	327.692	529.238	563.370	359.577	657.223	520.172	292.759	965.919	462.160	222.603	942.084	461.654	290.177	988.826	366.070	220.766	969.758	371.051	321.231	496.602	445.123	245.629	494.352	425.587	305.074	476.833	360.867	251.452	484.574	327.614	183.565	919.646	108.512	216.761	542.548	102.603	474.664	1050.609	60.669	531.532	469.125	60.602	238.702	981.841	129.506	296.186	909.825	131.886	292.091	480.623	133.854	316.701	567.104	130.727	355.143	1048.534	82.364	366.243	969.549	102.089	414.073	1001.861	82.691	407.316	447.197	88.370	401.187	526.745	108.797	452.132	508.155	88.367
463.676	724.583	1321.361	416.051	872.268	1028.679	448.113	611.950	1017.210	210.610	712.289	1061.580	369.398	964.977	752.915	438.877	919.169	725.199	338.278	954.741	628.554	424.689	898.239	597.828	421.848	516.959	766.571	469.295	565.377	741.867	412.333	515.975	665.531	448.763	564.573	653.713	316.263	936.004	556.293	366.691	818.204	522.366	327.691	529.218	563.358	359.539	657.219	520.137	292.754	965.906	462.159	222.554	942.058	461.678	290.126	988.777	366.074	220.781	969.756	371.074	321.238	496.613	445.094	245.581	494.336	425.582	305.090	476.828	360.894	251.432	484.578	327.628	183.535	919.640	108.507	216.767	542.588	102.634	474.714	1050.574	60.665	531.532	469.151	60.609	238.695	981.873	129.528	296.225	909.845	131.871	292.100	480.629	133.833	316.707	567.107	130.712	355.126	1048.535	82.364	366.267	969.817	101.757	414.041	1001.854	82.690	407.351	447.238	88.384	401.212	526.715	108.789	452.131	508.278	88.051
463.656	724.559	1321.334	416.027	872.280	1028.688	448.069	611.940	1017.183	210.605	712.294	1061.550	369.399	965.008	752.929	438.808	919.159	725.223	338.228	954.762	628.545	424.645	898.231	597.823	421.794	516.946	766.556	469.281	565.341	741.861	412.380	515.952	665.556	448.746	564.567	653.691	316.226	936.022	556.280	366.653	818.180	522.315	327.638	529.229	563.370	359.590	657.206	520.150	292.741	965.936	462.123	222.539	942.081	461.660	290.246	988.729	366.167	220.781	969.754	371.076	321.228	496.615	445.088	245.574	494.354	425.586	305.082	476.866	360.889	251.420	484.572	327.643	183.532	919.659	108.499	216.769	542.625	102.617	474.721	1050.558	60.709	531.524	469.158	60.622	238.728	981.908	129.581	296.186	909.825	131.886	292.145	480.625	133.977	316.721	567.147	130.697	355.082	1048.563	82.372	366.313	969.781	101.797	414.092	1001.849	82.634	407.321	447.268	88.410	401.244	526.726	108.742	452.203	508.264	88.102
463.602	724.546	1321.327	416.026	872.275	1028.705	448.016	611.962	1017.192	210.554	712.333	1061.556	369.333	965.013	752.923	438.812	919.175	725.185	338.190	954.754	628.548	424.648	898.268	597.825	421.765	516.956	766.554	469.226	565.366	741.857	412.323	515.945	665.547	448.760	564.543	653.719	316.180	936.003	556.274	366.685	818.203	522.395	327.647	529.239	563.318	359.535	657.215	520.137	292.678	965.923	462.090	222.522	942.069	461.649	290.153	988.777	366.050	220.752	969.743	371.070	321.195	496.616	445.091	245.620	494.354	425.548	305.053	476.875	360.881	251.355	484.587	327.630	183.502	919.690	108.491	216.741	542.609	102.609	474.661	1050.584	60.671	531.495	469.161	60.602	238.675	981.877	129.561	296.188	909.821	131.849	292.101	480.694	133.850	316.680	567.160	130.655	355.072	1048.575	82.338	366.281	969.796	101.749	414.139	1001.822	82.728	407.315	447.210	88.376	401.228	526.725	108.763	452.203	508.271	88.088
463.576	724.529	1321.328	416.007	872.280	1028.703	447.978	611.929	1017.178	210.493	712.322	1061.533	369.338	965.025	752.906	438.808	919.175	725.192	338.189	954.774	628.552	424.608	898.240	597.804	421.743	516.963	766.570	469.210	565.335	741.862	412.299	515.965	665.549	448.680	564.560	653.728	316.156	935.981	556.259	366.678	818.173	522.361	327.737	529.207	563.404	359.529	657.199	520.151	292.684	965.912	462.130	222.505	942.057	461.640	290.091	988.797	366.045	220.725	969.706	371.027	321.191	496.619	445.062	245.540	494.377	425.517	305.068	476.861	360.896	251.383	484.584	327.633	183.535	919.646	108.477	216.741	542.587	102.619	474.700	1050.562	60.705	531.509	469.159	60.566	238.711	981.883	129.518	296.225	909.845	131.870	292.094	480.692	133.869	316.629	567.137	130.617	355.060	1048.591	82.337	366.240	969.812	101.805	414.036	1001.879	82.644	407.343	447.182	88.404	401.165	526.732	108.798	452.124	508.292	88.062
463.537	724.515	1321.297	415.940	872.275	1028.664	447.929	611.926	1017.165	210.491	712.271	1061.546	369.287	964.998	752.929	438.760	919.158	725.157	338.197	954.738	628.531	424.597	898.251	597.813	421.896	516.949	766.784	469.154	565.322	741.871	412.244	515.937	665.542	448.675	564.551	653.703	316.175	935.988	556.283	366.687	818.195	522.373	327.711	529.190	563.390	359.496	657.223	520.117	292.699	965.904	462.117	222.490	942.032	461.576	290.094	988.782	366.017	220.739	969.714	371.012	321.183	496.612	445.083	245.563	494.332	425.542	305.033	476.873	360.848	251.419	484.569	327.600	183.523	919.636	108.504	216.757	542.601	102.619	474.719	1050.539	60.707	531.536	469.147	60.572	238.699	981.869	129.505	296.431	909.734	132.074	292.122	480.607	133.851	316.694	567.129	130.675	355.112	1048.565	82.347	366.243	969.770	101.763	414.086	1001.834	82.672	407.314	447.262	88.368	401.181	526.753	108.776	452.195	508.276	88.093
463.550	724.527	1321.303	415.889	872.260	1028.658	447.912	611.890	1017.173	210.430	712.207	1061.588	369.316	964.981	752.927	438.742	919.169	725.197	338.086	954.694	628.469	424.579	898.264	597.789	421.658	516.932	766.548	469.134	565.337	741.873	412.220	515.947	665.534	448.670	564.544	653.712	316.185	935.946	556.279	366.676	818.208	522.339	327.523	529.215	563.242	359.482	657.182	520.127	292.707	965.892	462.101	222.514	942.017	461.596	290.084	988.782	366.044	220.789	969.737	370.991	321.070	496.425	445.174	245.535	494.214	425.694	305.048	476.826	360.843	251.358	484.573	327.577	183.501	919.638	108.471	216.742	542.567	102.603	474.742	1050.542	60.720	531.558	469.128	60.612	238.732	981.876	129.485	296.182	909.831	131.835	292.093	480.588	133.826	316.652	567.129	130.626	355.108	1048.509	82.354	366.303	969.785	101.782	414.044	1001.831	82.670	407.295	447.217	88.374	401.183	526.733	108.773	452.173	508.284	88.078
463.492	724.485	1321.285	415.903	872.255	1028.688	447.848	611.914	1017.168	210.375	712.192	1061.599	369.264	964.982	752.911	438.721	919.178	725.179	338.143	954.698	628.531	424.547	898.258	597.836	421.616	516.917	766.548	469.100	565.312	741.883	412.186	515.918	665.541	448.627	564.512	653.724	316.161	935.979	556.245	366.612	818.160	522.297	327.531	529.221	563.260	359.419	657.196	520.129	292.643	965.905	462.098	222.490	942.026	461.602	290.152	988.699	366.095	220.722	969.733	371.005	321.134	496.574	445.067	245.524	494.363	425.508	304.987	476.809	360.812	251.327	484.565	327.600	183.539	919.647	108.462	216.750	542.556	102.592	474.737	1050.551	60.739	531.511	469.151	60.619	238.720	981.851	129.493	296.183	909.831	131.835	292.063	480.632	133.863	316.677	567.112	130.651	355.095	1048.553	82.336	366.306	969.745	101.795	414.127	1001.784	82.709	407.326	447.200	88.329	401.223	526.684	108.724	452.186	508.248	88.080
463.462	724.503	1321.285	415.808	872.272	1028.653	447.810	611.901	1017.147	210.381	712.187	1061.630	369.273	964.975	752.907	438.686	919.199	725.205	338.043	954.686	628.502	424.540	898.260	597.798	421.568	516.901	766.563	469.051	565.320	741.889	412.114	515.924	665.520	448.581	564.519	653.736	316.153	935.978	556.276	366.595	818.172	522.301	327.623	529.154	563.331	359.421	657.181	520.143	292.646	965.884	462.105	222.493	942.025	461.601	290.129	988.714	366.106	220.723	969.721	370.986	321.120	496.588	445.067	245.454	494.397	425.438	304.991	476.839	360.828	251.365	484.598	327.584	183.514	919.657	108.463	216.760	542.582	102.591	474.695	1050.540	60.712	531.529	469.121	60.614	238.732	981.876	129.485	296.180	909.834	131.871	292.100	480.591	133.829	316.711	567.110	130.681	355.101	1048.523	82.341	366.291	969.798	101.754	414.121	1001.832	82.660	407.322	447.236	88.386	401.202	526.729	108.713	452.052	508.156	88.307
463.460	724.508	1321.291	415.792	872.276	1028.716	447.757	611.903	1017.148	210.334	712.220	1061.665	369.225	964.996	752.920	438.640	919.192	725.200	338.065	954.720	628.517	424.499	898.290	597.796	421.486	516.933	766.559	468.972	565.303	741.871	412.063	515.914	665.499	448.493	564.523	653.710	316.107	935.993	556.286	366.594	818.169	522.300	327.430	529.237	563.297	359.329	657.187	520.090	292.663	965.879	462.096	222.449	942.026	461.574	290.132	988.699	366.080	220.740	969.784	371.018	321.052	496.583	445.050	245.484	494.391	425.509	304.952	476.873	360.860	251.322	484.619	327.572	183.509	919.658	108.472	216.735	542.587	102.594	474.732	1050.547	60.713	531.538	469.134	60.611	238.687	981.896	129.508	296.183	909.831	131.834	292.134	480.643	133.889	316.651	567.131	130.639	355.112	1048.545	82.349	366.270	969.575	102.052	414.142	1001.782	82.700	407.322	447.213	88.414	401.161	526.718	108.783	452.202	508.283	88.072
463.405	724.501	1321.273	415.691	872.264	1028.657	447.721	611.902	1017.149	210.289	712.307	1061.634	369.214	965.016	752.938	438.566	919.194	725.163	338.086	954.773	628.551	424.458	898.290	597.783	421.656	516.937	766.790	468.919	565.314	741.878	412.024	515.926	665.510	448.448	564.537	653.722	316.085	935.993	556.277	366.564	818.225	522.349	327.428	529.229	563.311	359.329	657.231	520.104	292.572	965.941	462.074	222.459	942.056	461.590	290.008	988.755	366.013	220.670	969.728	370.984	321.024	496.610	445.054	245.432	494.396	425.530	304.876	476.902	360.842	251.245	484.628	327.603	183.517	919.687	108.496	216.734	542.629	102.600	474.674	1050.595	60.692	531.506	469.177	60.608	238.721	981.913	129.473	296.190	909.870	131.841	292.062	480.683	133.861	316.663	567.143	130.628	355.127	1048.525	82.342	366.299	969.794	101.753	414.074	1001.879	82.619	407.304	447.224	88.358	401.209	526.735	108.731	452.120	508.276	88.039
463.391	724.509	1321.300	415.702	872.286	1028.684	447.692	611.888	1017.169	210.288	712.362	1061.646	369.150	965.037	752.912	438.567	919.209	725.202	338.051	954.773	628.577	424.465	898.288	597.822	421.356	516.956	766.519	468.858	565.304	741.875	411.986	515.934	665.554	448.383	564.537	653.705	316.040	936.009	556.252	366.526	818.208	522.328	327.376	529.243	563.314	359.242	657.228	520.093	292.561	965.948	462.073	222.425	942.050	461.609	290.019	988.754	365.954	220.684	969.734	370.971	320.952	496.636	445.067	245.291	494.475	425.413	304.833	476.922	360.845	251.207	484.666	327.576	183.473	919.693	108.468	216.751	542.621	102.595	474.704	1050.568	60.673	531.505	469.180	60.652	238.697	981.942	129.482	296.159	909.837	131.832	292.086	480.662	133.865	316.671	567.134	130.690	355.097	1048.574	82.351	366.220	969.496	102.103	414.048	1001.858	82.633	407.337	447.251	88.405	401.170	526.731	108.807	452.137	508.325	88.061
463.376	724.507	1321.298	415.664	872.268	1028.682	447.595	611.911	1017.122	210.235	712.350	1061.667	369.134	965.009	752.944	438.548	919.227	725.181	338.021	954.790	628.591	424.420	898.309	597.826	421.292	516.941	766.525	468.812	565.321	741.890	411.887	515.945	665.520	448.334	564.521	653.727	315.982	936.005	556.270	366.554	818.222	522.365	327.264	529.267	563.259	359.199	657.265	520.102	292.543	965.929	462.075	222.437	942.081	461.613	289.970	988.763	366.001	220.668	969.741	370.944	320.921	496.609	445.072	245.236	494.471	425.435	304.796	476.915	360.834	251.122	484.704	327.583	183.494	919.719	108.444	216.730	542.615	102.592	474.691	1050.585	60.697	531.519	469.192	60.644	238.684	981.913	129.528	296.159	909.837	131.832	292.079	480.661	133.881	316.664	567.157	130.694	355.122	1048.555	82.355	366.277	969.756	101.791	414.111	1001.865	82.693	407.306	447.227	88.362	401.175	526.739	108.814	452.142	508.274	88.094
463.352	724.523	1321.285	415.638	872.274	1028.726	447.583	611.896	1017.131	210.229	712.301	1061.700	369.094	964.993	752.939	438.540	919.226	725.201	337.947	954.755	628.551	424.356	898.301	597.805	421.256	516.940	766.532	468.731	565.319	741.870	411.852	515.945	665.534	448.236	564.521	653.709	315.985	936.014	556.254	366.487	818.221	522.328	327.341	529.226	563.357	359.147	657.245	520.086	292.502	965.963	462.084	222.370	942.076	461.560	289.980	988.791	366.032	220.616	969.727	370.929	320.857	496.628	445.081	245.199	494.484	425.450	304.701	476.888	360.836	251.117	484.634	327.563	183.492	919.657	108.442	216.707	542.607	102.572	474.662	1050.595	60.717	531.490	469.164	60.675	238.683	981.896	129.475	296.189	909.822	131.848	292.029	480.649	133.878	316.698	567.147	130.685	355.115	1048.553	82.350	366.268	969.775	101.754	414.079	1001.837	82.665	407.309	447.198	88.361	401.193	526.762	108.812	452.145	508.252	88.101
463.344	724.491	1321.313	415.608	872.288	1028.673	447.539	611.872	1017.120	210.173	712.229	1061.690	369.046	964.993	752.910	438.476	919.216	725.175	337.859	954.708	628.506	424.337	898.266	597.824	421.197	516.939	766.526	468.662	565.320	741.858	411.765	515.917	665.499	448.189	564.550	653.696	315.982	935.995	556.258	366.475	818.229	522.372	327.166	529.232	563.246	359.126	657.251	520.119	292.503	965.942	462.107	222.379	942.034	461.552	289.964	988.814	365.988	220.602	969.719	370.943	320.790	496.618	445.072	245.170	494.471	425.440	304.680	476.892	360.833	251.090	484.638	327.559	183.515	919.672	108.438	216.769	542.562	102.603	474.721	1050.559	60.708	531.510	469.134	60.643	238.694	981.858	129.476	296.157	909.841	131.869	292.093	480.651	133.828	316.679	567.124	130.697	355.113	1048.545	82.348	366.263	969.829	101.704	414.085	1001.878	82.626	407.312	447.220	88.390	401.185	526.739	108.786	452.141	508.271	88.107
463.298	724.463	1321.308	415.578	872.301	1028.743	447.489	611.905	1017.107	210.118	712.214	1061.700	369.014	964.979	752.915	438.431	919.197	725.191	337.856	954.672	628.525	424.298	898.313	597.787	421.108	516.946	766.568	468.596	565.303	741.843	411.663	515.953	665.497	448.100	564.547	653.682	315.945	935.975	556.273	366.387	818.195	522.341	327.168	529.260	563.298	359.031	657.254	520.127	292.468	965.923	462.129	222.320	942.025	461.546	289.917	988.827	366.033	220.620	969.770	370.956	320.740	496.601	445.075	244.999	494.515	425.376	304.624	476.860	360.844	251.022	484.620	327.544	183.482	919.651	108.478	216.713	542.544	102.586	474.687	1050.538	60.696	531.508	469.139	60.658	238.670	981.867	129.445	296.163	909.832	131.883	292.065	480.609	133.869	316.674	567.133	130.669	355.137	1048.519	82.379	366.239	969.805	101.735	414.139	1001.830	82.652	407.312	447.206	88.373	401.159	526.739	108.827	452.116	508.224	88.047
463.237	724.460	1321.284	415.546	872.286	1028.740	447.439	611.870	1017.127	210.114	712.219	1061.673	368.973	964.991	752.909	438.406	919.198	725.215	337.840	954.717	628.536	424.224	898.292	597.759	421.020	516.947	766.577	468.516	565.329	741.837	411.616	515.937	665.509	448.004	564.547	653.681	315.877	935.979	556.251	366.335	818.212	522.283	327.125	529.231	563.328	358.937	657.268	520.088	292.439	965.943	462.075	222.316	942.048	461.561	289.888	988.802	366.019	220.593	969.812	370.940	320.702	496.607	445.102	245.118	494.471	425.443	304.576	476.873	360.852	250.960	484.630	327.561	183.480	919.676	108.443	216.716	542.542	102.576	474.672	1050.548	60.765	531.506	469.148	60.690	238.677	981.860	129.495	296.163	909.832	131.883	292.081	480.613	133.882	316.682	567.105	130.703	355.112	1048.541	82.369	366.190	969.544	102.071	414.082	1001.878	82.632	407.286	447.177	88.389	401.154	526.734	108.814	452.099	508.160	88.373
463.255	724.480	1321.324	415.517	872.307	1028.756	447.387	611.914	1017.067	210.064	712.316	1061.699	368.960	965.019	752.930	438.386	919.112	725.413	337.714	954.701	628.484	424.166	898.310	597.784	420.951	516.942	766.535	468.440	565.300	741.861	411.525	515.972	665.472	447.942	564.560	653.652	315.817	935.991	556.221	366.301	818.236	522.345	327.033	529.254	563.313	358.893	657.280	520.112	292.395	965.972	462.104	222.287	942.059	461.543	289.884	988.816	365.989	220.499	969.769	370.913	320.622	496.614	445.074	245.005	494.465	425.433	304.503	476.899	360.825	250.880	484.688	327.520	183.472	919.690	108.444	216.726	542.601	102.556	474.644	1050.587	60.694	531.484	469.138	60.651	238.627	981.874	129.450	296.134	909.848	131.867	292.061	480.628	133.853	316.645	567.139	130.707	355.114	1048.529	82.351	366.215	969.597	102.070	414.080	1001.819	82.697	407.248	447.221	88.320	401.139	526.725	108.833	452.145	508.306	88.073
463.213	724.434	1321.277	415.493	872.307	1028.753	447.320	611.891	1017.083	210.069	712.420	1061.680	368.930	965.014	752.933	438.285	919.217	725.284	337.721	954.727	628.521	424.145	898.283	597.781	420.860	516.972	766.517	468.350	565.319	741.807	411.457	515.942	665.483	447.850	564.547	653.681	315.790	936.008	556.263	366.307	818.232	522.391	326.903	529.275	563.264	358.776	657.288	520.076	292.333	965.980	462.088	222.257	942.103	461.556	289.830	988.838	365.995	220.503	969.810	370.942	320.565	496.652	445.087	244.899	494.498	425.457	304.433	476.946	360.835	250.831	484.711	327.540	183.468	919.708	108.445	216.698	542.586	102.579	474.677	1050.567	60.743	531.482	469.169	60.687	238.637	981.916	129.460	296.105	909.863	131.851	291.967	480.694	133.850	316.625	567.139	130.671	355.103	1048.565	82.336	366.240	969.795	101.750	414.042	1001.871	82.688	407.280	447.245	88.389	401.174	526.733	108.853	452.135	508.285	88.110
463.185	724.458	1321.315	415.428	872.301	1028.713	447.299	611.900	1017.077	209.966	712.496	1061.687	368.880	965.034	752.924	438.308	919.110	725.395	337.641	954.767	628.524	424.086	898.307	597.781	420.802	516.978	766.525	468.270	565.314	741.801	411.353	515.950	665.465	447.762	564.527	653.657	315.698	936.047	556.237	366.208	818.241	522.353	326.867	529.317	563.294	358.770	657.302	520.105	292.285	966.003	462.091	222.226	942.150	461.548	289.772	988.829	366.012	220.475	969.785	370.918	320.498	496.664	445.092	244.841	494.514	425.427	304.384	476.970	360.843	250.770	484.763	327.521	183.460	919.690	108.443	216.685	542.606	102.578	474.699	1050.569	60.735	531.503	469.170	60.661	238.593	981.976	129.471	296.105	909.863	131.851	292.032	480.676	133.849	316.622	567.148	130.684	355.061	1048.578	82.329	366.282	969.824	101.802	414.105	1001.840	82.653	407.250	447.280	88.369	401.160	526.733	108.743	452.148	508.256	88.111
